Code;Niveau;Description_FR;Description_EN;DD_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites;Total_%
6204591000;HS10;D'autres matières textiles - Type 1;Skirts and divided skirts - Type 1;30.0;;;;;
6204592000;HS10;D'autres matières textiles - Type 2;Skirts and divided skirts - Type 2;30.0;;;;;
6204599000;HS10;D'autres matières textiles - Autre;Skirts and divided skirts - Other;30.0;;;;;
620461;HS6;De laine ou de poils fins;Trousers;30.0;14.0;0.0;=;=;46.0
6204611000;HS10;De laine ou de poils fins - Type 1;Trousers - Type 1;30.0;;;;;
6204612000;HS10;De laine ou de poils fins - Type 2;Trousers - Type 2;30.0;;;;;
6204619000;HS10;De laine ou de poils fins - Autre;Trousers - Other;30.0;;;;;
620462;HS6;De coton;Trousers;30.0;14.0;0.0;=;=;46.0
6204621000;HS10;De coton - Type 1;Trousers - Type 1;30.0;;;;;
6204622000;HS10;De coton - Type 2;Trousers - Type 2;30.0;;;;;
6204629000;HS10;De coton - Autre;Trousers - Other;30.0;;;;;
620463;HS6;De fibres synthétiques;Trousers;30.0;14.0;0.0;=;=;46.0
6204631000;HS10;De fibres synthétiques - Type 1;Trousers - Type 1;30.0;;;;;
6204632000;HS10;De fibres synthétiques - Type 2;Trousers - Type 2;30.0;;;;;
6204639000;HS10;De fibres synthétiques - Autre;Trousers - Other;30.0;;;;;
620469;HS6;D'autres matières textiles;Trousers;30.0;14.0;0.0;=;=;46.0
6204691000;HS10;D'autres matières textiles - Type 1;Trousers - Type 1;30.0;;;;;
6204692000;HS10;D'autres matières textiles - Type 2;Trousers - Type 2;30.0;;;;;
6204699000;HS10;D'autres matières textiles - Autre;Trousers - Other;30.0;;;;;
620520;HS6;Chemises pour hommes de coton;Men's cotton shirts;30.0;14.0;0.0;=;=;46.0
6205201000;HS10;Chemises pour hommes de coton - Type 1;Men's cotton shirts - Type 1;30.0;;;;;
6205202000;HS10;Chemises pour hommes de coton - Type 2;Men's cotton shirts - Type 2;30.0;;;;;
6205209000;HS10;Chemises pour hommes de coton - Autre;Men's cotton shirts - Other;30.0;;;;;
620530;HS6;De fibres synthétiques ou artificielles;Shirts;30.0;14.0;0.0;=;=;46.0
6205301000;HS10;De fibres synthétiques ou artificielles - Type 1;Shirts - Type 1;30.0;;;;;
6205302000;HS10;De fibres synthétiques ou artificielles - Type 2;Shirts - Type 2;30.0;;;;;
6205309000;HS10;De fibres synthétiques ou artificielles - Autre;Shirts - Other;30.0;;;;;
620590;HS6;D'autres matières textiles;Shirts;30.0;14.0;0.0;=;=;46.0
6205901000;HS10;D'autres matières textiles - Type 1;Shirts - Type 1;30.0;;;;;
6205902000;HS10;D'autres matières textiles - Type 2;Shirts - Type 2;30.0;;;;;
6205909000;HS10;D'autres matières textiles - Autre;Shirts - Other;30.0;;;;;
620610;HS6;De soie ou de déchets de soie;Blouses;30.0;14.0;0.0;=;=;46.0
6206101000;HS10;De soie ou de déchets de soie - Type 1;Blouses - Type 1;30.0;;;;;
6206102000;HS10;De soie ou de déchets de soie - Type 2;Blouses - Type 2;30.0;;;;;
6206109000;HS10;De soie ou de déchets de soie - Autre;Blouses - Other;30.0;;;;;
620620;HS6;De laine ou de poils fins;Blouses;30.0;14.0;0.0;=;=;46.0
6206201000;HS10;De laine ou de poils fins - Type 1;Blouses - Type 1;30.0;;;;;
6206202000;HS10;De laine ou de poils fins - Type 2;Blouses - Type 2;30.0;;;;;
6206209000;HS10;De laine ou de poils fins - Autre;Blouses - Other;30.0;;;;;
620630;HS6;Chemisiers pour femmes de coton;Women's cotton blouses;30.0;14.0;0.0;=;=;46.0
6206301000;HS10;Chemisiers pour femmes de coton - Type 1;Women's cotton blouses - Type 1;30.0;;;;;
6206302000;HS10;Chemisiers pour femmes de coton - Type 2;Women's cotton blouses - Type 2;30.0;;;;;
6206309000;HS10;Chemisiers pour femmes de coton - Autre;Women's cotton blouses - Other;30.0;;;;;
620640;HS6;De fibres synthétiques ou artificielles;Blouses;30.0;14.0;0.0;=;=;46.0
6206401000;HS10;De fibres synthétiques ou artificielles - Type 1;Blouses - Type 1;30.0;;;;;
6206402000;HS10;De fibres synthétiques ou artificielles - Type 2;Blouses - Type 2;30.0;;;;;
6206409000;HS10;De fibres synthétiques ou artificielles - Autre;Blouses - Other;30.0;;;;;
620690;HS6;D'autres matières textiles;Blouses;30.0;14.0;0.0;=;=;46.0
6206901000;HS10;D'autres matières textiles - Type 1;Blouses - Type 1;30.0;;;;;
6206902000;HS10;D'autres matières textiles - Type 2;Blouses - Type 2;30.0;;;;;
6206909000;HS10;D'autres matières textiles - Autre;Blouses - Other;30.0;;;;;
620711;HS6;De coton;Underpants and briefs;30.0;14.0;0.0;=;=;46.0
6207111000;HS10;De coton - Type 1;Underpants and briefs - Type 1;30.0;;;;;
6207112000;HS10;De coton - Type 2;Underpants and briefs - Type 2;30.0;;;;;
6207119000;HS10;De coton - Autre;Underpants and briefs - Other;30.0;;;;;
620719;HS6;D'autres matières textiles;Underpants and briefs;30.0;14.0;0.0;=;=;46.0
6207191000;HS10;D'autres matières textiles - Type 1;Underpants and briefs - Type 1;30.0;;;;;
6207192000;HS10;D'autres matières textiles - Type 2;Underpants and briefs - Type 2;30.0;;;;;
6207199000;HS10;D'autres matières textiles - Autre;Underpants and briefs - Other;30.0;;;;;
620721;HS6;De coton;Nightshirts and pyjamas;30.0;14.0;0.0;=;=;46.0
6207211000;HS10;De coton - Type 1;Nightshirts and pyjamas - Type 1;30.0;;;;;
6207212000;HS10;De coton - Type 2;Nightshirts and pyjamas - Type 2;30.0;;;;;
6207219000;HS10;De coton - Autre;Nightshirts and pyjamas - Other;30.0;;;;;
620722;HS6;De fibres synthétiques ou artificielles;Nightshirts and pyjamas;30.0;14.0;0.0;=;=;46.0
6207221000;HS10;De fibres synthétiques ou artificielles - Type 1;Nightshirts and pyjamas - Type 1;30.0;;;;;
6207222000;HS10;De fibres synthétiques ou artificielles - Type 2;Nightshirts and pyjamas - Type 2;30.0;;;;;
6207229000;HS10;De fibres synthétiques ou artificielles - Autre;Nightshirts and pyjamas - Other;30.0;;;;;
620729;HS6;D'autres matières textiles;Nightshirts and pyjamas;30.0;14.0;0.0;=;=;46.0
6207291000;HS10;D'autres matières textiles - Type 1;Nightshirts and pyjamas - Type 1;30.0;;;;;
6207292000;HS10;D'autres matières textiles - Type 2;Nightshirts and pyjamas - Type 2;30.0;;;;;
6207299000;HS10;D'autres matières textiles - Autre;Nightshirts and pyjamas - Other;30.0;;;;;
620791;HS6;De coton;Singlets and other vests;30.0;14.0;0.0;=;=;46.0
6207911000;HS10;De coton - Type 1;Singlets and other vests - Type 1;30.0;;;;;
6207912000;HS10;De coton - Type 2;Singlets and other vests - Type 2;30.0;;;;;
6207919000;HS10;De coton - Autre;Singlets and other vests - Other;30.0;;;;;
620799;HS6;D'autres matières textiles;Singlets and other vests;30.0;14.0;0.0;=;=;46.0
6207991000;HS10;D'autres matières textiles - Type 1;Singlets and other vests - Type 1;30.0;;;;;
6207992000;HS10;D'autres matières textiles - Type 2;Singlets and other vests - Type 2;30.0;;;;;
6207999000;HS10;D'autres matières textiles - Autre;Singlets and other vests - Other;30.0;;;;;
620811;HS6;De fibres synthétiques ou artificielles;Slips and petticoats;30.0;14.0;0.0;=;=;46.0
6208111000;HS10;De fibres synthétiques ou artificielles - Type 1;Slips and petticoats - Type 1;30.0;;;;;
6208112000;HS10;De fibres synthétiques ou artificielles - Type 2;Slips and petticoats - Type 2;30.0;;;;;
6208119000;HS10;De fibres synthétiques ou artificielles - Autre;Slips and petticoats - Other;30.0;;;;;
620819;HS6;D'autres matières textiles;Slips and petticoats;30.0;14.0;0.0;=;=;46.0
6208191000;HS10;D'autres matières textiles - Type 1;Slips and petticoats - Type 1;30.0;;;;;
6208192000;HS10;D'autres matières textiles - Type 2;Slips and petticoats - Type 2;30.0;;;;;
6208199000;HS10;D'autres matières textiles - Autre;Slips and petticoats - Other;30.0;;;;;
620821;HS6;De coton;Nightdresses and pyjamas;30.0;14.0;0.0;=;=;46.0
6208211000;HS10;De coton - Type 1;Nightdresses and pyjamas - Type 1;30.0;;;;;
6208212000;HS10;De coton - Type 2;Nightdresses and pyjamas - Type 2;30.0;;;;;
6208219000;HS10;De coton - Autre;Nightdresses and pyjamas - Other;30.0;;;;;
620822;HS6;De fibres synthétiques ou artificielles;Nightdresses and pyjamas;30.0;14.0;0.0;=;=;46.0
6208221000;HS10;De fibres synthétiques ou artificielles - Type 1;Nightdresses and pyjamas - Type 1;30.0;;;;;
6208222000;HS10;De fibres synthétiques ou artificielles - Type 2;Nightdresses and pyjamas - Type 2;30.0;;;;;
6208229000;HS10;De fibres synthétiques ou artificielles - Autre;Nightdresses and pyjamas - Other;30.0;;;;;
620829;HS6;D'autres matières textiles;Nightdresses and pyjamas;30.0;14.0;0.0;=;=;46.0
6208291000;HS10;D'autres matières textiles - Type 1;Nightdresses and pyjamas - Type 1;30.0;;;;;
6208292000;HS10;D'autres matières textiles - Type 2;Nightdresses and pyjamas - Type 2;30.0;;;;;
6208299000;HS10;D'autres matières textiles - Autre;Nightdresses and pyjamas - Other;30.0;;;;;
620891;HS6;De coton;Singlets and other vests;30.0;14.0;0.0;=;=;46.0
6208911000;HS10;De coton - Type 1;Singlets and other vests - Type 1;30.0;;;;;
6208912000;HS10;De coton - Type 2;Singlets and other vests - Type 2;30.0;;;;;
6208919000;HS10;De coton - Autre;Singlets and other vests - Other;30.0;;;;;
620892;HS6;De fibres synthétiques ou artificielles;Singlets and other vests;30.0;14.0;0.0;=;=;46.0
6208921000;HS10;De fibres synthétiques ou artificielles - Type 1;Singlets and other vests - Type 1;30.0;;;;;
6208922000;HS10;De fibres synthétiques ou artificielles - Type 2;Singlets and other vests - Type 2;30.0;;;;;
6208929000;HS10;De fibres synthétiques ou artificielles - Autre;Singlets and other vests - Other;30.0;;;;;
620899;HS6;D'autres matières textiles;Singlets and other vests;30.0;14.0;0.0;=;=;46.0
6208991000;HS10;D'autres matières textiles - Type 1;Singlets and other vests - Type 1;30.0;;;;;
6208992000;HS10;D'autres matières textiles - Type 2;Singlets and other vests - Type 2;30.0;;;;;
6208999000;HS10;D'autres matières textiles - Autre;Singlets and other vests - Other;30.0;;;;;
620920;HS6;De coton;Garments and clothing accessories;30.0;14.0;0.0;=;=;46.0
6209201000;HS10;De coton - Type 1;Garments and clothing accessories - Type 1;30.0;;;;;
6209202000;HS10;De coton - Type 2;Garments and clothing accessories - Type 2;30.0;;;;;
6209209000;HS10;De coton - Autre;Garments and clothing accessories - Other;30.0;;;;;
620930;HS6;De fibres synthétiques;Garments and clothing accessories;30.0;14.0;0.0;=;=;46.0
6209301000;HS10;De fibres synthétiques - Type 1;Garments and clothing accessories - Type 1;30.0;;;;;
6209302000;HS10;De fibres synthétiques - Type 2;Garments and clothing accessories - Type 2;30.0;;;;;
6209309000;HS10;De fibres synthétiques - Autre;Garments and clothing accessories - Other;30.0;;;;;
620990;HS6;D'autres matières textiles;Garments and clothing accessories;30.0;14.0;0.0;=;=;46.0
6209901000;HS10;D'autres matières textiles - Type 1;Garments and clothing accessories - Type 1;30.0;;;;;
6209902000;HS10;D'autres matières textiles - Type 2;Garments and clothing accessories - Type 2;30.0;;;;;
6209909000;HS10;D'autres matières textiles - Autre;Garments and clothing accessories - Other;30.0;;;;;
621010;HS6;Vêtements de feutre;Felt garments;30.0;14.0;0.0;=;=;46.0
6210101000;HS10;Vêtements de feutre - Type 1;Felt garments - Type 1;30.0;;;;;
6210102000;HS10;Vêtements de feutre - Type 2;Felt garments - Type 2;30.0;;;;;
6210109000;HS10;Vêtements de feutre - Autre;Felt garments - Other;30.0;;;;;
621020;HS6;Autres vêtements;Garments;30.0;14.0;0.0;=;=;46.0
6210201000;HS10;Autres vêtements - Type 1;Garments - Type 1;30.0;;;;;
6210202000;HS10;Autres vêtements - Type 2;Garments - Type 2;30.0;;;;;
6210209000;HS10;Autres vêtements - Autre;Garments - Other;30.0;;;;;
621030;HS6;Autres vêtements;Garments;30.0;14.0;0.0;=;=;46.0
6210301000;HS10;Autres vêtements - Type 1;Garments - Type 1;30.0;;;;;
6210302000;HS10;Autres vêtements - Type 2;Garments - Type 2;30.0;;;;;
6210309000;HS10;Autres vêtements - Autre;Garments - Other;30.0;;;;;
621040;HS6;Autres vêtements;Garments;30.0;14.0;0.0;=;=;46.0
6210401000;HS10;Autres vêtements - Type 1;Garments - Type 1;30.0;;;;;
6210402000;HS10;Autres vêtements - Type 2;Garments - Type 2;30.0;;;;;
6210409000;HS10;Autres vêtements - Autre;Garments - Other;30.0;;;;;
621050;HS6;Autres vêtements;Garments;30.0;14.0;0.0;=;=;46.0
6210501000;HS10;Autres vêtements - Type 1;Garments - Type 1;30.0;;;;;
6210502000;HS10;Autres vêtements - Type 2;Garments - Type 2;30.0;;;;;
6210509000;HS10;Autres vêtements - Autre;Garments - Other;30.0;;;;;
621111;HS6;Maillots de bain pour hommes;Men's swimwear;30.0;14.0;0.0;=;=;46.0
6211111000;HS10;Maillots de bain pour hommes - Type 1;Men's swimwear - Type 1;30.0;;;;;
6211112000;HS10;Maillots de bain pour hommes - Type 2;Men's swimwear - Type 2;30.0;;;;;
6211119000;HS10;Maillots de bain pour hommes - Autre;Men's swimwear - Other;30.0;;;;;
621112;HS6;Maillots de bain pour femmes;Women's swimwear;30.0;14.0;0.0;=;=;46.0
6211121000;HS10;Maillots de bain pour femmes - Type 1;Women's swimwear - Type 1;30.0;;;;;
6211122000;HS10;Maillots de bain pour femmes - Type 2;Women's swimwear - Type 2;30.0;;;;;
6211129000;HS10;Maillots de bain pour femmes - Autre;Women's swimwear - Other;30.0;;;;;
621120;HS6;Combinaisons et ensembles de ski;Ski suits;30.0;14.0;0.0;=;=;46.0
6211201000;HS10;Combinaisons et ensembles de ski - Type 1;Ski suits - Type 1;30.0;;;;;
6211202000;HS10;Combinaisons et ensembles de ski - Type 2;Ski suits - Type 2;30.0;;;;;
6211209000;HS10;Combinaisons et ensembles de ski - Autre;Ski suits - Other;30.0;;;;;
621132;HS6;De coton;Track suits and other garments n.e.c.;30.0;14.0;0.0;=;=;46.0
6211321000;HS10;De coton - Type 1;Track suits and other garments n.e.c. - Type 1;30.0;;;;;
6211322000;HS10;De coton - Type 2;Track suits and other garments n.e.c. - Type 2;30.0;;;;;
6211329000;HS10;De coton - Autre;Track suits and other garments n.e.c. - Other;30.0;;;;;
621133;HS6;De fibres synthétiques ou artificielles;Track suits and other garments n.e.c.;30.0;14.0;0.0;=;=;46.0
6211331000;HS10;De fibres synthétiques ou artificielles - Type 1;Track suits and other garments n.e.c. - Type 1;30.0;;;;;
6211332000;HS10;De fibres synthétiques ou artificielles - Type 2;Track suits and other garments n.e.c. - Type 2;30.0;;;;;
6211339000;HS10;De fibres synthétiques ou artificielles - Autre;Track suits and other garments n.e.c. - Other;30.0;;;;;
621139;HS6;D'autres matières textiles;Track suits and other garments n.e.c.;30.0;14.0;0.0;=;=;46.0
6211391000;HS10;D'autres matières textiles - Type 1;Track suits and other garments n.e.c. - Type 1;30.0;;;;;
6211392000;HS10;D'autres matières textiles - Type 2;Track suits and other garments n.e.c. - Type 2;30.0;;;;;
6211399000;HS10;D'autres matières textiles - Autre;Track suits and other garments n.e.c. - Other;30.0;;;;;
621142;HS6;De coton;Track suits and other garments n.e.c.;30.0;14.0;0.0;=;=;46.0
6211421000;HS10;De coton - Type 1;Track suits and other garments n.e.c. - Type 1;30.0;;;;;
6211422000;HS10;De coton - Type 2;Track suits and other garments n.e.c. - Type 2;30.0;;;;;
6211429000;HS10;De coton - Autre;Track suits and other garments n.e.c. - Other;30.0;;;;;
621143;HS6;De fibres synthétiques ou artificielles;Track suits and other garments n.e.c.;30.0;14.0;0.0;=;=;46.0
6211431000;HS10;De fibres synthétiques ou artificielles - Type 1;Track suits and other garments n.e.c. - Type 1;30.0;;;;;
6211432000;HS10;De fibres synthétiques ou artificielles - Type 2;Track suits and other garments n.e.c. - Type 2;30.0;;;;;
6211439000;HS10;De fibres synthétiques ou artificielles - Autre;Track suits and other garments n.e.c. - Other;30.0;;;;;
621149;HS6;D'autres matières textiles;Track suits and other garments n.e.c.;30.0;14.0;0.0;=;=;46.0
6211491000;HS10;D'autres matières textiles - Type 1;Track suits and other garments n.e.c. - Type 1;30.0;;;;;
6211492000;HS10;D'autres matières textiles - Type 2;Track suits and other garments n.e.c. - Type 2;30.0;;;;;
6211499000;HS10;D'autres matières textiles - Autre;Track suits and other garments n.e.c. - Other;30.0;;;;;
621210;HS6;Soutiens-gorge et bustiers;Brassieres;30.0;14.0;0.0;=;=;46.0
6212101000;HS10;Soutiens-gorge et bustiers - Type 1;Brassieres - Type 1;30.0;;;;;
6212102000;HS10;Soutiens-gorge et bustiers - Type 2;Brassieres - Type 2;30.0;;;;;
6212109000;HS10;Soutiens-gorge et bustiers - Autre;Brassieres - Other;30.0;;;;;
621220;HS6;Gaines et gaines-culottes;Girdles and panty-girdles;30.0;14.0;0.0;=;=;46.0
6212201000;HS10;Gaines et gaines-culottes - Type 1;Girdles and panty-girdles - Type 1;30.0;;;;;
6212202000;HS10;Gaines et gaines-culottes - Type 2;Girdles and panty-girdles - Type 2;30.0;;;;;
6212209000;HS10;Gaines et gaines-culottes - Autre;Girdles and panty-girdles - Other;30.0;;;;;
621230;HS6;Combinés;Corselettes;30.0;14.0;0.0;=;=;46.0
6212301000;HS10;Combinés - Type 1;Corselettes - Type 1;30.0;;;;;
6212302000;HS10;Combinés - Type 2;Corselettes - Type 2;30.0;;;;;
6212309000;HS10;Combinés - Autre;Corselettes - Other;30.0;;;;;
621290;HS6;Autres;Braces;30.0;14.0;0.0;=;=;46.0
6212901000;HS10;Autres - Type 1;Braces - Type 1;30.0;;;;;
6212902000;HS10;Autres - Type 2;Braces - Type 2;30.0;;;;;
6212909000;HS10;Autres - Autre;Braces - Other;30.0;;;;;
621320;HS6;De coton;Handkerchiefs;30.0;14.0;0.0;=;=;46.0
6213201000;HS10;De coton - Type 1;Handkerchiefs - Type 1;30.0;;;;;
6213202000;HS10;De coton - Type 2;Handkerchiefs - Type 2;30.0;;;;;
6213209000;HS10;De coton - Autre;Handkerchiefs - Other;30.0;;;;;
621390;HS6;D'autres matières textiles;Handkerchiefs;30.0;14.0;0.0;=;=;46.0
6213901000;HS10;D'autres matières textiles - Type 1;Handkerchiefs - Type 1;30.0;;;;;
6213902000;HS10;D'autres matières textiles - Type 2;Handkerchiefs - Type 2;30.0;;;;;
6213909000;HS10;D'autres matières textiles - Autre;Handkerchiefs - Other;30.0;;;;;
621410;HS6;De soie ou de déchets de soie;Shawls;30.0;14.0;0.0;=;=;46.0
6214101000;HS10;De soie ou de déchets de soie - Type 1;Shawls - Type 1;30.0;;;;;
6214102000;HS10;De soie ou de déchets de soie - Type 2;Shawls - Type 2;30.0;;;;;
6214109000;HS10;De soie ou de déchets de soie - Autre;Shawls - Other;30.0;;;;;
621420;HS6;De laine ou de poils fins;Shawls;30.0;14.0;0.0;=;=;46.0
6214201000;HS10;De laine ou de poils fins - Type 1;Shawls - Type 1;30.0;;;;;
6214202000;HS10;De laine ou de poils fins - Type 2;Shawls - Type 2;30.0;;;;;
6214209000;HS10;De laine ou de poils fins - Autre;Shawls - Other;30.0;;;;;
621430;HS6;De fibres synthétiques;Shawls;30.0;14.0;0.0;=;=;46.0
6214301000;HS10;De fibres synthétiques - Type 1;Shawls - Type 1;30.0;;;;;
6214302000;HS10;De fibres synthétiques - Type 2;Shawls - Type 2;30.0;;;;;
6214309000;HS10;De fibres synthétiques - Autre;Shawls - Other;30.0;;;;;
621440;HS6;De fibres artificielles;Shawls;30.0;14.0;0.0;=;=;46.0
6214401000;HS10;De fibres artificielles - Type 1;Shawls - Type 1;30.0;;;;;
6214402000;HS10;De fibres artificielles - Type 2;Shawls - Type 2;30.0;;;;;
6214409000;HS10;De fibres artificielles - Autre;Shawls - Other;30.0;;;;;
621490;HS6;D'autres matières textiles;Shawls;30.0;14.0;0.0;=;=;46.0
6214901000;HS10;D'autres matières textiles - Type 1;Shawls - Type 1;30.0;;;;;
6214902000;HS10;D'autres matières textiles - Type 2;Shawls - Type 2;30.0;;;;;
6214909000;HS10;D'autres matières textiles - Autre;Shawls - Other;30.0;;;;;
621510;HS6;De soie ou de déchets de soie;Ties;30.0;14.0;0.0;=;=;46.0
6215101000;HS10;De soie ou de déchets de soie - Type 1;Ties - Type 1;30.0;;;;;
6215102000;HS10;De soie ou de déchets de soie - Type 2;Ties - Type 2;30.0;;;;;
6215109000;HS10;De soie ou de déchets de soie - Autre;Ties - Other;30.0;;;;;
621520;HS6;De fibres synthétiques ou artificielles;Ties;30.0;14.0;0.0;=;=;46.0
6215201000;HS10;De fibres synthétiques ou artificielles - Type 1;Ties - Type 1;30.0;;;;;
6215202000;HS10;De fibres synthétiques ou artificielles - Type 2;Ties - Type 2;30.0;;;;;
6215209000;HS10;De fibres synthétiques ou artificielles - Autre;Ties - Other;30.0;;;;;
621590;HS6;D'autres matières textiles;Ties;30.0;14.0;0.0;=;=;46.0
6215901000;HS10;D'autres matières textiles - Type 1;Ties - Type 1;30.0;;;;;
6215902000;HS10;D'autres matières textiles - Type 2;Ties - Type 2;30.0;;;;;
6215909000;HS10;D'autres matières textiles - Autre;Ties - Other;30.0;;;;;
621600;HS6;Gants;Gloves;30.0;14.0;0.0;=;=;46.0
6216001000;HS10;Gants - Type 1;Gloves - Type 1;30.0;;;;;
6216002000;HS10;Gants - Type 2;Gloves - Type 2;30.0;;;;;
6216009000;HS10;Gants - Autre;Gloves - Other;30.0;;;;;
621710;HS6;Accessoires;Clothing accessories;30.0;14.0;0.0;=;=;46.0
6217101000;HS10;Accessoires - Type 1;Clothing accessories - Type 1;30.0;;;;;
6217102000;HS10;Accessoires - Type 2;Clothing accessories - Type 2;30.0;;;;;
6217109000;HS10;Accessoires - Autre;Clothing accessories - Other;30.0;;;;;
621790;HS6;Parties;Clothing;30.0;14.0;0.0;=;=;46.0
6217901000;HS10;Parties - Type 1;Clothing - Type 1;30.0;;;;;
6217902000;HS10;Parties - Type 2;Clothing - Type 2;30.0;;;;;
6217909000;HS10;Parties - Autre;Clothing - Other;30.0;;;;;
CHAPITRE 63;---;Autres articles textiles confectionnés;;;;;;;
630110;HS6;Couvertures électriques;Electric blankets;20.0;14.0;0.0;D.D:20.0% | IE:2.0% | T.V.A:14.0%;910 Déclaration d'Importation du Produit;36.0
6301101000;HS10;Couvertures électriques - Type 1;Electric blankets - Type 1;20.0;;;;;
6301102000;HS10;Couvertures électriques - Type 2;Electric blankets - Type 2;20.0;;;;;
6301109000;HS10;Couvertures électriques - Autre;Electric blankets - Other;20.0;;;;;
630120;HS6;Couvertures (autres que les couvertures chauffantes électriques) de laine ou de poils fins;Blankets (other than electric blankets) and travelling rugs;20.0;14.0;0.0;=;=;36.0
6301201000;HS10;Couvertures (autres que les couvertures chauffantes électriques) de laine ou de poils fins - Type 1;Blankets (other than electric blankets) and travelling rugs - Type 1;20.0;;;;;
6301202000;HS10;Couvertures (autres que les couvertures chauffantes électriques) de laine ou de poils fins - Type 2;Blankets (other than electric blankets) and travelling rugs - Type 2;20.0;;;;;
6301209000;HS10;Couvertures (autres que les couvertures chauffantes électriques) de laine ou de poils fins - Autre;Blankets (other than electric blankets) and travelling rugs - Other;20.0;;;;;
630130;HS6;Couvertures (autres que les couvertures chauffantes électriques) de coton;Blankets (other than electric blankets) and travelling rugs;20.0;14.0;0.0;=;=;36.0
6301301000;HS10;Couvertures (autres que les couvertures chauffantes électriques) de coton - Type 1;Blankets (other than electric blankets) and travelling rugs - Type 1;20.0;;;;;
6301302000;HS10;Couvertures (autres que les couvertures chauffantes électriques) de coton - Type 2;Blankets (other than electric blankets) and travelling rugs - Type 2;20.0;;;;;
6301309000;HS10;Couvertures (autres que les couvertures chauffantes électriques) de coton - Autre;Blankets (other than electric blankets) and travelling rugs - Other;20.0;;;;;
630140;HS6;Couvertures de fibres synthétiques;Synthetic fibre blankets;20.0;14.0;0.0;=;=;36.0
6301401000;HS10;Couvertures de fibres synthétiques - Type 1;Synthetic fibre blankets - Type 1;20.0;;;;;
6301402000;HS10;Couvertures de fibres synthétiques - Type 2;Synthetic fibre blankets - Type 2;20.0;;;;;
6301409000;HS10;Couvertures de fibres synthétiques - Autre;Synthetic fibre blankets - Other;20.0;;;;;
630190;HS6;Autres couvertures;Blankets and travelling rugs;20.0;14.0;0.0;=;=;36.0
6301901000;HS10;Autres couvertures - Type 1;Blankets and travelling rugs - Type 1;20.0;;;;;
6301902000;HS10;Autres couvertures - Type 2;Blankets and travelling rugs - Type 2;20.0;;;;;
6301909000;HS10;Autres couvertures - Autre;Blankets and travelling rugs - Other;20.0;;;;;
630210;HS6;Linge de lit en bonneterie;Knitted bed linen;20.0;14.0;0.0;=;=;36.0
6302101000;HS10;Linge de lit en bonneterie - Type 1;Knitted bed linen - Type 1;20.0;;;;;
6302102000;HS10;Linge de lit en bonneterie - Type 2;Knitted bed linen - Type 2;20.0;;;;;
6302109000;HS10;Linge de lit en bonneterie - Autre;Knitted bed linen - Other;20.0;;;;;
630221;HS6;Linge de lit imprimé de coton;Printed cotton bed linen;20.0;14.0;0.0;=;=;36.0
6302211000;HS10;Linge de lit imprimé de coton - Type 1;Printed cotton bed linen - Type 1;20.0;;;;;
6302212000;HS10;Linge de lit imprimé de coton - Type 2;Printed cotton bed linen - Type 2;20.0;;;;;
6302219000;HS10;Linge de lit imprimé de coton - Autre;Printed cotton bed linen - Other;20.0;;;;;
630222;HS6;De fibres synthétiques ou artificielles;Bed linen;20.0;14.0;0.0;=;=;36.0
6302221000;HS10;De fibres synthétiques ou artificielles - Type 1;Bed linen - Type 1;20.0;;;;;
6302222000;HS10;De fibres synthétiques ou artificielles - Type 2;Bed linen - Type 2;20.0;;;;;
6302229000;HS10;De fibres synthétiques ou artificielles - Autre;Bed linen - Other;20.0;;;;;
630229;HS6;D'autres matières textiles;Bed linen;20.0;14.0;0.0;=;=;36.0
6302291000;HS10;D'autres matières textiles - Type 1;Bed linen - Type 1;20.0;;;;;
6302292000;HS10;D'autres matières textiles - Type 2;Bed linen - Type 2;20.0;;;;;
6302299000;HS10;D'autres matières textiles - Autre;Bed linen - Other;20.0;;;;;
630231;HS6;De coton;Bed linen;20.0;14.0;0.0;=;=;36.0
6302311000;HS10;De coton - Type 1;Bed linen - Type 1;20.0;;;;;
6302312000;HS10;De coton - Type 2;Bed linen - Type 2;20.0;;;;;
6302319000;HS10;De coton - Autre;Bed linen - Other;20.0;;;;;
630232;HS6;De fibres synthétiques ou artificielles;Bed linen;20.0;14.0;0.0;=;=;36.0
6302321000;HS10;De fibres synthétiques ou artificielles - Type 1;Bed linen - Type 1;20.0;;;;;
6302322000;HS10;De fibres synthétiques ou artificielles - Type 2;Bed linen - Type 2;20.0;;;;;
6302329000;HS10;De fibres synthétiques ou artificielles - Autre;Bed linen - Other;20.0;;;;;
630239;HS6;D'autres matières textiles;Bed linen;20.0;14.0;0.0;=;=;36.0
6302391000;HS10;D'autres matières textiles - Type 1;Bed linen - Type 1;20.0;;;;;
6302392000;HS10;D'autres matières textiles - Type 2;Bed linen - Type 2;20.0;;;;;
6302399000;HS10;D'autres matières textiles - Autre;Bed linen - Other;20.0;;;;;
630240;HS6;Linge de table en bonneterie;Table linen;20.0;14.0;0.0;=;=;36.0
6302401000;HS10;Linge de table en bonneterie - Type 1;Table linen - Type 1;20.0;;;;;
6302402000;HS10;Linge de table en bonneterie - Type 2;Table linen - Type 2;20.0;;;;;
6302409000;HS10;Linge de table en bonneterie - Autre;Table linen - Other;20.0;;;;;
630251;HS6;De coton;Table linen;20.0;14.0;0.0;=;=;36.0
