Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;DAPS_%;DD_%;PRCT_%;TCS_%;TVA_%;Formalites;Total_%
151329;HS6;Autres huiles de palmiste;Other palm kernel oil;;;;;;;;
1513291000;HS10;Autres huiles de palmiste - Type 1;Other palm kernel oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1513292000;HS10;Autres huiles de palmiste - Type 2;Other palm kernel oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1513299000;HS10;Autres huiles de palmiste - Autre;Other palm kernel oil - Other;Alimentation;;20.0;;;7.5;=;27.5
1514;RANGEE 14;"Rape, colza or mustard oil and their fractions; whether or not refined, but not chemically modified";;;;;;;;;
151411;HS6;Huile de colza brute à faible teneur;Crude low erucic acid rape oil;;;;;;;;
1514111000;HS10;Huile de colza brute à faible teneur - Type 1;Crude low erucic acid rape oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1514112000;HS10;Huile de colza brute à faible teneur - Type 2;Crude low erucic acid rape oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1514119000;HS10;Huile de colza brute à faible teneur - Autre;Crude low erucic acid rape oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151419;HS6;Autres huiles de colza à faible teneur;Other low erucic acid rape oil;;;;;;;;
1514191000;HS10;Autres huiles de colza à faible teneur - Type 1;Other low erucic acid rape oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1514192000;HS10;Autres huiles de colza à faible teneur - Type 2;Other low erucic acid rape oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1514199000;HS10;Autres huiles de colza à faible teneur - Autre;Other low erucic acid rape oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151491;HS6;Huile de colza brute;Crude rape oil;;;;;;;;
1514911000;HS10;Huile de colza brute - Type 1;Crude rape oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1514912000;HS10;Huile de colza brute - Type 2;Crude rape oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1514919000;HS10;Huile de colza brute - Autre;Crude rape oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151499;HS6;Autres huiles de colza;Other rape oil;;;;;;;;
1514991000;HS10;Autres huiles de colza - Type 1;Other rape oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1514992000;HS10;Autres huiles de colza - Type 2;Other rape oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1514999000;HS10;Autres huiles de colza - Autre;Other rape oil - Other;Alimentation;;20.0;;;7.5;=;27.5
1515;RANGEE 15;Fixed vegetable or microbial fats and oils n.e.c. in chapter 15 (including jojoba oil) and their fractions, whether or not refined, but not chemically modified;;;;;;;;;
151511;HS6;Huile de lin brute;Crude linseed oil;;;;;;;;
1515111000;HS10;Huile de lin brute - Type 1;Crude linseed oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515112000;HS10;Huile de lin brute - Type 2;Crude linseed oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515119000;HS10;Huile de lin brute - Autre;Crude linseed oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151519;HS6;Autres huiles de lin;Other linseed oil;;;;;;;;
1515191000;HS10;Autres huiles de lin - Type 1;Other linseed oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515192000;HS10;Autres huiles de lin - Type 2;Other linseed oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515199000;HS10;Autres huiles de lin - Autre;Other linseed oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151521;HS6;Huile de maïs brute;Crude maize oil;;;;;;;;
1515211000;HS10;Huile de maïs brute - Type 1;Crude maize oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515212000;HS10;Huile de maïs brute - Type 2;Crude maize oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515219000;HS10;Huile de maïs brute - Autre;Crude maize oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151529;HS6;Autres huiles de maïs;Other maize oil;;;;;;;;
1515291000;HS10;Autres huiles de maïs - Type 1;Other maize oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515292000;HS10;Autres huiles de maïs - Type 2;Other maize oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515299000;HS10;Autres huiles de maïs - Autre;Other maize oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151530;HS6;Huile de ricin;Castor oil;;;;;;;;
1515301000;HS10;Huile de ricin - Type 1;Castor oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515302000;HS10;Huile de ricin - Type 2;Castor oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515309000;HS10;Huile de ricin - Autre;Castor oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151540;HS6;Huile de tung;Tung oil;;;;;;;;
1515401000;HS10;Huile de tung - Type 1;Tung oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515402000;HS10;Huile de tung - Type 2;Tung oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515409000;HS10;Huile de tung - Autre;Tung oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151550;HS6;Huile de sésame;Sesame oil;;;;;;;;
1515501000;HS10;Huile de sésame - Type 1;Sesame oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515502000;HS10;Huile de sésame - Type 2;Sesame oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515509000;HS10;Huile de sésame - Autre;Sesame oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151560;HS6;Graisses et huiles d'origine microbienne et leurs fractions;Vegetable oils;;;;;;;;
1515601000;HS10;Graisses et huiles d'origine microbienne et leurs fractions - Type 1;Vegetable oils - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515602000;HS10;Graisses et huiles d'origine microbienne et leurs fractions - Type 2;Vegetable oils - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515609000;HS10;Graisses et huiles d'origine microbienne et leurs fractions - Autre;Vegetable oils - Other;Alimentation;;20.0;;;7.5;=;27.5
151590;HS6;Autres huiles végétales fixes;Other fixed vegetable fats and oils;;;;;;;;
1515901000;HS10;Autres huiles végétales fixes - Type 1;Other fixed vegetable fats and oils - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1515902000;HS10;Autres huiles végétales fixes - Type 2;Other fixed vegetable fats and oils - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1515909000;HS10;Autres huiles végétales fixes - Autre;Other fixed vegetable fats and oils - Other;Alimentation;;20.0;;;7.5;=;27.5
1516;RANGEE 16;Animal, vegetable or microbial fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared;;;;;;;;;
151610;HS6;Graisses animales hydrogénées;Hydrogenated animal fats;;;;;;;;
1516101000;HS10;Graisses animales hydrogénées - Type 1;Hydrogenated animal fats - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1516102000;HS10;Graisses animales hydrogénées - Type 2;Hydrogenated animal fats - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1516109000;HS10;Graisses animales hydrogénées - Autre;Hydrogenated animal fats - Other;Alimentation;;20.0;;;7.5;=;27.5
151620;HS6;Graisses végétales hydrogénées;Hydrogenated vegetable fats;;;;;;;;
1516201000;HS10;Graisses végétales hydrogénées - Type 1;Hydrogenated vegetable fats - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1516202000;HS10;Graisses végétales hydrogénées - Type 2;Hydrogenated vegetable fats - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1516209000;HS10;Graisses végétales hydrogénées - Autre;Hydrogenated vegetable fats - Other;Alimentation;;20.0;;;7.5;=;27.5
151630;HS6;Graisses et huiles d'origine microbienne et leurs fractions;Microbial fats and oils and their fractions;;;;;;;;
1516301000;HS10;Graisses et huiles d'origine microbienne et leurs fractions - Type 1;Microbial fats and oils and their fractions - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1516302000;HS10;Graisses et huiles d'origine microbienne et leurs fractions - Type 2;Microbial fats and oils and their fractions - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1516309000;HS10;Graisses et huiles d'origine microbienne et leurs fractions - Autre;Microbial fats and oils and their fractions - Other;Alimentation;;20.0;;;7.5;=;27.5
1517;RANGEE 17;"Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats and oils or their fractions of heading 15.16";;;;;;;;;
151710;HS6;Margarine;Margarine;;;;;;;;
1517101000;HS10;Margarine - Type 1;Margarine - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1517102000;HS10;Margarine - Type 2;Margarine - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1517109000;HS10;Margarine - Autre;Margarine - Other;Alimentation;;20.0;;;7.5;=;27.5
151790;HS6;Autres mélanges de graisses;Other edible mixtures of fats;;;;;;;;
1517901000;HS10;Autres mélanges de graisses - Type 1;Other edible mixtures of fats - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1517902000;HS10;Autres mélanges de graisses - Type 2;Other edible mixtures of fats - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1517909000;HS10;Autres mélanges de graisses - Autre;Other edible mixtures of fats - Other;Alimentation;;20.0;;;7.5;=;27.5
1518;RANGEE 18;"Animal, vegetable or microbial fats, oils and their fractions; boiled, oxidised, dehydrated or otherwise chemically modified, excluding those of heading no. 1516, inedible mixtures or preparations of fats, oils or their fractions, n.e.c. in chapter 15";;;;;;;;;
151800;HS6;Graisses et huiles animales;mélanges ou préparations non alimentaires de graisses ou d'huiles animales;;;;;;;;
1518001000;HS10;Graisses et huiles animales - Type 1;mélanges ou préparations non alimentaires de graisses ou d'huiles animales - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1518002000;HS10;Graisses et huiles animales - Type 2;mélanges ou préparations non alimentaires de graisses ou d'huiles animales - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1518009000;HS10;Graisses et huiles animales - Autre;mélanges ou préparations non alimentaires de graisses ou d'huiles animales - Other;Alimentation;;20.0;;;7.5;=;27.5
1520;RANGEE 20;"Glycerol, crude; glycerol waters and glycerol lyes";;;;;;;;;
152000;HS6;Glycérol brut;eaux et lessives glycérineuses;;;;;;;;
1520001000;HS10;Glycérol brut - Type 1;eaux et lessives glycérineuses - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1520002000;HS10;Glycérol brut - Type 2;eaux et lessives glycérineuses - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1520009000;HS10;Glycérol brut - Autre;eaux et lessives glycérineuses - Other;Alimentation;;20.0;;;7.5;=;27.5
1521;RANGEE 21;"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti; whether or not refined or coloured";;;;;;;;;
152110;HS6;Cires végétales;Vegetable waxes;;;;;;;;
1521101000;HS10;Cires végétales - Type 1;Vegetable waxes - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1521102000;HS10;Cires végétales - Type 2;Vegetable waxes - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1521109000;HS10;Cires végétales - Autre;Vegetable waxes - Other;Alimentation;;20.0;;;7.5;=;27.5
152190;HS6;Cires d'abeilles et d'autres insectes;Beeswax and other insect waxes;;;;;;;;
1521901000;HS10;Cires d'abeilles et d'autres insectes - Espèce 1;Beeswax and other insect waxes - Species 1;Alimentation;;20.0;;;7.5;=;27.5
1521902000;HS10;Cires d'abeilles et d'autres insectes - Espèce 2;Beeswax and other insect waxes - Species 2;Alimentation;;20.0;;;7.5;=;27.5
1521909000;HS10;Cires d'abeilles et d'autres insectes - Autre espèce;Beeswax and other insect waxes - Other species;Alimentation;;20.0;;;7.5;=;27.5
1522;RANGEE 22;"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes";;;;;;;;;
152200;HS6;Dégras;résidus provenant du traitement des corps gras ou des cires animales ou végétales;;;;;;;;
1522001000;HS10;Dégras - Type 1;résidus provenant du traitement des corps gras ou des cires animales ou végétales - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1522002000;HS10;Dégras - Type 2;résidus provenant du traitement des corps gras ou des cires animales ou végétales - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1522009000;HS10;Dégras - Autre;résidus provenant du traitement des corps gras ou des cires animales ou végétales - Other;Alimentation;;20.0;;;7.5;=;27.5
SECTION IV;SECTION;"Produits des industries alimentaires; boissons, liquides alcooliques et vinaigres; tabacs";"Prepared foodstuffs; beverages, spirits, vinegar; tobacco";;;;;;;;
CHAPITRE 16;CHAPITRE;Préparations de viandes/poissons;;;;;;;;;
1601;RANGEE 01;"Sausages and similar products, of meat, meat offal, blood or insects; food preparations based on these products";;;;;;;;;
160100;HS6;Saucisses et produits similaires;Sausages and similar products;;;;;;;;
1601001000;HS10;Saucisses et produits similaires - Type 1;Sausages and similar products - Type 1;Alimentation;;20.0;;;7.5;910 Déclaration d'Importation du Produit;27.5
1601002000;HS10;Saucisses et produits similaires - Type 2;Sausages and similar products - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1601009000;HS10;Saucisses et produits similaires - Autre;Sausages and similar products - Other;Alimentation;;20.0;;;7.5;=;27.5
1602;RANGEE 02;Prepared or preserved meat, meat offal, blood or insects;;;;;;;;;
160210;HS6;Préparations homogénéisées de viande;Homogenized meat preparations;;;;;;;;
160210;HS6-DIRECT;Préparations homogénéisées de viande;Homogenized meat preparations;Alimentation;;20.0;;;7.5;=;27.5
160220;HS6;Foies préparés;Prepared livers;;;;;;;;
1602201000;HS10;Foies préparés - Espèce 1;Prepared livers - Species 1;Alimentation;;20.0;;;7.5;=;27.5
1602202000;HS10;Foies préparés - Espèce 2;Prepared livers - Species 2;Alimentation;;20.0;;;7.5;=;27.5
1602209000;HS10;Foies préparés - Autre espèce;Prepared livers - Other species;Alimentation;;20.0;;;7.5;=;27.5
160231;HS6;Préparations de dindes;Turkey preparations;;;;;;;;
1602311000;HS10;Préparations de dindes - Type 1;Turkey preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1602312000;HS10;Préparations de dindes - Type 2;Turkey preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1602319000;HS10;Préparations de dindes - Autre;Turkey preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160232;HS6;Préparations de volailles;Poultry preparations;;;;;;;;
1602321000;HS10;Préparations de volailles - Type 1;Poultry preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1602322000;HS10;Préparations de volailles - Type 2;Poultry preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1602329000;HS10;Préparations de volailles - Autre;Poultry preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160239;HS6;Autres;Meat preparations;;;;;;;;
1602391000;HS10;Autres - Type 1;Meat preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1602392000;HS10;Autres - Type 2;Meat preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1602399000;HS10;Autres - Autre;Meat preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160241;HS6;Jambons et morceaux de porcins;Hams and pork cuts;;;;;;;;
1602411000;HS10;Jambons et morceaux de porcins - Type 1;Hams and pork cuts - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1602412000;HS10;Jambons et morceaux de porcins - Type 2;Hams and pork cuts - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1602419000;HS10;Jambons et morceaux de porcins - Autre;Hams and pork cuts - Other;Alimentation;;20.0;;;7.5;=;27.5
160242;HS6;Epaules et leurs morceaux;Meat preparations;;;;;;;;
1602421000;HS10;Epaules et leurs morceaux - Type 1;Meat preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1602422000;HS10;Epaules et leurs morceaux - Type 2;Meat preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1602429000;HS10;Epaules et leurs morceaux - Autre;Meat preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160249;HS6;Autres préparations de porcins;Other pork preparations;;;;;;;;
1602491000;HS10;Autres préparations de porcins - Type 1;Other pork preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1602492000;HS10;Autres préparations de porcins - Type 2;Other pork preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1602499000;HS10;Autres préparations de porcins - Autre;Other pork preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160250;HS6;Préparations de bovins;Bovine preparations;;;;;;;;
1602501000;HS10;Préparations de bovins - Type 1;Bovine preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1602502000;HS10;Préparations de bovins - Type 2;Bovine preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1602509000;HS10;Préparations de bovins - Autre;Bovine preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160290;HS6;Autres préparations de viandes;Other meat preparations;;;;;;;;
1602901000;HS10;Autres préparations de viandes - Espèce 1;Other meat preparations - Species 1;Alimentation;;20.0;;;7.5;=;27.5
1602902000;HS10;Autres préparations de viandes - Espèce 2;Other meat preparations - Species 2;Alimentation;;20.0;;;7.5;=;27.5
1602909000;HS10;Autres préparations de viandes - Autre espèce;Other meat preparations - Other species;Alimentation;;20.0;;;7.5;=;27.5
1603;RANGEE 03;Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates;;;;;;;;;
160300;HS6;Extrait et jus de viande;Extracts and juices;;;;;;;;
1603001000;HS10;Extrait et jus de viande - Type 1;Extracts and juices - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1603002000;HS10;Extrait et jus de viande - Type 2;Extracts and juices - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1603009000;HS10;Extrait et jus de viande - Autre;Extracts and juices - Other;Alimentation;;20.0;;;7.5;=;27.5
1604;RANGEE 04;"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs";;;;;;;;;
160411;HS6;Saumons préparés;Prepared salmon;;;;;;;;
1604111000;HS10;Saumons préparés - Type 1;Prepared salmon - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604112000;HS10;Saumons préparés - Type 2;Prepared salmon - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604119000;HS10;Saumons préparés - Autre;Prepared salmon - Other;Alimentation;;20.0;;;7.5;=;27.5
160412;HS6;Harengs préparés;Prepared herrings;;;;;;;;
1604121000;HS10;Harengs préparés - Type 1;Prepared herrings - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604122000;HS10;Harengs préparés - Type 2;Prepared herrings - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604129000;HS10;Harengs préparés - Autre;Prepared herrings - Other;Alimentation;;20.0;;;7.5;=;27.5
160413;HS6;Sardines préparées;Prepared sardines;;;;;;;;
1604131000;HS10;Sardines préparées - Type 1;Prepared sardines - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604132000;HS10;Sardines préparées - Type 2;Prepared sardines - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604139000;HS10;Sardines préparées - Autre;Prepared sardines - Other;Alimentation;;20.0;;;7.5;=;27.5
160414;HS6;Thons;Fish preparations;;;;;;;;
1604141000;HS10;Thons - Type 1;Fish preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604142000;HS10;Thons - Type 2;Fish preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604149000;HS10;Thons - Autre;Fish preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160415;HS6;Maquereaux préparés;Prepared mackerel;;;;;;;;
1604151000;HS10;Maquereaux préparés - Type 1;Prepared mackerel - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604152000;HS10;Maquereaux préparés - Type 2;Prepared mackerel - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604159000;HS10;Maquereaux préparés - Autre;Prepared mackerel - Other;Alimentation;;20.0;;;7.5;=;27.5
160416;HS6;Anchois préparés;Prepared anchovies;;;;;;;;
1604161000;HS10;Anchois préparés - Type 1;Prepared anchovies - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604162000;HS10;Anchois préparés - Type 2;Prepared anchovies - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604169000;HS10;Anchois préparés - Autre;Prepared anchovies - Other;Alimentation;;20.0;;;7.5;=;27.5
160417;HS6;Anguilles;Fish preparations;;;;;;;;
1604171000;HS10;Anguilles - Type 1;Fish preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604172000;HS10;Anguilles - Type 2;Fish preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604179000;HS10;Anguilles - Autre;Fish preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160418;HS6;Ailerons de requins;Fish preparations;;;;;;;;
1604181000;HS10;Ailerons de requins - Type 1;Fish preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1604182000;HS10;Ailerons de requins - Type 2;Fish preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1604189000;HS10;Ailerons de requins - Autre;Fish preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160419;HS6;Autres poissons préparés entiers;Other whole prepared fish;;;;;;;;
1604191000;HS10;Autres poissons préparés entiers - Espèce 1;Other whole prepared fish - Species 1;Alimentation;;20.0;;;7.5;=;27.5
1604192000;HS10;Autres poissons préparés entiers - Espèce 2;Other whole prepared fish - Species 2;Alimentation;;20.0;;;7.5;=;27.5
1604199000;HS10;Autres poissons préparés entiers - Autre espèce;Other whole prepared fish - Other species;Alimentation;;20.0;;;7.5;=;27.5
160420;HS6;Autres préparations de poissons;Other fish preparations;;;;;;;;
1604201000;HS10;Autres préparations de poissons - Espèce 1;Other fish preparations - Species 1;Alimentation;;20.0;;;7.5;=;27.5
1604202000;HS10;Autres préparations de poissons - Espèce 2;Other fish preparations - Species 2;Alimentation;;20.0;;;7.5;=;27.5
1604209000;HS10;Autres préparations de poissons - Autre espèce;Other fish preparations - Other species;Alimentation;;20.0;;;7.5;=;27.5
160431;HS6;Caviar;Caviar;;;;;;;;
1604311000;HS10;Caviar - Espèce 1;Caviar - Species 1;Alimentation;;20.0;;;7.5;=;27.5
1604312000;HS10;Caviar - Espèce 2;Caviar - Species 2;Alimentation;;20.0;;;7.5;=;27.5
1604319000;HS10;Caviar - Autre espèce;Caviar - Other species;Alimentation;;20.0;;;7.5;=;27.5
160432;HS6;Succédanés du caviar;Caviar substitutes;;;;;;;;
1604321000;HS10;Succédanés du caviar - Espèce 1;Caviar substitutes - Species 1;Alimentation;;20.0;;;7.5;=;27.5
1604322000;HS10;Succédanés du caviar - Espèce 2;Caviar substitutes - Species 2;Alimentation;;20.0;;;7.5;=;27.5
1604329000;HS10;Succédanés du caviar - Autre espèce;Caviar substitutes - Other species;Alimentation;;20.0;;;7.5;=;27.5
1605;RANGEE 05;Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved;;;;;;;;;
160510;HS6;Crabes préparés;Prepared crabs;;;;;;;;
1605101000;HS10;Crabes préparés - Type 1;Prepared crabs - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605102000;HS10;Crabes préparés - Type 2;Prepared crabs - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605109000;HS10;Crabes préparés - Autre;Prepared crabs - Other;Alimentation;;20.0;;;7.5;=;27.5
160521;HS6;Crevettes préparées non conditionnées;Prepared shrimp not in containers;;;;;;;;
1605211000;HS10;Crevettes préparées non conditionnées - Type 1;Prepared shrimp not in containers - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605212000;HS10;Crevettes préparées non conditionnées - Type 2;Prepared shrimp not in containers - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605219000;HS10;Crevettes préparées non conditionnées - Autre;Prepared shrimp not in containers - Other;Alimentation;;20.0;;;7.5;=;27.5
160529;HS6;Crevettes préparées autres;Other prepared shrimp;;;;;;;;
1605291000;HS10;Crevettes préparées autres - Type 1;Other prepared shrimp - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605292000;HS10;Crevettes préparées autres - Type 2;Other prepared shrimp - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605299000;HS10;Crevettes préparées autres - Autre;Other prepared shrimp - Other;Alimentation;;20.0;;;7.5;=;27.5
160530;HS6;Homards;Crustacean preparations;;;;;;;;
1605301000;HS10;Homards - Type 1;Crustacean preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605302000;HS10;Homards - Type 2;Crustacean preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605309000;HS10;Homards - Autre;Crustacean preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160540;HS6;Autres crustacés;Crustacean preparations;;;;;;;;
1605401000;HS10;Autres crustacés - Type 1;Crustacean preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605402000;HS10;Autres crustacés - Type 2;Crustacean preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605409000;HS10;Autres crustacés - Autre;Crustacean preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160551;HS6;Huîtres;Mollusc preparations;;;;;;;;
1605511000;HS10;Huîtres - Type 1;Mollusc preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605512000;HS10;Huîtres - Type 2;Mollusc preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605519000;HS10;Huîtres - Autre;Mollusc preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160552;HS6;Coquilles St Jacques ou peignes;Mollusc preparations;;;;;;;;
1605521000;HS10;Coquilles St Jacques ou peignes - Type 1;Mollusc preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605522000;HS10;Coquilles St Jacques ou peignes - Type 2;Mollusc preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605529000;HS10;Coquilles St Jacques ou peignes - Autre;Mollusc preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160553;HS6;Moules préparées;Prepared mussels;;;;;;;;
1605531000;HS10;Moules préparées - Type 1;Prepared mussels - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605532000;HS10;Moules préparées - Type 2;Prepared mussels - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605539000;HS10;Moules préparées - Autre;Prepared mussels - Other;Alimentation;;20.0;;;7.5;=;27.5
160554;HS6;Seiches et calamars préparés;Prepared cuttlefish and squid;;;;;;;;
1605541000;HS10;Seiches et calamars préparés - Type 1;Prepared cuttlefish and squid - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605542000;HS10;Seiches et calamars préparés - Type 2;Prepared cuttlefish and squid - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605549000;HS10;Seiches et calamars préparés - Autre;Prepared cuttlefish and squid - Other;Alimentation;;20.0;;;7.5;=;27.5
160555;HS6;Poulpes préparés;Prepared octopus;;;;;;;;
1605551000;HS10;Poulpes préparés - Type 1;Prepared octopus - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605552000;HS10;Poulpes préparés - Type 2;Prepared octopus - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605559000;HS10;Poulpes préparés - Autre;Prepared octopus - Other;Alimentation;;20.0;;;7.5;=;27.5
160556;HS6;Clams;Mollusc preparations;;;;;;;;
1605561000;HS10;Clams - Type 1;Mollusc preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605562000;HS10;Clams - Type 2;Mollusc preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1605569000;HS10;Clams - Autre;Mollusc preparations - Other;Alimentation;;20.0;;;7.5;=;27.5
160557;HS6;Ormeaux;Mollusc preparations;;;;;;;;
1605571000;HS10;Ormeaux - Type 1;Mollusc preparations - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1605572000;HS10;Ormeaux - Type 2;Mollusc preparations - Type 2;Alimentation;;20.0;;;7.5;=;27.5
