Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;T.V.A_%;Formalites;Total_%
550610;HS6;De nylon ou d'autres polyamides;Fibres;;;;;
5506101000;HS10;De nylon ou d'autres polyamides - Type 1;Fibres - Type 1;Textile;7.5;17.0;=;24.5
5506102000;HS10;De nylon ou d'autres polyamides - Type 2;Fibres - Type 2;Textile;7.5;17.0;=;24.5
5506109000;HS10;De nylon ou d'autres polyamides - Autre;Fibres - Other;Textile;7.5;17.0;=;24.5
550620;HS6;De polyesters;Fibres;;;;;
5506201000;HS10;De polyesters - Type 1;Fibres - Type 1;Textile;7.5;17.0;=;24.5
5506202000;HS10;De polyesters - Type 2;Fibres - Type 2;Textile;7.5;17.0;=;24.5
5506209000;HS10;De polyesters - Autre;Fibres - Other;Textile;7.5;17.0;=;24.5
550630;HS6;Acryliques ou modacryliques;Fibres;;;;;
5506301000;HS10;Acryliques ou modacryliques - Type 1;Fibres - Type 1;Textile;7.5;17.0;=;24.5
5506302000;HS10;Acryliques ou modacryliques - Type 2;Fibres - Type 2;Textile;7.5;17.0;=;24.5
5506309000;HS10;Acryliques ou modacryliques - Autre;Fibres - Other;Textile;7.5;17.0;=;24.5
550640;HS6;De polypropylène;Fibres;;;;;
5506401000;HS10;De polypropylène - Type 1;Fibres - Type 1;Textile;7.5;17.0;=;24.5
5506402000;HS10;De polypropylène - Type 2;Fibres - Type 2;Textile;7.5;17.0;=;24.5
5506409000;HS10;De polypropylène - Autre;Fibres - Other;Textile;7.5;17.0;=;24.5
550690;HS6;Autres fibres synthétiques discontinues;Other synthetic staple fibres;;;;;
5506901000;HS10;Autres fibres synthétiques discontinues - Type 1;Other synthetic staple fibres - Type 1;Textile;7.5;17.0;=;24.5
5506902000;HS10;Autres fibres synthétiques discontinues - Type 2;Other synthetic staple fibres - Type 2;Textile;7.5;17.0;=;24.5
5506909000;HS10;Autres fibres synthétiques discontinues - Autre;Other synthetic staple fibres - Other;Textile;7.5;17.0;=;24.5
5507;RANGEE 07;Artificial staple fibres, carded, combed or otherwise processed for spinning;;;;;;
550700;HS6;Fibres artificielles discontinues;Fibres;;;;;
5507001000;HS10;Fibres artificielles discontinues - Type 1;Fibres - Type 1;Textile;7.5;17.0;=;24.5
5507002000;HS10;Fibres artificielles discontinues - Type 2;Fibres - Type 2;Textile;7.5;17.0;=;24.5
5507009000;HS10;Fibres artificielles discontinues - Autre;Fibres - Other;Textile;7.5;17.0;=;24.5
5508;RANGEE 08;Sewing thread of man-made staple fibres, whether or not put up for retail sale;;;;;;
550810;HS6;De fibres synthétiques discontinues;Sewing thread;;;;;
5508101000;HS10;De fibres synthétiques discontinues - Type 1;Sewing thread - Type 1;Textile;7.5;17.0;=;24.5
5508102000;HS10;De fibres synthétiques discontinues - Type 2;Sewing thread - Type 2;Textile;7.5;17.0;=;24.5
5508109000;HS10;De fibres synthétiques discontinues - Autre;Sewing thread - Other;Textile;7.5;17.0;=;24.5
550820;HS6;De fibres artificielles discontinues;Sewing thread;;;;;
5508201000;HS10;De fibres artificielles discontinues - Type 1;Sewing thread - Type 1;Textile;7.5;17.0;=;24.5
5508202000;HS10;De fibres artificielles discontinues - Type 2;Sewing thread - Type 2;Textile;7.5;17.0;=;24.5
5508209000;HS10;De fibres artificielles discontinues - Autre;Sewing thread - Other;Textile;7.5;17.0;=;24.5
5509;RANGEE 09;Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale;;;;;;
550911;HS6;Simples;Yarn;;;;;
5509111000;HS10;Simples - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509112000;HS10;Simples - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509119000;HS10;Simples - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550912;HS6;Retors ou câblés;Yarn;;;;;
5509121000;HS10;Retors ou câblés - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509122000;HS10;Retors ou câblés - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509129000;HS10;Retors ou câblés - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550921;HS6;Simples;Yarn;;;;;
5509211000;HS10;Simples - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509212000;HS10;Simples - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509219000;HS10;Simples - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550922;HS6;Retors ou câblés;Yarn;;;;;
5509221000;HS10;Retors ou câblés - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509222000;HS10;Retors ou câblés - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509229000;HS10;Retors ou câblés - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550931;HS6;Simples;Yarn;;;;;
5509311000;HS10;Simples - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509312000;HS10;Simples - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509319000;HS10;Simples - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550932;HS6;Retors ou câblés;Yarn;;;;;
5509321000;HS10;Retors ou câblés - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509322000;HS10;Retors ou câblés - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509329000;HS10;Retors ou câblés - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550941;HS6;Simples;Yarn;;;;;
5509411000;HS10;Simples - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509412000;HS10;Simples - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509419000;HS10;Simples - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550942;HS6;Retors ou câblés;Yarn;;;;;
5509421000;HS10;Retors ou câblés - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509422000;HS10;Retors ou câblés - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509429000;HS10;Retors ou câblés - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550951;HS6;Mélangées principalement ou uniquement avec des fibres artificielles discontinues;Yarn;;;;;
5509511000;HS10;Mélangées principalement ou uniquement avec des fibres artificielles discontinues - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509512000;HS10;Mélangées principalement ou uniquement avec des fibres artificielles discontinues - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509519000;HS10;Mélangées principalement ou uniquement avec des fibres artificielles discontinues - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550952;HS6;Mélangées principalement ou uniquement avec de la laine ou des poils fins;Yarn;;;;;
5509521000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509522000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509529000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550953;HS6;Mélangées principalement ou uniquement avec du coton;Yarn;;;;;
5509531000;HS10;Mélangées principalement ou uniquement avec du coton - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509532000;HS10;Mélangées principalement ou uniquement avec du coton - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509539000;HS10;Mélangées principalement ou uniquement avec du coton - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550959;HS6;Autres;Yarn;;;;;
5509591000;HS10;Autres - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509592000;HS10;Autres - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509599000;HS10;Autres - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550961;HS6;Mélangées principalement ou uniquement avec de la laine ou des poils fins;Yarn;;;;;
5509611000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509612000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509619000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550962;HS6;Mélangées principalement ou uniquement avec du coton;Yarn;;;;;
5509621000;HS10;Mélangées principalement ou uniquement avec du coton - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509622000;HS10;Mélangées principalement ou uniquement avec du coton - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509629000;HS10;Mélangées principalement ou uniquement avec du coton - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550969;HS6;Autres;Yarn;;;;;
5509691000;HS10;Autres - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509692000;HS10;Autres - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509699000;HS10;Autres - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550991;HS6;Mélangées principalement ou uniquement avec de la laine ou des poils fins;Yarn;;;;;
5509911000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509912000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509919000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550992;HS6;Mélangées principalement ou uniquement avec du coton;Yarn;;;;;
5509921000;HS10;Mélangées principalement ou uniquement avec du coton - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509922000;HS10;Mélangées principalement ou uniquement avec du coton - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509929000;HS10;Mélangées principalement ou uniquement avec du coton - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
550999;HS6;Autres;Yarn;;;;;
5509991000;HS10;Autres - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5509992000;HS10;Autres - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5509999000;HS10;Autres - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
5510;RANGEE 10;Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale;;;;;;
551011;HS6;Simples;Yarn;;;;;
5510111000;HS10;Simples - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5510112000;HS10;Simples - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5510119000;HS10;Simples - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
551012;HS6;Retors ou câblés;Yarn;;;;;
5510121000;HS10;Retors ou câblés - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5510122000;HS10;Retors ou câblés - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5510129000;HS10;Retors ou câblés - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
551020;HS6;Autres fils;Yarn;;;;;
5510201000;HS10;Autres fils - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5510202000;HS10;Autres fils - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5510209000;HS10;Autres fils - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
551030;HS6;Autres fils;Yarn;;;;;
5510301000;HS10;Autres fils - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5510302000;HS10;Autres fils - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5510309000;HS10;Autres fils - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
551090;HS6;Autres fils;Yarn;;;;;
5510901000;HS10;Autres fils - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5510902000;HS10;Autres fils - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5510909000;HS10;Autres fils - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
5511;RANGEE 11;Yarn (not sewing thread), of man-made staple fibres, put up for retail sale;;;;;;
551110;HS6;De fibres synthétiques discontinues;Yarn;;;;;
5511101000;HS10;De fibres synthétiques discontinues - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5511102000;HS10;De fibres synthétiques discontinues - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5511109000;HS10;De fibres synthétiques discontinues - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
551120;HS6;De fibres synthétiques discontinues;Yarn;;;;;
5511201000;HS10;De fibres synthétiques discontinues - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5511202000;HS10;De fibres synthétiques discontinues - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5511209000;HS10;De fibres synthétiques discontinues - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
551130;HS6;De fibres artificielles discontinues;Yarn;;;;;
5511301000;HS10;De fibres artificielles discontinues - Type 1;Yarn - Type 1;Textile;7.5;17.0;=;24.5
5511302000;HS10;De fibres artificielles discontinues - Type 2;Yarn - Type 2;Textile;7.5;17.0;=;24.5
5511309000;HS10;De fibres artificielles discontinues - Autre;Yarn - Other;Textile;7.5;17.0;=;24.5
5512;RANGEE 12;Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres;;;;;;
551211;HS6;Ecrus ou blanchis;Fabrics;;;;;
5512111000;HS10;Ecrus ou blanchis - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5512112000;HS10;Ecrus ou blanchis - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5512119000;HS10;Ecrus ou blanchis - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551219;HS6;Autres;Fabrics;;;;;
5512191000;HS10;Autres - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5512192000;HS10;Autres - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5512199000;HS10;Autres - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551221;HS6;Ecrus ou blanchis;Fabrics;;;;;
5512211000;HS10;Ecrus ou blanchis - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5512212000;HS10;Ecrus ou blanchis - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5512219000;HS10;Ecrus ou blanchis - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551229;HS6;Autres;Fabrics;;;;;
5512291000;HS10;Autres - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5512292000;HS10;Autres - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5512299000;HS10;Autres - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551291;HS6;Ecrus ou blanchis;Fabrics;;;;;
5512911000;HS10;Ecrus ou blanchis - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5512912000;HS10;Ecrus ou blanchis - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5512919000;HS10;Ecrus ou blanchis - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551299;HS6;Autres;Fabrics;;;;;
5512991000;HS10;Autres - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5512992000;HS10;Autres - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5512999000;HS10;Autres - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
5513;RANGEE 13;Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2;;;;;;
551311;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5513111000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513112000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513119000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551312;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5513121000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513122000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513129000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551313;HS6;Autres tissus de fibres discontinues de polyester;Fabrics;;;;;
5513131000;HS10;Autres tissus de fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513132000;HS10;Autres tissus de fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513139000;HS10;Autres tissus de fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551319;HS6;Autres tissus;Fabrics;;;;;
5513191000;HS10;Autres tissus - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513192000;HS10;Autres tissus - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513199000;HS10;Autres tissus - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551321;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5513211000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513212000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513219000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551323;HS6;Autres tissus de fibres discontinues de polyester;Fabrics;;;;;
5513231000;HS10;Autres tissus de fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513232000;HS10;Autres tissus de fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513239000;HS10;Autres tissus de fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551329;HS6;Autres tissus;Fabrics;;;;;
5513291000;HS10;Autres tissus - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513292000;HS10;Autres tissus - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513299000;HS10;Autres tissus - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551331;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5513311000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513312000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513319000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551339;HS6;Autres tissus;Fabrics;;;;;
5513391000;HS10;Autres tissus - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513392000;HS10;Autres tissus - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513399000;HS10;Autres tissus - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551341;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5513411000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513412000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513419000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551349;HS6;Autres tissus;Fabrics;;;;;
5513491000;HS10;Autres tissus - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5513492000;HS10;Autres tissus - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5513499000;HS10;Autres tissus - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
5514;RANGEE 14;Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2;;;;;;
551411;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5514111000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514112000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514119000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551412;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5514121000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514122000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514129000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551419;HS6;Autres tissus;Fabrics;;;;;
5514191000;HS10;Autres tissus - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514192000;HS10;Autres tissus - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514199000;HS10;Autres tissus - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551421;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5514211000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514212000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514219000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551422;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5514221000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514222000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514229000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551423;HS6;Autres tissus de fibres discontinues de polyester;Fabrics;;;;;
5514231000;HS10;Autres tissus de fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514232000;HS10;Autres tissus de fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514239000;HS10;Autres tissus de fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551429;HS6;Autres tissus;Fabrics;;;;;
5514291000;HS10;Autres tissus - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514292000;HS10;Autres tissus - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514299000;HS10;Autres tissus - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551430;HS6;En fils de diverses couleurs;Fabrics;;;;;
5514301000;HS10;En fils de diverses couleurs - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514302000;HS10;En fils de diverses couleurs - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514309000;HS10;En fils de diverses couleurs - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551441;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5514411000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514412000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514419000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551442;HS6;En fibres discontinues de polyester;Fabrics;;;;;
5514421000;HS10;En fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514422000;HS10;En fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514429000;HS10;En fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551443;HS6;Autres tissus de fibres discontinues de polyester;Fabrics;;;;;
5514431000;HS10;Autres tissus de fibres discontinues de polyester - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514432000;HS10;Autres tissus de fibres discontinues de polyester - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514439000;HS10;Autres tissus de fibres discontinues de polyester - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551449;HS6;Autres tissus;Fabrics;;;;;
5514491000;HS10;Autres tissus - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5514492000;HS10;Autres tissus - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5514499000;HS10;Autres tissus - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
5515;RANGEE 15;Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55;;;;;;
551511;HS6;Mélangées principalement ou uniquement avec des fibres discontinues de rayonne viscose;Fabrics;;;;;
5515111000;HS10;Mélangées principalement ou uniquement avec des fibres discontinues de rayonne viscose - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5515112000;HS10;Mélangées principalement ou uniquement avec des fibres discontinues de rayonne viscose - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5515119000;HS10;Mélangées principalement ou uniquement avec des fibres discontinues de rayonne viscose - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551512;HS6;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels;Fabrics;;;;;
5515121000;HS10;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5515122000;HS10;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5515129000;HS10;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551513;HS6;Mélangées principalement ou uniquement avec de la laine ou des poils fins;Fabrics;;;;;
5515131000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5515132000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5515139000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551519;HS6;Autres;Fabrics;;;;;
5515191000;HS10;Autres - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5515192000;HS10;Autres - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5515199000;HS10;Autres - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551521;HS6;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels;Fabrics;;;;;
5515211000;HS10;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5515212000;HS10;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5515219000;HS10;Mélangées principalement ou uniquement avec des filaments synthétiques ou artificiels - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551522;HS6;Mélangées principalement ou uniquement avec de la laine ou des poils fins;Fabrics;;;;;
5515221000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5515222000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5515229000;HS10;Mélangées principalement ou uniquement avec de la laine ou des poils fins - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
551529;HS6;Autres;Fabrics;;;;;
