Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;DAPS_%;DD_%;PRCT_%;TCS_%;TVA_%;Formalites;Total_%
4408319000;HS10;Dark Red Meranti - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
440839;HS6;Autres;Wood;;;;;;;;
4408391000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4408392000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4408399000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
440890;HS6;Autres;Wood;;;;;;;;
4408901000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4408902000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4408909000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
4409;RANGEE 09;Wood (including strips, friezes for parquet flooring, not assembled), continuously shaped (tongued, grooved, v-jointed, beaded or the like) along any edges, ends or faces, whether or not planed, sanded or end-jointed;;;;;;;;;
440910;HS6;De conifères;Wood;;;;;;;;
4409101000;HS10;De conifères - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4409102000;HS10;De conifères - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4409109000;HS10;De conifères - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
440921;HS6;En bambou;Wood;;;;;;;;
4409211000;HS10;En bambou - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4409212000;HS10;En bambou - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4409219000;HS10;En bambou - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
440922;HS6;De bois tropicaux;Wood;;;;;;;;
4409221000;HS10;De bois tropicaux - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4409222000;HS10;De bois tropicaux - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4409229000;HS10;De bois tropicaux - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
440929;HS6;Autres :;Wood;;;;;;;;
4409291000;HS10;Autres : - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4409292000;HS10;Autres : - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4409299000;HS10;Autres : - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
4410;RANGEE 10;Particle board, oriented strand board (OSB) and similar board (e.g. waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances;;;;;;;;;
441011;HS6;Panneaux de particules;Particle board of wood;;;;;;;;
4410111000;HS10;Panneaux de particules - Type 1;Particle board of wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4410112000;HS10;Panneaux de particules - Type 2;Particle board of wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4410119000;HS10;Panneaux de particules - Autre;Particle board of wood - Other;Industrie;;10.0;;;15.0;=;25.0
441012;HS6;Panneaux dits oriented strand board (OSB);Oriented strand board (OSB) of wood;;;;;;;;
4410121000;HS10;Panneaux dits oriented strand board (OSB) - Type 1;Oriented strand board (OSB) of wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4410122000;HS10;Panneaux dits oriented strand board (OSB) - Type 2;Oriented strand board (OSB) of wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4410129000;HS10;Panneaux dits oriented strand board (OSB) - Autre;Oriented strand board (OSB) of wood - Other;Industrie;;10.0;;;15.0;=;25.0
441019;HS6;Autres;Wafer board and similar board of wood n.e.c. in item no. 4410.1;;;;;;;;
4410191000;HS10;Autres - Type 1;Wafer board and similar board of wood n.e.c. in item no. 4410.1 - Type 1;Industrie;;10.0;;;15.0;=;25.0
4410192000;HS10;Autres - Type 2;Wafer board and similar board of wood n.e.c. in item no. 4410.1 - Type 2;Industrie;;10.0;;;15.0;=;25.0
4410199000;HS10;Autres - Autre;Wafer board and similar board of wood n.e.c. in item no. 4410.1 - Other;Industrie;;10.0;;;15.0;=;25.0
441090;HS6;Autres;Particle board;;;;;;;;
4410901000;HS10;Autres - Type 1;Particle board - Type 1;Industrie;;10.0;;;15.0;=;25.0
4410902000;HS10;Autres - Type 2;Particle board - Type 2;Industrie;;10.0;;;15.0;=;25.0
4410909000;HS10;Autres - Autre;Particle board - Other;Industrie;;10.0;;;15.0;=;25.0
4411;RANGEE 11;Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances;;;;;;;;;
441112;HS6;D'une épaisseur n'excédant pas 5 mm;Medium density fibreboard (MDF);;;;;;;;
4411121000;HS10;D'une épaisseur n'excédant pas 5 mm - Type 1;Medium density fibreboard (MDF) - Type 1;Industrie;;10.0;;;15.0;=;25.0
4411122000;HS10;D'une épaisseur n'excédant pas 5 mm - Type 2;Medium density fibreboard (MDF) - Type 2;Industrie;;10.0;;;15.0;=;25.0
4411129000;HS10;D'une épaisseur n'excédant pas 5 mm - Autre;Medium density fibreboard (MDF) - Other;Industrie;;10.0;;;15.0;=;25.0
441113;HS6;D'une épaisseur excédant 5 mm mais n'excédant pas 9 mm;Medium density fibreboard (MDF);;;;;;;;
4411131000;HS10;D'une épaisseur excédant 5 mm mais n'excédant pas 9 mm - Type 1;Medium density fibreboard (MDF) - Type 1;Industrie;;10.0;;;15.0;=;25.0
4411132000;HS10;D'une épaisseur excédant 5 mm mais n'excédant pas 9 mm - Type 2;Medium density fibreboard (MDF) - Type 2;Industrie;;10.0;;;15.0;=;25.0
4411139000;HS10;D'une épaisseur excédant 5 mm mais n'excédant pas 9 mm - Autre;Medium density fibreboard (MDF) - Other;Industrie;;10.0;;;15.0;=;25.0
441114;HS6;D'une épaisseur excédant 9 mm;Medium density fibreboard (MDF);;;;;;;;
4411141000;HS10;D'une épaisseur excédant 9 mm - Type 1;Medium density fibreboard (MDF) - Type 1;Industrie;;10.0;;;15.0;=;25.0
4411142000;HS10;D'une épaisseur excédant 9 mm - Type 2;Medium density fibreboard (MDF) - Type 2;Industrie;;10.0;;;15.0;=;25.0
4411149000;HS10;D'une épaisseur excédant 9 mm - Autre;Medium density fibreboard (MDF) - Other;Industrie;;10.0;;;15.0;=;25.0
441192;HS6;D'une masse volumique excédant 0;Fibreboard (other than MDF) of a density exceeding 0.8g/cm3;;;;;;;;
4411921000;HS10;D'une masse volumique excédant 0 - Type 1;Fibreboard (other than MDF) of a density exceeding 0.8g/cm3 - Type 1;Industrie;;10.0;;;15.0;=;25.0
4411922000;HS10;D'une masse volumique excédant 0 - Type 2;Fibreboard (other than MDF) of a density exceeding 0.8g/cm3 - Type 2;Industrie;;10.0;;;15.0;=;25.0
4411929000;HS10;D'une masse volumique excédant 0 - Autre;Fibreboard (other than MDF) of a density exceeding 0.8g/cm3 - Other;Industrie;;10.0;;;15.0;=;25.0
441193;HS6;D'une masse volumique excédant 0;Fibreboard (other than MDF) of a density exceeding 0.5g/cm3 but not 0.8g/cm3;;;;;;;;
4411931000;HS10;D'une masse volumique excédant 0 - Type 1;Fibreboard (other than MDF) of a density exceeding 0.5g/cm3 but not 0.8g/cm3 - Type 1;Industrie;;10.0;;;15.0;=;25.0
4411932000;HS10;D'une masse volumique excédant 0 - Type 2;Fibreboard (other than MDF) of a density exceeding 0.5g/cm3 but not 0.8g/cm3 - Type 2;Industrie;;10.0;;;15.0;=;25.0
4411939000;HS10;D'une masse volumique excédant 0 - Autre;Fibreboard (other than MDF) of a density exceeding 0.5g/cm3 but not 0.8g/cm3 - Other;Industrie;;10.0;;;15.0;=;25.0
441194;HS6;D'une masse volumique n'excédant pas 0;Fibreboard (other than MDF) of a density not exceeding 0.5g/cm3;;;;;;;;
4411941000;HS10;D'une masse volumique n'excédant pas 0 - Type 1;Fibreboard (other than MDF) of a density not exceeding 0.5g/cm3 - Type 1;Industrie;;10.0;;;15.0;=;25.0
4411942000;HS10;D'une masse volumique n'excédant pas 0 - Type 2;Fibreboard (other than MDF) of a density not exceeding 0.5g/cm3 - Type 2;Industrie;;10.0;;;15.0;=;25.0
4411949000;HS10;D'une masse volumique n'excédant pas 0 - Autre;Fibreboard (other than MDF) of a density not exceeding 0.5g/cm3 - Other;Industrie;;10.0;;;15.0;=;25.0
4412;RANGEE 12;Plywood, veneered panels and similar laminated wood;;;;;;;;;
441210;HS6;En bambou;Plywood;;;;;;;;
4412101000;HS10;En bambou - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412102000;HS10;En bambou - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412109000;HS10;En bambou - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441231;HS6;Ayant au moins un pli extérieur en bois tropicaux;Plywood;;;;;;;;
4412311000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412312000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412319000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441233;HS6;Autres;Plywood;;;;;;;;
4412331000;HS10;Autres - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412332000;HS10;Autres - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412339000;HS10;Autres - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441234;HS6;Autres;Plywood;;;;;;;;
4412341000;HS10;Autres - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412342000;HS10;Autres - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412349000;HS10;Autres - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441239;HS6;Autres;Plywood;;;;;;;;
4412391000;HS10;Autres - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412392000;HS10;Autres - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412399000;HS10;Autres - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441241;HS6;Ayant au moins un pli extérieur en bois tropicaux;Plywood;;;;;;;;
4412411000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412412000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412419000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441242;HS6;Autres;Laminated veneered lumber (LVL);;;;;;;;
4412421000;HS10;Autres - Type 1;Laminated veneered lumber (LVL) - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412422000;HS10;Autres - Type 2;Laminated veneered lumber (LVL) - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412429000;HS10;Autres - Autre;Laminated veneered lumber (LVL) - Other;Industrie;;10.0;;;15.0;=;25.0
441249;HS6;Autres;Laminated veneered lumber (LVL);;;;;;;;
4412491000;HS10;Autres - Type 1;Laminated veneered lumber (LVL) - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412492000;HS10;Autres - Type 2;Laminated veneered lumber (LVL) - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412499000;HS10;Autres - Autre;Laminated veneered lumber (LVL) - Other;Industrie;;10.0;;;15.0;=;25.0
441251;HS6;Ayant au moins un pli extérieur en bois tropicaux;Blockboard;;;;;;;;
4412511000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 1;Blockboard - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412512000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 2;Blockboard - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412519000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Autre;Blockboard - Other;Industrie;;10.0;;;15.0;=;25.0
441252;HS6;Autres;Blockboard;;;;;;;;
4412521000;HS10;Autres - Type 1;Blockboard - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412522000;HS10;Autres - Type 2;Blockboard - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412529000;HS10;Autres - Autre;Blockboard - Other;Industrie;;10.0;;;15.0;=;25.0
441259;HS6;Autres;Blockboard;;;;;;;;
4412591000;HS10;Autres - Type 1;Blockboard - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412592000;HS10;Autres - Type 2;Blockboard - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412599000;HS10;Autres - Autre;Blockboard - Other;Industrie;;10.0;;;15.0;=;25.0
441291;HS6;Ayant au moins un pli extérieur en bois tropicaux;Plywood;;;;;;;;
4412911000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412912000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412919000;HS10;Ayant au moins un pli extérieur en bois tropicaux - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441292;HS6;Autres;Plywood;;;;;;;;
4412921000;HS10;Autres - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412922000;HS10;Autres - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412929000;HS10;Autres - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
441299;HS6;Autres;Plywood;;;;;;;;
4412991000;HS10;Autres - Type 1;Plywood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4412992000;HS10;Autres - Type 2;Plywood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4412999000;HS10;Autres - Autre;Plywood - Other;Industrie;;10.0;;;15.0;=;25.0
4413;RANGEE 13;Densified wood, in blocks, plates, strips or profile shapes;;;;;;;;;
441300;HS6;Bois dits densifiés;Wood;;;;;;;;
4413001000;HS10;Bois dits densifiés - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4413002000;HS10;Bois dits densifiés - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4413009000;HS10;Bois dits densifiés - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
4414;RANGEE 14;"Wooden frames; for paintings, photographs, mirrors or similar objects";;;;;;;;;
441410;HS6;En bois tropicaux;Wooden frames;;;;;;;;
4414101000;HS10;En bois tropicaux - Type 1;Wooden frames - Type 1;Industrie;;10.0;;;15.0;=;25.0
4414102000;HS10;En bois tropicaux - Type 2;Wooden frames - Type 2;Industrie;;10.0;;;15.0;=;25.0
4414109000;HS10;En bois tropicaux - Autre;Wooden frames - Other;Industrie;;10.0;;;15.0;=;25.0
441490;HS6;Autres;Wooden frames;;;;;;;;
4414901000;HS10;Autres - Type 1;Wooden frames - Type 1;Industrie;;10.0;;;15.0;=;25.0
4414902000;HS10;Autres - Type 2;Wooden frames - Type 2;Industrie;;10.0;;;15.0;=;25.0
4414909000;HS10;Autres - Autre;Wooden frames - Other;Industrie;;10.0;;;15.0;=;25.0
4415;RANGEE 15;"Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums of wood; pallets, box pallets and other load boards, of wood; pallet collars of wood";;;;;;;;;
441510;HS6;Caisses;tambours (tourets) pour câbles;;;;;;;;
4415101000;HS10;Caisses - Type 1;tambours (tourets) pour câbles - Type 1;Industrie;;10.0;;;15.0;=;25.0
4415102000;HS10;Caisses - Type 2;tambours (tourets) pour câbles - Type 2;Industrie;;10.0;;;15.0;=;25.0
4415109000;HS10;Caisses - Autre;tambours (tourets) pour câbles - Other;Industrie;;10.0;;;15.0;=;25.0
441520;HS6;Palettes simples;rehausses de palettes;;;;;;;;
4415201000;HS10;Palettes simples - Type 1;rehausses de palettes - Type 1;Industrie;;10.0;;;15.0;=;25.0
4415202000;HS10;Palettes simples - Type 2;rehausses de palettes - Type 2;Industrie;;10.0;;;15.0;=;25.0
4415209000;HS10;Palettes simples - Autre;rehausses de palettes - Other;Industrie;;10.0;;;15.0;=;25.0
4416;RANGEE 16;Casks, barrels, vats, tubs and other coopers' products and parts thereof, of wood, including staves;;;;;;;;;
441600;HS6;Futailles;Wood;;;;;;;;
4416001000;HS10;Futailles - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4416002000;HS10;Futailles - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4416009000;HS10;Futailles - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
4417;RANGEE 17;"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood";;;;;;;;;
441700;HS6;Outils;formes;;;;;;;;
4417001000;HS10;Outils - Type 1;formes - Type 1;Industrie;;10.0;;;15.0;=;25.0
4417002000;HS10;Outils - Type 2;formes - Type 2;Industrie;;10.0;;;15.0;=;25.0
4417009000;HS10;Outils - Autre;formes - Other;Industrie;;10.0;;;15.0;=;25.0
4418;RANGEE 18;Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes;;;;;;;;;
441811;HS6;En bois tropicaux;Wood;;;;;;;;
4418111000;HS10;En bois tropicaux - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418112000;HS10;En bois tropicaux - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418119000;HS10;En bois tropicaux - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441819;HS6;Autres;Wood;;;;;;;;
4418191000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418192000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418199000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441821;HS6;En bois tropicaux;Wood;;;;;;;;
4418211000;HS10;En bois tropicaux - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418212000;HS10;En bois tropicaux - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418219000;HS10;En bois tropicaux - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441829;HS6;Autres;Wood;;;;;;;;
4418291000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418292000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418299000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441830;HS6;Poteaux et poutres autres que les produits des n°s 4418.81 à 4418.89;wood;;;;;;;;
4418301000;HS10;Poteaux et poutres autres que les produits des n°s 4418.81 à 4418.89 - Type 1;wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418302000;HS10;Poteaux et poutres autres que les produits des n°s 4418.81 à 4418.89 - Type 2;wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418309000;HS10;Poteaux et poutres autres que les produits des n°s 4418.81 à 4418.89 - Autre;wood - Other;Industrie;;10.0;;;15.0;=;25.0
441840;HS6;Coffrages pour le bétonnage;Wood;;;;;;;;
4418401000;HS10;Coffrages pour le bétonnage - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418402000;HS10;Coffrages pour le bétonnage - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418409000;HS10;Coffrages pour le bétonnage - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441850;HS6;Bardeaux (shingles et shakes);Wood;;;;;;;;
4418501000;HS10;Bardeaux (shingles et shakes) - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418502000;HS10;Bardeaux (shingles et shakes) - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418509000;HS10;Bardeaux (shingles et shakes) - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441873;HS6;En bambou ou ayant au moins la couche supérieure en bambou;Wood;;;;;;;;
4418731000;HS10;En bambou ou ayant au moins la couche supérieure en bambou - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418732000;HS10;En bambou ou ayant au moins la couche supérieure en bambou - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418739000;HS10;En bambou ou ayant au moins la couche supérieure en bambou - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441874;HS6;Autres;Wood;;;;;;;;
4418741000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418742000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418749000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441875;HS6;Autres;Wood;;;;;;;;
4418751000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418752000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418759000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441879;HS6;Autres;Wood;;;;;;;;
4418791000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418792000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418799000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441881;HS6;Bois lamellé-collé (BLC);Wood;;;;;;;;
4418811000;HS10;Bois lamellé-collé (BLC) - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418812000;HS10;Bois lamellé-collé (BLC) - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418819000;HS10;Bois lamellé-collé (BLC) - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441882;HS6;Bois lamellé croisé (CLT ou X-lam);Wood;;;;;;;;
4418821000;HS10;Bois lamellé croisé (CLT ou X-lam) - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418822000;HS10;Bois lamellé croisé (CLT ou X-lam) - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418829000;HS10;Bois lamellé croisé (CLT ou X-lam) - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441883;HS6;Poutres en I;Wood;;;;;;;;
4418831000;HS10;Poutres en I - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418832000;HS10;Poutres en I - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418839000;HS10;Poutres en I - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441889;HS6;Autres;Wood;;;;;;;;
4418891000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418892000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418899000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441891;HS6;En bambou;Wood;;;;;;;;
4418911000;HS10;En bambou - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418912000;HS10;En bambou - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418919000;HS10;En bambou - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441892;HS6;Panneaux cellulaires en bois;Wood;;;;;;;;
4418921000;HS10;Panneaux cellulaires en bois - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418922000;HS10;Panneaux cellulaires en bois - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418929000;HS10;Panneaux cellulaires en bois - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
441899;HS6;Autres;Wood;;;;;;;;
4418991000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4418992000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4418999000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
4419;RANGEE 19;Tableware and kitchenware, of wood;;;;;;;;;
441911;HS6;Planches à pain;Tableware and kitchenware;;;;;;;;
4419111000;HS10;Planches à pain - Type 1;Tableware and kitchenware - Type 1;Industrie;;10.0;;;15.0;=;25.0
4419112000;HS10;Planches à pain - Type 2;Tableware and kitchenware - Type 2;Industrie;;10.0;;;15.0;=;25.0
4419119000;HS10;Planches à pain - Autre;Tableware and kitchenware - Other;Industrie;;10.0;;;15.0;=;25.0
441912;HS6;Baguettes;Tableware and kitchenware;;;;;;;;
4419121000;HS10;Baguettes - Type 1;Tableware and kitchenware - Type 1;Industrie;;10.0;;;15.0;=;25.0
4419122000;HS10;Baguettes - Type 2;Tableware and kitchenware - Type 2;Industrie;;10.0;;;15.0;=;25.0
4419129000;HS10;Baguettes - Autre;Tableware and kitchenware - Other;Industrie;;10.0;;;15.0;=;25.0
441919;HS6;Autres;Tableware and kitchenware;;;;;;;;
4419191000;HS10;Autres - Type 1;Tableware and kitchenware - Type 1;Industrie;;10.0;;;15.0;=;25.0
4419192000;HS10;Autres - Type 2;Tableware and kitchenware - Type 2;Industrie;;10.0;;;15.0;=;25.0
4419199000;HS10;Autres - Autre;Tableware and kitchenware - Other;Industrie;;10.0;;;15.0;=;25.0
441920;HS6;En bois tropicaux;Tableware and kitchenware;;;;;;;;
4419201000;HS10;En bois tropicaux - Type 1;Tableware and kitchenware - Type 1;Industrie;;10.0;;;15.0;=;25.0
4419202000;HS10;En bois tropicaux - Type 2;Tableware and kitchenware - Type 2;Industrie;;10.0;;;15.0;=;25.0
4419209000;HS10;En bois tropicaux - Autre;Tableware and kitchenware - Other;Industrie;;10.0;;;15.0;=;25.0
441990;HS6;Autres;Tableware and kitchenware;;;;;;;;
4419901000;HS10;Autres - Type 1;Tableware and kitchenware - Type 1;Industrie;;10.0;;;15.0;=;25.0
4419902000;HS10;Autres - Type 2;Tableware and kitchenware - Type 2;Industrie;;10.0;;;15.0;=;25.0
4419909000;HS10;Autres - Autre;Tableware and kitchenware - Other;Industrie;;10.0;;;15.0;=;25.0
4420;RANGEE 20;"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles of wood; statuettes and other ornaments of wood; wooden articles of furniture not falling in chapter 94";;;;;;;;;
442011;HS6;En bois tropicaux;Wood;;;;;;;;
4420111000;HS10;En bois tropicaux - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4420112000;HS10;En bois tropicaux - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4420119000;HS10;En bois tropicaux - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
442019;HS6;Autres;Wood;;;;;;;;
4420191000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4420192000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4420199000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
442090;HS6;Autres;Wood;;;;;;;;
4420901000;HS10;Autres - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
4420902000;HS10;Autres - Type 2;Wood - Type 2;Industrie;;10.0;;;15.0;=;25.0
4420909000;HS10;Autres - Autre;Wood - Other;Industrie;;10.0;;;15.0;=;25.0
4421;RANGEE 21;Wooden articles n.e.c. in heading no. 4414 to 4420;;;;;;;;;
442110;HS6;Cintres pour vêtements;Wood;;;;;;;;
4421101000;HS10;Cintres pour vêtements - Type 1;Wood - Type 1;Industrie;;10.0;;;15.0;=;25.0
