Code;Niveau;Description_FR;Description_EN;DD_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites;Total_%
9506402000;HS10;Articles et matériels pour le tennis de table - Type 2;Table-tennis articles and equipment - Type 2;15.0;;;;;
9506409000;HS10;Articles et matériels pour le tennis de table - Autre;Table-tennis articles and equipment - Other;15.0;;;;;
950651;HS6;Raquettes de tennis;Lawn-tennis rackets;15.0;0.0;0.0;=;=;15.0
9506511000;HS10;Raquettes de tennis - Type 1;Lawn-tennis rackets - Type 1;15.0;;;;;
9506512000;HS10;Raquettes de tennis - Type 2;Lawn-tennis rackets - Type 2;15.0;;;;;
9506519000;HS10;Raquettes de tennis - Autre;Lawn-tennis rackets - Other;15.0;;;;;
950659;HS6;Autres;Tennis;15.0;0.0;0.0;=;=;15.0
9506591000;HS10;Autres - Type 1;Tennis - Type 1;15.0;;;;;
9506592000;HS10;Autres - Type 2;Tennis - Type 2;15.0;;;;;
9506599000;HS10;Autres - Autre;Tennis - Other;15.0;;;;;
950661;HS6;Balles de tennis;Lawn-tennis balls;15.0;0.0;0.0;=;=;15.0
9506611000;HS10;Balles de tennis - Type 1;Lawn-tennis balls - Type 1;15.0;;;;;
9506612000;HS10;Balles de tennis - Type 2;Lawn-tennis balls - Type 2;15.0;;;;;
9506619000;HS10;Balles de tennis - Autre;Lawn-tennis balls - Other;15.0;;;;;
950662;HS6;Gonflables;Balls;15.0;0.0;0.0;=;=;15.0
9506621000;HS10;Gonflables - Type 1;Balls - Type 1;15.0;;;;;
9506622000;HS10;Gonflables - Type 2;Balls - Type 2;15.0;;;;;
9506629000;HS10;Gonflables - Autre;Balls - Other;15.0;;;;;
950669;HS6;Autres;Balls;15.0;0.0;0.0;=;=;15.0
9506691000;HS10;Autres - Type 1;Balls - Type 1;15.0;;;;;
9506692000;HS10;Autres - Type 2;Balls - Type 2;15.0;;;;;
9506699000;HS10;Autres - Autre;Balls - Other;15.0;;;;;
950670;HS6;Patins à glace et patins à roulettes;Skates;15.0;0.0;0.0;=;=;15.0
9506701000;HS10;Patins à glace et patins à roulettes - Type 1;Skates - Type 1;15.0;;;;;
9506702000;HS10;Patins à glace et patins à roulettes - Type 2;Skates - Type 2;15.0;;;;;
9506709000;HS10;Patins à glace et patins à roulettes - Autre;Skates - Other;15.0;;;;;
950691;HS6;Articles et matériel pour la culture physique;Athletics and gymnastics equipment;15.0;0.0;0.0;=;=;15.0
9506911000;HS10;Articles et matériel pour la culture physique - Type 1;Athletics and gymnastics equipment - Type 1;15.0;;;;;
9506912000;HS10;Articles et matériel pour la culture physique - Type 2;Athletics and gymnastics equipment - Type 2;15.0;;;;;
9506919000;HS10;Articles et matériel pour la culture physique - Autre;Athletics and gymnastics equipment - Other;15.0;;;;;
950699;HS6;Autres;Equipment for outdoor games and recreation n.e.c. in heading no. 9506;15.0;0.0;0.0;=;=;15.0
9506991000;HS10;Autres - Type 1;Equipment for outdoor games and recreation n.e.c. in heading no. 9506 - Type 1;15.0;;;;;
9506992000;HS10;Autres - Type 2;Equipment for outdoor games and recreation n.e.c. in heading no. 9506 - Type 2;15.0;;;;;
9506999000;HS10;Autres - Autre;Equipment for outdoor games and recreation n.e.c. in heading no. 9506 - Other;15.0;;;;;
950710;HS6;Cannes à pêche;Fishing rods;15.0;0.0;0.0;=;=;15.0
9507101000;HS10;Cannes à pêche - Type 1;Fishing rods - Type 1;15.0;;;;;
9507102000;HS10;Cannes à pêche - Type 2;Fishing rods - Type 2;15.0;;;;;
9507109000;HS10;Cannes à pêche - Autre;Fishing rods - Other;15.0;;;;;
950720;HS6;Hameçons;Fish-hooks;15.0;0.0;0.0;=;=;15.0
9507201000;HS10;Hameçons - Type 1;Fish-hooks - Type 1;15.0;;;;;
9507202000;HS10;Hameçons - Type 2;Fish-hooks - Type 2;15.0;;;;;
9507209000;HS10;Hameçons - Autre;Fish-hooks - Other;15.0;;;;;
950730;HS6;Moulinets pour la pêche;Fishing reels;15.0;0.0;0.0;=;=;15.0
9507301000;HS10;Moulinets pour la pêche - Type 1;Fishing reels - Type 1;15.0;;;;;
9507302000;HS10;Moulinets pour la pêche - Type 2;Fishing reels - Type 2;15.0;;;;;
9507309000;HS10;Moulinets pour la pêche - Autre;Fishing reels - Other;15.0;;;;;
950790;HS6;Autres;Fishing tackle n.e.c.;15.0;0.0;0.0;=;=;15.0
9507901000;HS10;Autres - Type 1;Fishing tackle n.e.c. - Type 1;15.0;;;;;
9507902000;HS10;Autres - Type 2;Fishing tackle n.e.c. - Type 2;15.0;;;;;
9507909000;HS10;Autres - Autre;Fishing tackle n.e.c. - Other;15.0;;;;;
950810;HS6;Cirques ambulants et ménageries ambulantes;Travelling circuses and travelling menageries;15.0;0.0;0.0;=;=;15.0
9508101000;HS10;Cirques ambulants et ménageries ambulantes - Type 1;Travelling circuses and travelling menageries - Type 1;15.0;;;;;
9508102000;HS10;Cirques ambulants et ménageries ambulantes - Type 2;Travelling circuses and travelling menageries - Type 2;15.0;;;;;
9508109000;HS10;Cirques ambulants et ménageries ambulantes - Autre;Travelling circuses and travelling menageries - Other;15.0;;;;;
950821;HS6;Montagnes russes;Amusement park rides and water park amusements;15.0;0.0;0.0;=;=;15.0
9508211000;HS10;Montagnes russes - Type 1;Amusement park rides and water park amusements - Type 1;15.0;;;;;
9508212000;HS10;Montagnes russes - Type 2;Amusement park rides and water park amusements - Type 2;15.0;;;;;
9508219000;HS10;Montagnes russes - Autre;Amusement park rides and water park amusements - Other;15.0;;;;;
950822;HS6;Carrousels;Amusement park rides and water park amusements;15.0;0.0;0.0;=;=;15.0
9508221000;HS10;Carrousels - Type 1;Amusement park rides and water park amusements - Type 1;15.0;;;;;
9508222000;HS10;Carrousels - Type 2;Amusement park rides and water park amusements - Type 2;15.0;;;;;
9508229000;HS10;Carrousels - Autre;Amusement park rides and water park amusements - Other;15.0;;;;;
950823;HS6;Autos tamponneuses;Amusement park rides and water park amusements;15.0;0.0;0.0;=;=;15.0
9508231000;HS10;Autos tamponneuses - Type 1;Amusement park rides and water park amusements - Type 1;15.0;;;;;
9508232000;HS10;Autos tamponneuses - Type 2;Amusement park rides and water park amusements - Type 2;15.0;;;;;
9508239000;HS10;Autos tamponneuses - Autre;Amusement park rides and water park amusements - Other;15.0;;;;;
950824;HS6;Simulateurs de mouvements et cinémas dynamiques;Amusement park rides and water park amusements;15.0;0.0;0.0;=;=;15.0
9508241000;HS10;Simulateurs de mouvements et cinémas dynamiques - Type 1;Amusement park rides and water park amusements - Type 1;15.0;;;;;
9508242000;HS10;Simulateurs de mouvements et cinémas dynamiques - Type 2;Amusement park rides and water park amusements - Type 2;15.0;;;;;
9508249000;HS10;Simulateurs de mouvements et cinémas dynamiques - Autre;Amusement park rides and water park amusements - Other;15.0;;;;;
950825;HS6;Manèges aquatiques;Amusement park rides and water park amusements;15.0;0.0;0.0;=;=;15.0
9508251000;HS10;Manèges aquatiques - Type 1;Amusement park rides and water park amusements - Type 1;15.0;;;;;
9508252000;HS10;Manèges aquatiques - Type 2;Amusement park rides and water park amusements - Type 2;15.0;;;;;
9508259000;HS10;Manèges aquatiques - Autre;Amusement park rides and water park amusements - Other;15.0;;;;;
950826;HS6;Attractions de parcs aquatiques;Amusement park rides and water park amusements;15.0;0.0;0.0;=;=;15.0
9508261000;HS10;Attractions de parcs aquatiques - Type 1;Amusement park rides and water park amusements - Type 1;15.0;;;;;
9508262000;HS10;Attractions de parcs aquatiques - Type 2;Amusement park rides and water park amusements - Type 2;15.0;;;;;
9508269000;HS10;Attractions de parcs aquatiques - Autre;Amusement park rides and water park amusements - Other;15.0;;;;;
950829;HS6;Autres;Amusement park rides and water park amusements;15.0;0.0;0.0;=;=;15.0
9508291000;HS10;Autres - Type 1;Amusement park rides and water park amusements - Type 1;15.0;;;;;
9508292000;HS10;Autres - Type 2;Amusement park rides and water park amusements - Type 2;15.0;;;;;
9508299000;HS10;Autres - Autre;Amusement park rides and water park amusements - Other;15.0;;;;;
950830;HS6;Attractions foraines;Fairground amusements;15.0;0.0;0.0;=;=;15.0
9508301000;HS10;Attractions foraines - Type 1;Fairground amusements - Type 1;15.0;;;;;
9508302000;HS10;Attractions foraines - Type 2;Fairground amusements - Type 2;15.0;;;;;
9508309000;HS10;Attractions foraines - Autre;Fairground amusements - Other;15.0;;;;;
950840;HS6;Théâtres ambulants;Travelling theatres;15.0;0.0;0.0;=;=;15.0
9508401000;HS10;Théâtres ambulants - Type 1;Travelling theatres - Type 1;15.0;;;;;
9508402000;HS10;Théâtres ambulants - Type 2;Travelling theatres - Type 2;15.0;;;;;
9508409000;HS10;Théâtres ambulants - Autre;Travelling theatres - Other;15.0;;;;;
CHAPITRE 96;---;Ouvrages divers;;;;;;;
960110;HS6;Ivoire travaillé et ouvrages en ivoire;Ivory and articles thereof;15.0;0.0;0.0;D.D:15.0% | T.V.A:0.0%;910 Déclaration d'Importation du Produit;15.0
9601101000;HS10;Ivoire travaillé et ouvrages en ivoire - Type 1;Ivory and articles thereof - Type 1;15.0;;;;;
9601102000;HS10;Ivoire travaillé et ouvrages en ivoire - Type 2;Ivory and articles thereof - Type 2;15.0;;;;;
9601109000;HS10;Ivoire travaillé et ouvrages en ivoire - Autre;Ivory and articles thereof - Other;15.0;;;;;
960190;HS6;Autres;Bone;15.0;0.0;0.0;=;=;15.0
9601901000;HS10;Autres - Type 1;Bone - Type 1;15.0;;;;;
9601902000;HS10;Autres - Type 2;Bone - Type 2;15.0;;;;;
9601909000;HS10;Autres - Autre;Bone - Other;15.0;;;;;
960200;HS6;Matières végétales ou minérales à tailler;ouvrages moulés ou taillés en cire;15.0;0.0;0.0;=;=;15.0
9602001000;HS10;Matières végétales ou minérales à tailler - Type 1;ouvrages moulés ou taillés en cire - Type 1;15.0;;;;;
9602002000;HS10;Matières végétales ou minérales à tailler - Type 2;ouvrages moulés ou taillés en cire - Type 2;15.0;;;;;
9602009000;HS10;Matières végétales ou minérales à tailler - Autre;ouvrages moulés ou taillés en cire - Other;15.0;;;;;
960310;HS6;Balais et balayettes consistant en brindilles ou autres matières végétales en bottes liées;Brooms and brushes;15.0;0.0;0.0;=;=;15.0
9603101000;HS10;Balais et balayettes consistant en brindilles ou autres matières végétales en bottes liées - Type 1;Brooms and brushes - Type 1;15.0;;;;;
9603102000;HS10;Balais et balayettes consistant en brindilles ou autres matières végétales en bottes liées - Type 2;Brooms and brushes - Type 2;15.0;;;;;
9603109000;HS10;Balais et balayettes consistant en brindilles ou autres matières végétales en bottes liées - Autre;Brooms and brushes - Other;15.0;;;;;
960321;HS6;Brosses à dents;Brushes;15.0;0.0;0.0;=;=;15.0
9603211000;HS10;Brosses à dents - Type 1;Brushes - Type 1;15.0;;;;;
9603212000;HS10;Brosses à dents - Type 2;Brushes - Type 2;15.0;;;;;
9603219000;HS10;Brosses à dents - Autre;Brushes - Other;15.0;;;;;
960329;HS6;Autres;Brushes;15.0;0.0;0.0;=;=;15.0
9603291000;HS10;Autres - Type 1;Brushes - Type 1;15.0;;;;;
9603292000;HS10;Autres - Type 2;Brushes - Type 2;15.0;;;;;
9603299000;HS10;Autres - Autre;Brushes - Other;15.0;;;;;
960330;HS6;Pinceaux et brosses pour artistes;Brushes;15.0;0.0;0.0;=;=;15.0
9603301000;HS10;Pinceaux et brosses pour artistes - Type 1;Brushes - Type 1;15.0;;;;;
9603302000;HS10;Pinceaux et brosses pour artistes - Type 2;Brushes - Type 2;15.0;;;;;
9603309000;HS10;Pinceaux et brosses pour artistes - Autre;Brushes - Other;15.0;;;;;
960340;HS6;Brosses et pinceaux à peindre;tampons et rouleaux à peindre;15.0;0.0;0.0;=;=;15.0
9603401000;HS10;Brosses et pinceaux à peindre - Type 1;tampons et rouleaux à peindre - Type 1;15.0;;;;;
9603402000;HS10;Brosses et pinceaux à peindre - Type 2;tampons et rouleaux à peindre - Type 2;15.0;;;;;
9603409000;HS10;Brosses et pinceaux à peindre - Autre;tampons et rouleaux à peindre - Other;15.0;;;;;
960350;HS6;Autres brosses constituant des parties de machines;Brushes;15.0;0.0;0.0;=;=;15.0
9603501000;HS10;Autres brosses constituant des parties de machines - Type 1;Brushes - Type 1;15.0;;;;;
9603502000;HS10;Autres brosses constituant des parties de machines - Type 2;Brushes - Type 2;15.0;;;;;
9603509000;HS10;Autres brosses constituant des parties de machines - Autre;Brushes - Other;15.0;;;;;
960390;HS6;Autres;Brooms;15.0;0.0;0.0;=;=;15.0
9603901000;HS10;Autres - Type 1;Brooms - Type 1;15.0;;;;;
9603902000;HS10;Autres - Type 2;Brooms - Type 2;15.0;;;;;
9603909000;HS10;Autres - Autre;Brooms - Other;15.0;;;;;
960400;HS6;Tamis et cribles;Hand sieves and hand riddles;15.0;0.0;0.0;=;=;15.0
9604001000;HS10;Tamis et cribles - Type 1;Hand sieves and hand riddles - Type 1;15.0;;;;;
9604002000;HS10;Tamis et cribles - Type 2;Hand sieves and hand riddles - Type 2;15.0;;;;;
9604009000;HS10;Tamis et cribles - Autre;Hand sieves and hand riddles - Other;15.0;;;;;
960500;HS6;Assortiments de voyage pour la toilette des personnes;Travel sets;15.0;0.0;0.0;=;=;15.0
9605001000;HS10;Assortiments de voyage pour la toilette des personnes - Type 1;Travel sets - Type 1;15.0;;;;;
9605002000;HS10;Assortiments de voyage pour la toilette des personnes - Type 2;Travel sets - Type 2;15.0;;;;;
9605009000;HS10;Assortiments de voyage pour la toilette des personnes - Autre;Travel sets - Other;15.0;;;;;
960610;HS6;Boutons-pressions et leurs parties;Press-fasteners;15.0;0.0;0.0;=;=;15.0
9606101000;HS10;Boutons-pressions et leurs parties - Type 1;Press-fasteners - Type 1;15.0;;;;;
9606102000;HS10;Boutons-pressions et leurs parties - Type 2;Press-fasteners - Type 2;15.0;;;;;
9606109000;HS10;Boutons-pressions et leurs parties - Autre;Press-fasteners - Other;15.0;;;;;
960621;HS6;En matières plastiques;Buttons;15.0;0.0;0.0;=;=;15.0
9606211000;HS10;En matières plastiques - Type 1;Buttons - Type 1;15.0;;;;;
9606212000;HS10;En matières plastiques - Type 2;Buttons - Type 2;15.0;;;;;
9606219000;HS10;En matières plastiques - Autre;Buttons - Other;15.0;;;;;
960622;HS6;En métaux communs;Buttons;15.0;0.0;0.0;=;=;15.0
9606221000;HS10;En métaux communs - Type 1;Buttons - Type 1;15.0;;;;;
9606222000;HS10;En métaux communs - Type 2;Buttons - Type 2;15.0;;;;;
9606229000;HS10;En métaux communs - Autre;Buttons - Other;15.0;;;;;
960629;HS6;Autres;Buttons;15.0;0.0;0.0;=;=;15.0
9606291000;HS10;Autres - Type 1;Buttons - Type 1;15.0;;;;;
9606292000;HS10;Autres - Type 2;Buttons - Type 2;15.0;;;;;
9606299000;HS10;Autres - Autre;Buttons - Other;15.0;;;;;
960630;HS6;Formes pour boutons et autres parties de boutons;ébauches de boutons;15.0;0.0;0.0;=;=;15.0
9606301000;HS10;Formes pour boutons et autres parties de boutons - Type 1;ébauches de boutons - Type 1;15.0;;;;;
9606302000;HS10;Formes pour boutons et autres parties de boutons - Type 2;ébauches de boutons - Type 2;15.0;;;;;
9606309000;HS10;Formes pour boutons et autres parties de boutons - Autre;ébauches de boutons - Other;15.0;;;;;
960711;HS6;Avec agrafes en métaux communs;Slide fasteners;15.0;0.0;0.0;=;=;15.0
9607111000;HS10;Avec agrafes en métaux communs - Type 1;Slide fasteners - Type 1;15.0;;;;;
9607112000;HS10;Avec agrafes en métaux communs - Type 2;Slide fasteners - Type 2;15.0;;;;;
9607119000;HS10;Avec agrafes en métaux communs - Autre;Slide fasteners - Other;15.0;;;;;
960719;HS6;Autres;Slide fasteners;15.0;0.0;0.0;=;=;15.0
9607191000;HS10;Autres - Type 1;Slide fasteners - Type 1;15.0;;;;;
9607192000;HS10;Autres - Type 2;Slide fasteners - Type 2;15.0;;;;;
9607199000;HS10;Autres - Autre;Slide fasteners - Other;15.0;;;;;
960720;HS6;Parties;Slide fasteners;15.0;0.0;0.0;=;=;15.0
9607201000;HS10;Parties - Type 1;Slide fasteners - Type 1;15.0;;;;;
9607202000;HS10;Parties - Type 2;Slide fasteners - Type 2;15.0;;;;;
9607209000;HS10;Parties - Autre;Slide fasteners - Other;15.0;;;;;
960810;HS6;Stylos et crayons à bille;Pens;15.0;0.0;0.0;=;=;15.0
9608101000;HS10;Stylos et crayons à bille - Type 1;Pens - Type 1;15.0;;;;;
9608102000;HS10;Stylos et crayons à bille - Type 2;Pens - Type 2;15.0;;;;;
9608109000;HS10;Stylos et crayons à bille - Autre;Pens - Other;15.0;;;;;
960820;HS6;Stylos et marqueurs à mèche feutre ou à autres pointes poreuses;Pens;15.0;0.0;0.0;=;=;15.0
9608201000;HS10;Stylos et marqueurs à mèche feutre ou à autres pointes poreuses - Type 1;Pens - Type 1;15.0;;;;;
9608202000;HS10;Stylos et marqueurs à mèche feutre ou à autres pointes poreuses - Type 2;Pens - Type 2;15.0;;;;;
9608209000;HS10;Stylos et marqueurs à mèche feutre ou à autres pointes poreuses - Autre;Pens - Other;15.0;;;;;
960830;HS6;Stylos à plume et autres stylos;Pens;15.0;0.0;0.0;=;=;15.0
9608301000;HS10;Stylos à plume et autres stylos - Type 1;Pens - Type 1;15.0;;;;;
9608302000;HS10;Stylos à plume et autres stylos - Type 2;Pens - Type 2;15.0;;;;;
9608309000;HS10;Stylos à plume et autres stylos - Autre;Pens - Other;15.0;;;;;
960840;HS6;Porte-mine;Pencils;15.0;0.0;0.0;=;=;15.0
9608401000;HS10;Porte-mine - Type 1;Pencils - Type 1;15.0;;;;;
9608402000;HS10;Porte-mine - Type 2;Pencils - Type 2;15.0;;;;;
9608409000;HS10;Porte-mine - Autre;Pencils - Other;15.0;;;;;
960850;HS6;Assortiments d'articles relevant d'au moins deux des sous-positions précitées;Pen and pencil sets;15.0;0.0;0.0;=;=;15.0
9608501000;HS10;Assortiments d'articles relevant d'au moins deux des sous-positions précitées - Type 1;Pen and pencil sets - Type 1;15.0;;;;;
9608502000;HS10;Assortiments d'articles relevant d'au moins deux des sous-positions précitées - Type 2;Pen and pencil sets - Type 2;15.0;;;;;
9608509000;HS10;Assortiments d'articles relevant d'au moins deux des sous-positions précitées - Autre;Pen and pencil sets - Other;15.0;;;;;
960860;HS6;Cartouches de rechanges pour stylos ou crayons à bille;Pens;15.0;0.0;0.0;=;=;15.0
9608601000;HS10;Cartouches de rechanges pour stylos ou crayons à bille - Type 1;Pens - Type 1;15.0;;;;;
9608602000;HS10;Cartouches de rechanges pour stylos ou crayons à bille - Type 2;Pens - Type 2;15.0;;;;;
9608609000;HS10;Cartouches de rechanges pour stylos ou crayons à bille - Autre;Pens - Other;15.0;;;;;
960891;HS6;Plumes à écrire et becs de plumes;Pens;15.0;0.0;0.0;=;=;15.0
9608911000;HS10;Plumes à écrire et becs de plumes - Type 1;Pens - Type 1;15.0;;;;;
9608912000;HS10;Plumes à écrire et becs de plumes - Type 2;Pens - Type 2;15.0;;;;;
9608919000;HS10;Plumes à écrire et becs de plumes - Autre;Pens - Other;15.0;;;;;
960899;HS6;Autres;Pens and pencils;15.0;0.0;0.0;=;=;15.0
9608991000;HS10;Autres - Type 1;Pens and pencils - Type 1;15.0;;;;;
9608992000;HS10;Autres - Type 2;Pens and pencils - Type 2;15.0;;;;;
9608999000;HS10;Autres - Autre;Pens and pencils - Other;15.0;;;;;
960910;HS6;Crayons à gaine;Pencils and crayons;15.0;0.0;0.0;=;=;15.0
9609101000;HS10;Crayons à gaine - Type 1;Pencils and crayons - Type 1;15.0;;;;;
9609102000;HS10;Crayons à gaine - Type 2;Pencils and crayons - Type 2;15.0;;;;;
9609109000;HS10;Crayons à gaine - Autre;Pencils and crayons - Other;15.0;;;;;
960920;HS6;Mines pour crayons et porte-mine;Pencil leads;15.0;0.0;0.0;=;=;15.0
9609201000;HS10;Mines pour crayons et porte-mine - Type 1;Pencil leads - Type 1;15.0;;;;;
9609202000;HS10;Mines pour crayons et porte-mine - Type 2;Pencil leads - Type 2;15.0;;;;;
9609209000;HS10;Mines pour crayons et porte-mine - Autre;Pencil leads - Other;15.0;;;;;
960990;HS6;Autres;Pastels;15.0;0.0;0.0;=;=;15.0
9609901000;HS10;Autres - Type 1;Pastels - Type 1;15.0;;;;;
9609902000;HS10;Autres - Type 2;Pastels - Type 2;15.0;;;;;
9609909000;HS10;Autres - Autre;Pastels - Other;15.0;;;;;
961000;HS6;Ardoises et tableaux pour l'écriture ou le dessin;Slates and boards;15.0;0.0;0.0;=;=;15.0
9610001000;HS10;Ardoises et tableaux pour l'écriture ou le dessin - Type 1;Slates and boards - Type 1;15.0;;;;;
9610002000;HS10;Ardoises et tableaux pour l'écriture ou le dessin - Type 2;Slates and boards - Type 2;15.0;;;;;
9610009000;HS10;Ardoises et tableaux pour l'écriture ou le dessin - Autre;Slates and boards - Other;15.0;;;;;
961100;HS6;Dateurs;composteurs et imprimeries comportant des composteurs;15.0;0.0;0.0;=;=;15.0
9611001000;HS10;Dateurs - Type 1;composteurs et imprimeries comportant des composteurs - Type 1;15.0;;;;;
9611002000;HS10;Dateurs - Type 2;composteurs et imprimeries comportant des composteurs - Type 2;15.0;;;;;
9611009000;HS10;Dateurs - Autre;composteurs et imprimeries comportant des composteurs - Other;15.0;;;;;
961210;HS6;Rubans encreurs;Ribbons;15.0;0.0;0.0;=;=;15.0
9612101000;HS10;Rubans encreurs - Type 1;Ribbons - Type 1;15.0;;;;;
9612102000;HS10;Rubans encreurs - Type 2;Ribbons - Type 2;15.0;;;;;
9612109000;HS10;Rubans encreurs - Autre;Ribbons - Other;15.0;;;;;
961220;HS6;Tampons encreurs;Ink pads;15.0;0.0;0.0;=;=;15.0
9612201000;HS10;Tampons encreurs - Type 1;Ink pads - Type 1;15.0;;;;;
9612202000;HS10;Tampons encreurs - Type 2;Ink pads - Type 2;15.0;;;;;
9612209000;HS10;Tampons encreurs - Autre;Ink pads - Other;15.0;;;;;
961310;HS6;Briquets de poche;Lighters;15.0;0.0;0.0;=;=;15.0
9613101000;HS10;Briquets de poche - Type 1;Lighters - Type 1;15.0;;;;;
9613102000;HS10;Briquets de poche - Type 2;Lighters - Type 2;15.0;;;;;
9613109000;HS10;Briquets de poche - Autre;Lighters - Other;15.0;;;;;
961320;HS6;Briquets de poches;Lighters;15.0;0.0;0.0;=;=;15.0
9613201000;HS10;Briquets de poches - Type 1;Lighters - Type 1;15.0;;;;;
9613202000;HS10;Briquets de poches - Type 2;Lighters - Type 2;15.0;;;;;
9613209000;HS10;Briquets de poches - Autre;Lighters - Other;15.0;;;;;
961380;HS6;Autres briquets et allumeurs;Lighters;15.0;0.0;0.0;=;=;15.0
9613801000;HS10;Autres briquets et allumeurs - Type 1;Lighters - Type 1;15.0;;;;;
9613802000;HS10;Autres briquets et allumeurs - Type 2;Lighters - Type 2;15.0;;;;;
9613809000;HS10;Autres briquets et allumeurs - Autre;Lighters - Other;15.0;;;;;
961390;HS6;Parties;Lighters;15.0;0.0;0.0;=;=;15.0
9613901000;HS10;Parties - Type 1;Lighters - Type 1;15.0;;;;;
9613902000;HS10;Parties - Type 2;Lighters - Type 2;15.0;;;;;
9613909000;HS10;Parties - Autre;Lighters - Other;15.0;;;;;
961400;HS6;Pipes (y compris les têtes de pipes);Smoking pipes (including pipe bowls) and cigar or cigarette holders;15.0;0.0;0.0;=;=;15.0
9614001000;HS10;Pipes (y compris les têtes de pipes) - Type 1;Smoking pipes (including pipe bowls) and cigar or cigarette holders - Type 1;15.0;;;;;
9614002000;HS10;Pipes (y compris les têtes de pipes) - Type 2;Smoking pipes (including pipe bowls) and cigar or cigarette holders - Type 2;15.0;;;;;
9614009000;HS10;Pipes (y compris les têtes de pipes) - Autre;Smoking pipes (including pipe bowls) and cigar or cigarette holders - Other;15.0;;;;;
961511;HS6;En caoutchouc durci ou en matières plastiques;Combs;15.0;0.0;0.0;=;=;15.0
9615111000;HS10;En caoutchouc durci ou en matières plastiques - Type 1;Combs - Type 1;15.0;;;;;
9615112000;HS10;En caoutchouc durci ou en matières plastiques - Type 2;Combs - Type 2;15.0;;;;;
9615119000;HS10;En caoutchouc durci ou en matières plastiques - Autre;Combs - Other;15.0;;;;;
961519;HS6;Autres;Combs;15.0;0.0;0.0;=;=;15.0
9615191000;HS10;Autres - Type 1;Combs - Type 1;15.0;;;;;
9615192000;HS10;Autres - Type 2;Combs - Type 2;15.0;;;;;
9615199000;HS10;Autres - Autre;Combs - Other;15.0;;;;;
961590;HS6;Autres;Hairpins;15.0;0.0;0.0;=;=;15.0
9615901000;HS10;Autres - Type 1;Hairpins - Type 1;15.0;;;;;
9615902000;HS10;Autres - Type 2;Hairpins - Type 2;15.0;;;;;
9615909000;HS10;Autres - Autre;Hairpins - Other;15.0;;;;;
961610;HS6;Vaporisateurs de toilette;Scent sprays and similar toilet sprays;15.0;0.0;0.0;=;=;15.0
9616101000;HS10;Vaporisateurs de toilette - Type 1;Scent sprays and similar toilet sprays - Type 1;15.0;;;;;
9616102000;HS10;Vaporisateurs de toilette - Type 2;Scent sprays and similar toilet sprays - Type 2;15.0;;;;;
9616109000;HS10;Vaporisateurs de toilette - Autre;Scent sprays and similar toilet sprays - Other;15.0;;;;;
961620;HS6;Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette;Powder puffs and pads;15.0;0.0;0.0;=;=;15.0
9616201000;HS10;Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette - Type 1;Powder puffs and pads - Type 1;15.0;;;;;
9616202000;HS10;Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette - Type 2;Powder puffs and pads - Type 2;15.0;;;;;
9616209000;HS10;Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette - Autre;Powder puffs and pads - Other;15.0;;;;;
961700;HS6;Bouteilles isolantes et autres récipients isothermiques montés;Vacuum flasks and other vacuum vessels;15.0;0.0;0.0;=;=;15.0
9617001000;HS10;Bouteilles isolantes et autres récipients isothermiques montés - Type 1;Vacuum flasks and other vacuum vessels - Type 1;15.0;;;;;
9617002000;HS10;Bouteilles isolantes et autres récipients isothermiques montés - Type 2;Vacuum flasks and other vacuum vessels - Type 2;15.0;;;;;
9617009000;HS10;Bouteilles isolantes et autres récipients isothermiques montés - Autre;Vacuum flasks and other vacuum vessels - Other;15.0;;;;;
961800;HS6;Mannequins et articles similaires;automates et scènes animés pour étalages;15.0;0.0;0.0;=;=;15.0
9618001000;HS10;Mannequins et articles similaires - Type 1;automates et scènes animés pour étalages - Type 1;15.0;;;;;
9618002000;HS10;Mannequins et articles similaires - Type 2;automates et scènes animés pour étalages - Type 2;15.0;;;;;
9618009000;HS10;Mannequins et articles similaires - Autre;automates et scènes animés pour étalages - Other;15.0;;;;;
961900;HS6;Serviettes et tampons hygiéniques;Sanitary towels (pads) and tampons;15.0;0.0;0.0;=;=;15.0
9619001000;HS10;Serviettes et tampons hygiéniques - Type 1;Sanitary towels (pads) and tampons - Type 1;15.0;;;;;
9619002000;HS10;Serviettes et tampons hygiéniques - Type 2;Sanitary towels (pads) and tampons - Type 2;15.0;;;;;
9619009000;HS10;Serviettes et tampons hygiéniques - Autre;Sanitary towels (pads) and tampons - Other;15.0;;;;;
962000;HS6;Monopodes;Monopods;15.0;0.0;0.0;=;=;15.0
9620001000;HS10;Monopodes - Type 1;Monopods - Type 1;15.0;;;;;
9620002000;HS10;Monopodes - Type 2;Monopods - Type 2;15.0;;;;;
9620009000;HS10;Monopodes - Autre;Monopods - Other;15.0;;;;;
CHAPITRE 97;---;Objets d'art, antiquités;;;;;;;
970121;HS6;Tableaux;Paintings;15.0;0.0;0.0;D.D:15.0% | T.V.A:0.0%;910 Déclaration d'Importation du Produit;15.0
