Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;T.V.A_%;Formalites;Total_%
847759;HS6;Autres;Machinery;;;;;
8477591000;HS10;Autres - Type 1;Machinery - Type 1;Équipement;0.0;16.0;=;16.0
8477592000;HS10;Autres - Type 2;Machinery - Type 2;Équipement;0.0;16.0;=;16.0
8477599000;HS10;Autres - Autre;Machinery - Other;Équipement;0.0;16.0;=;16.0
847780;HS6;Autres machines et appareils;Machinery;;;;;
8477801000;HS10;Autres machines et appareils - Type 1;Machinery - Type 1;Équipement;0.0;16.0;=;16.0
8477802000;HS10;Autres machines et appareils - Type 2;Machinery - Type 2;Équipement;0.0;16.0;=;16.0
8477809000;HS10;Autres machines et appareils - Autre;Machinery - Other;Équipement;0.0;16.0;=;16.0
847790;HS6;Parties;Machinery;;;;;
8477901000;HS10;Parties - Type 1;Machinery - Type 1;Équipement;0.0;16.0;=;16.0
8477902000;HS10;Parties - Type 2;Machinery - Type 2;Équipement;0.0;16.0;=;16.0
8477909000;HS10;Parties - Autre;Machinery - Other;Équipement;0.0;16.0;=;16.0
8478;RANGEE 78;"Machinery; for preparing or making up tobacco, n.e.c. in this chapter";;;;;;
847810;HS6;Machines et appareils;Machinery;;;;;
8478101000;HS10;Machines et appareils - Type 1;Machinery - Type 1;Équipement;0.0;16.0;=;16.0
8478102000;HS10;Machines et appareils - Type 2;Machinery - Type 2;Équipement;0.0;16.0;=;16.0
8478109000;HS10;Machines et appareils - Autre;Machinery - Other;Équipement;0.0;16.0;=;16.0
847890;HS6;Parties;Machinery;;;;;
8478901000;HS10;Parties - Type 1;Machinery - Type 1;Équipement;0.0;16.0;=;16.0
8478902000;HS10;Parties - Type 2;Machinery - Type 2;Équipement;0.0;16.0;=;16.0
8478909000;HS10;Parties - Autre;Machinery - Other;Équipement;0.0;16.0;=;16.0
8479;RANGEE 79;"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter";;;;;;
847910;HS6;Machines et appareils pour les travaux publics;Machinery and mechanical appliances;;;;;
8479101000;HS10;Machines et appareils pour les travaux publics - Type 1;Machinery and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479102000;HS10;Machines et appareils pour les travaux publics - Type 2;Machinery and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479109000;HS10;Machines et appareils pour les travaux publics - Autre;Machinery and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847920;HS6;Machines et appareils pour l'extraction ou la préparation des huiles ou graisses végétales ou d'origine microbienne fixes ou animales;Machinery;;;;;
8479201000;HS10;Machines et appareils pour l'extraction ou la préparation des huiles ou graisses végétales ou d'origine microbienne fixes ou animales - Type 1;Machinery - Type 1;Équipement;0.0;16.0;=;16.0
8479202000;HS10;Machines et appareils pour l'extraction ou la préparation des huiles ou graisses végétales ou d'origine microbienne fixes ou animales - Type 2;Machinery - Type 2;Équipement;0.0;16.0;=;16.0
8479209000;HS10;Machines et appareils pour l'extraction ou la préparation des huiles ou graisses végétales ou d'origine microbienne fixes ou animales - Autre;Machinery - Other;Équipement;0.0;16.0;=;16.0
847930;HS6;Presses pour la fabrication des panneaux de particules ou de fibres de bois ou d'autres matières ligneuses et autres machines et appareils pour le traitement du bois ou du liège;Machinery and mechanical appliances;;;;;
8479301000;HS10;Presses pour la fabrication des panneaux de particules ou de fibres de bois ou d'autres matières ligneuses et autres machines et appareils pour le traitement du bois ou du liège - Type 1;Machinery and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479302000;HS10;Presses pour la fabrication des panneaux de particules ou de fibres de bois ou d'autres matières ligneuses et autres machines et appareils pour le traitement du bois ou du liège - Type 2;Machinery and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479309000;HS10;Presses pour la fabrication des panneaux de particules ou de fibres de bois ou d'autres matières ligneuses et autres machines et appareils pour le traitement du bois ou du liège - Autre;Machinery and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847940;HS6;Machines de corderie ou de câblerie;Machines;;;;;
8479401000;HS10;Machines de corderie ou de câblerie - Type 1;Machines - Type 1;Équipement;0.0;16.0;=;16.0
8479402000;HS10;Machines de corderie ou de câblerie - Type 2;Machines - Type 2;Équipement;0.0;16.0;=;16.0
8479409000;HS10;Machines de corderie ou de câblerie - Autre;Machines - Other;Équipement;0.0;16.0;=;16.0
847950;HS6;Robots industriels;Machinery and mechanical appliances;;;;;
8479501000;HS10;Robots industriels - Type 1;Machinery and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479502000;HS10;Robots industriels - Type 2;Machinery and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479509000;HS10;Robots industriels - Autre;Machinery and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847960;HS6;Appareils à évaporation pour le rafraîchessement de l'air;Machinery and mechanical appliances;;;;;
8479601000;HS10;Appareils à évaporation pour le rafraîchessement de l'air - Type 1;Machinery and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479602000;HS10;Appareils à évaporation pour le rafraîchessement de l'air - Type 2;Machinery and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479609000;HS10;Appareils à évaporation pour le rafraîchessement de l'air - Autre;Machinery and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847971;HS6;Des types utilisés dans les aéroports;Machinery and mechanical appliances;;;;;
8479711000;HS10;Des types utilisés dans les aéroports - Type 1;Machinery and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479712000;HS10;Des types utilisés dans les aéroports - Type 2;Machinery and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479719000;HS10;Des types utilisés dans les aéroports - Autre;Machinery and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847979;HS6;Autres;Machinery and mechanical appliances;;;;;
8479791000;HS10;Autres - Type 1;Machinery and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479792000;HS10;Autres - Type 2;Machinery and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479799000;HS10;Autres - Autre;Machinery and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847981;HS6;Pour le traitement des métaux;Machines and mechanical appliances;;;;;
8479811000;HS10;Pour le traitement des métaux - Type 1;Machines and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479812000;HS10;Pour le traitement des métaux - Type 2;Machines and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479819000;HS10;Pour le traitement des métaux - Autre;Machines and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847982;HS6;A mélanger;Machines;;;;;
8479821000;HS10;A mélanger - Type 1;Machines - Type 1;Équipement;0.0;16.0;=;16.0
8479822000;HS10;A mélanger - Type 2;Machines - Type 2;Équipement;0.0;16.0;=;16.0
8479829000;HS10;A mélanger - Autre;Machines - Other;Équipement;0.0;16.0;=;16.0
847983;HS6;Presses isostatiques à froid;Machines and mechanical appliances;;;;;
8479831000;HS10;Presses isostatiques à froid - Type 1;Machines and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479832000;HS10;Presses isostatiques à froid - Type 2;Machines and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479839000;HS10;Presses isostatiques à froid - Autre;Machines and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847989;HS6;Autres;Machines and mechanical appliances;;;;;
8479891000;HS10;Autres - Type 1;Machines and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479892000;HS10;Autres - Type 2;Machines and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479899000;HS10;Autres - Autre;Machines and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
847990;HS6;Parties;Machines and mechanical appliances;;;;;
8479901000;HS10;Parties - Type 1;Machines and mechanical appliances - Type 1;Équipement;0.0;16.0;=;16.0
8479902000;HS10;Parties - Type 2;Machines and mechanical appliances - Type 2;Équipement;0.0;16.0;=;16.0
8479909000;HS10;Parties - Autre;Machines and mechanical appliances - Other;Équipement;0.0;16.0;=;16.0
8480;RANGEE 80;Moulding boxes for metal foundry, moulding patterns, moulds for metals (excluding ingot moulds), metal carbides, glass, mineral materials, rubber or plastics;;;;;;
848010;HS6;Châssis de fonderie;Moulding boxes;;;;;
8480101000;HS10;Châssis de fonderie - Type 1;Moulding boxes - Type 1;Équipement;0.0;16.0;=;16.0
8480102000;HS10;Châssis de fonderie - Type 2;Moulding boxes - Type 2;Équipement;0.0;16.0;=;16.0
8480109000;HS10;Châssis de fonderie - Autre;Moulding boxes - Other;Équipement;0.0;16.0;=;16.0
848020;HS6;Plaques de fond pour moules;Mould bases;;;;;
8480201000;HS10;Plaques de fond pour moules - Type 1;Mould bases - Type 1;Équipement;0.0;16.0;=;16.0
8480202000;HS10;Plaques de fond pour moules - Type 2;Mould bases - Type 2;Équipement;0.0;16.0;=;16.0
8480209000;HS10;Plaques de fond pour moules - Autre;Mould bases - Other;Équipement;0.0;16.0;=;16.0
848030;HS6;Modèles pour moules;Moulding patterns;;;;;
8480301000;HS10;Modèles pour moules - Type 1;Moulding patterns - Type 1;Équipement;0.0;16.0;=;16.0
8480302000;HS10;Modèles pour moules - Type 2;Moulding patterns - Type 2;Équipement;0.0;16.0;=;16.0
8480309000;HS10;Modèles pour moules - Autre;Moulding patterns - Other;Équipement;0.0;16.0;=;16.0
848041;HS6;Pour le moulage par injection ou compression;Moulds;;;;;
8480411000;HS10;Pour le moulage par injection ou compression - Type 1;Moulds - Type 1;Équipement;0.0;16.0;=;16.0
8480412000;HS10;Pour le moulage par injection ou compression - Type 2;Moulds - Type 2;Équipement;0.0;16.0;=;16.0
8480419000;HS10;Pour le moulage par injection ou compression - Autre;Moulds - Other;Équipement;0.0;16.0;=;16.0
848049;HS6;Autres;Moulds;;;;;
8480491000;HS10;Autres - Type 1;Moulds - Type 1;Équipement;0.0;16.0;=;16.0
8480492000;HS10;Autres - Type 2;Moulds - Type 2;Équipement;0.0;16.0;=;16.0
8480499000;HS10;Autres - Autre;Moulds - Other;Équipement;0.0;16.0;=;16.0
848050;HS6;Moules pour le verre;Moulds;;;;;
8480501000;HS10;Moules pour le verre - Type 1;Moulds - Type 1;Équipement;0.0;16.0;=;16.0
8480502000;HS10;Moules pour le verre - Type 2;Moulds - Type 2;Équipement;0.0;16.0;=;16.0
8480509000;HS10;Moules pour le verre - Autre;Moulds - Other;Équipement;0.0;16.0;=;16.0
848060;HS6;Moules pour les matières minérales;Moulds;;;;;
8480601000;HS10;Moules pour les matières minérales - Type 1;Moulds - Type 1;Équipement;0.0;16.0;=;16.0
8480602000;HS10;Moules pour les matières minérales - Type 2;Moulds - Type 2;Équipement;0.0;16.0;=;16.0
8480609000;HS10;Moules pour les matières minérales - Autre;Moulds - Other;Équipement;0.0;16.0;=;16.0
848071;HS6;Pour le moulage par injection ou par compression;Moulds;;;;;
8480711000;HS10;Pour le moulage par injection ou par compression - Type 1;Moulds - Type 1;Équipement;0.0;16.0;=;16.0
8480712000;HS10;Pour le moulage par injection ou par compression - Type 2;Moulds - Type 2;Équipement;0.0;16.0;=;16.0
8480719000;HS10;Pour le moulage par injection ou par compression - Autre;Moulds - Other;Équipement;0.0;16.0;=;16.0
848079;HS6;Autres;Moulds;;;;;
8480791000;HS10;Autres - Type 1;Moulds - Type 1;Équipement;0.0;16.0;=;16.0
8480792000;HS10;Autres - Type 2;Moulds - Type 2;Équipement;0.0;16.0;=;16.0
8480799000;HS10;Autres - Autre;Moulds - Other;Équipement;0.0;16.0;=;16.0
8481;RANGEE 81;Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves;;;;;;
848110;HS6;Détendeurs;Valves;;;;;
8481101000;HS10;Détendeurs - Type 1;Valves - Type 1;Équipement;0.0;16.0;=;16.0
8481102000;HS10;Détendeurs - Type 2;Valves - Type 2;Équipement;0.0;16.0;=;16.0
8481109000;HS10;Détendeurs - Autre;Valves - Other;Équipement;0.0;16.0;=;16.0
848120;HS6;Valves pour transmission oléohydrauliques ou pneumatiques;Valves;;;;;
8481201000;HS10;Valves pour transmission oléohydrauliques ou pneumatiques - Type 1;Valves - Type 1;Équipement;0.0;16.0;=;16.0
8481202000;HS10;Valves pour transmission oléohydrauliques ou pneumatiques - Type 2;Valves - Type 2;Équipement;0.0;16.0;=;16.0
8481209000;HS10;Valves pour transmission oléohydrauliques ou pneumatiques - Autre;Valves - Other;Équipement;0.0;16.0;=;16.0
848130;HS6;Clapets et soupapes de retenue;Valves;;;;;
8481301000;HS10;Clapets et soupapes de retenue - Type 1;Valves - Type 1;Équipement;0.0;16.0;=;16.0
8481302000;HS10;Clapets et soupapes de retenue - Type 2;Valves - Type 2;Équipement;0.0;16.0;=;16.0
8481309000;HS10;Clapets et soupapes de retenue - Autre;Valves - Other;Équipement;0.0;16.0;=;16.0
848140;HS6;Soupapes de trop-plein ou de sûreté;Valves;;;;;
8481401000;HS10;Soupapes de trop-plein ou de sûreté - Type 1;Valves - Type 1;Équipement;0.0;16.0;=;16.0
8481402000;HS10;Soupapes de trop-plein ou de sûreté - Type 2;Valves - Type 2;Équipement;0.0;16.0;=;16.0
8481409000;HS10;Soupapes de trop-plein ou de sûreté - Autre;Valves - Other;Équipement;0.0;16.0;=;16.0
848180;HS6;Autres articles de robinetterie et organes similaires;Taps;;;;;
8481801000;HS10;Autres articles de robinetterie et organes similaires - Type 1;Taps - Type 1;Équipement;0.0;16.0;=;16.0
8481802000;HS10;Autres articles de robinetterie et organes similaires - Type 2;Taps - Type 2;Équipement;0.0;16.0;=;16.0
8481809000;HS10;Autres articles de robinetterie et organes similaires - Autre;Taps - Other;Équipement;0.0;16.0;=;16.0
848190;HS6;Parties;Taps;;;;;
8481901000;HS10;Parties - Type 1;Taps - Type 1;Équipement;0.0;16.0;=;16.0
8481902000;HS10;Parties - Type 2;Taps - Type 2;Équipement;0.0;16.0;=;16.0
8481909000;HS10;Parties - Autre;Taps - Other;Équipement;0.0;16.0;=;16.0
8482;RANGEE 82;Ball or roller bearings;;;;;;
848210;HS6;Roulements à billes;Ball bearings;;;;;
8482101000;HS10;Roulements à billes - Type 1;Ball bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482102000;HS10;Roulements à billes - Type 2;Ball bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482109000;HS10;Roulements à billes - Autre;Ball bearings - Other;Équipement;0.0;16.0;=;16.0
848220;HS6;Roulements à rouleaux coniques;Bearings;;;;;
8482201000;HS10;Roulements à rouleaux coniques - Type 1;Bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482202000;HS10;Roulements à rouleaux coniques - Type 2;Bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482209000;HS10;Roulements à rouleaux coniques - Autre;Bearings - Other;Équipement;0.0;16.0;=;16.0
848230;HS6;Roulements à rouleaux en forme de tonneau;Bearings;;;;;
8482301000;HS10;Roulements à rouleaux en forme de tonneau - Type 1;Bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482302000;HS10;Roulements à rouleaux en forme de tonneau - Type 2;Bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482309000;HS10;Roulements à rouleaux en forme de tonneau - Autre;Bearings - Other;Équipement;0.0;16.0;=;16.0
848240;HS6;Roulements à aiguilles;Bearings;;;;;
8482401000;HS10;Roulements à aiguilles - Type 1;Bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482402000;HS10;Roulements à aiguilles - Type 2;Bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482409000;HS10;Roulements à aiguilles - Autre;Bearings - Other;Équipement;0.0;16.0;=;16.0
848250;HS6;Roulements à rouleaux cylindriques;Bearings;;;;;
8482501000;HS10;Roulements à rouleaux cylindriques - Type 1;Bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482502000;HS10;Roulements à rouleaux cylindriques - Type 2;Bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482509000;HS10;Roulements à rouleaux cylindriques - Autre;Bearings - Other;Équipement;0.0;16.0;=;16.0
848280;HS6;Autres;Bearings;;;;;
8482801000;HS10;Autres - Type 1;Bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482802000;HS10;Autres - Type 2;Bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482809000;HS10;Autres - Autre;Bearings - Other;Équipement;0.0;16.0;=;16.0
848291;HS6;Billes;Bearings;;;;;
8482911000;HS10;Billes - Type 1;Bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482912000;HS10;Billes - Type 2;Bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482919000;HS10;Billes - Autre;Bearings - Other;Équipement;0.0;16.0;=;16.0
848299;HS6;Autres;Bearings;;;;;
8482991000;HS10;Autres - Type 1;Bearings - Type 1;Équipement;0.0;16.0;=;16.0
8482992000;HS10;Autres - Type 2;Bearings - Type 2;Équipement;0.0;16.0;=;16.0
8482999000;HS10;Autres - Autre;Bearings - Other;Équipement;0.0;16.0;=;16.0
8483;RANGEE 83;"Transmission shafts (including cam and crank) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers; flywheels and pulleys; clutches and shaft couplings";;;;;;
848310;HS6;Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles;Transmission shafts (including cam shafts and crank shafts) and cranks;;;;;
8483101000;HS10;Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles - Type 1;Transmission shafts (including cam shafts and crank shafts) and cranks - Type 1;Équipement;0.0;16.0;=;16.0
8483102000;HS10;Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles - Type 2;Transmission shafts (including cam shafts and crank shafts) and cranks - Type 2;Équipement;0.0;16.0;=;16.0
8483109000;HS10;Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles - Autre;Transmission shafts (including cam shafts and crank shafts) and cranks - Other;Équipement;0.0;16.0;=;16.0
848320;HS6;Paliers à roulements incorporés;Bearing housings;;;;;
8483201000;HS10;Paliers à roulements incorporés - Type 1;Bearing housings - Type 1;Équipement;0.0;16.0;=;16.0
8483202000;HS10;Paliers à roulements incorporés - Type 2;Bearing housings - Type 2;Équipement;0.0;16.0;=;16.0
8483209000;HS10;Paliers à roulements incorporés - Autre;Bearing housings - Other;Équipement;0.0;16.0;=;16.0
848330;HS6;Paliers;coussinets;;;;;
8483301000;HS10;Paliers - Type 1;coussinets - Type 1;Équipement;0.0;16.0;=;16.0
8483302000;HS10;Paliers - Type 2;coussinets - Type 2;Équipement;0.0;16.0;=;16.0
8483309000;HS10;Paliers - Autre;coussinets - Other;Équipement;0.0;16.0;=;16.0
848340;HS6;Engrenages et roues de friction;broches filetées à billes ou à rouleaux;;;;;
8483401000;HS10;Engrenages et roues de friction - Type 1;broches filetées à billes ou à rouleaux - Type 1;Équipement;0.0;16.0;=;16.0
8483402000;HS10;Engrenages et roues de friction - Type 2;broches filetées à billes ou à rouleaux - Type 2;Équipement;0.0;16.0;=;16.0
8483409000;HS10;Engrenages et roues de friction - Autre;broches filetées à billes ou à rouleaux - Other;Équipement;0.0;16.0;=;16.0
848350;HS6;Volants et poulies;Pulleys and flywheels;;;;;
8483501000;HS10;Volants et poulies - Type 1;Pulleys and flywheels - Type 1;Équipement;0.0;16.0;=;16.0
8483502000;HS10;Volants et poulies - Type 2;Pulleys and flywheels - Type 2;Équipement;0.0;16.0;=;16.0
8483509000;HS10;Volants et poulies - Autre;Pulleys and flywheels - Other;Équipement;0.0;16.0;=;16.0
848360;HS6;Embrayages et organes d'accouplement;Clutches and shaft couplings (including universal joints);;;;;
8483601000;HS10;Embrayages et organes d'accouplement - Type 1;Clutches and shaft couplings (including universal joints) - Type 1;Équipement;0.0;16.0;=;16.0
8483602000;HS10;Embrayages et organes d'accouplement - Type 2;Clutches and shaft couplings (including universal joints) - Type 2;Équipement;0.0;16.0;=;16.0
8483609000;HS10;Embrayages et organes d'accouplement - Autre;Clutches and shaft couplings (including universal joints) - Other;Équipement;0.0;16.0;=;16.0
848390;HS6;Roues dentées et autres organes élémentaires de transmission présentés séparément;parties;;;;;
8483901000;HS10;Roues dentées et autres organes élémentaires de transmission présentés séparément - Type 1;parties - Type 1;Équipement;0.0;16.0;=;16.0
8483902000;HS10;Roues dentées et autres organes élémentaires de transmission présentés séparément - Type 2;parties - Type 2;Équipement;0.0;16.0;=;16.0
8483909000;HS10;Roues dentées et autres organes élémentaires de transmission présentés séparément - Autre;parties - Other;Équipement;0.0;16.0;=;16.0
8484;RANGEE 84;"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals";;;;;;
848410;HS6;Joints métalloplastiques;Gaskets and similar joints;;;;;
8484101000;HS10;Joints métalloplastiques - Type 1;Gaskets and similar joints - Type 1;Équipement;0.0;16.0;=;16.0
8484102000;HS10;Joints métalloplastiques - Type 2;Gaskets and similar joints - Type 2;Équipement;0.0;16.0;=;16.0
8484109000;HS10;Joints métalloplastiques - Autre;Gaskets and similar joints - Other;Équipement;0.0;16.0;=;16.0
848420;HS6;Joints d'étanchéité mécaniques;Seals;;;;;
8484201000;HS10;Joints d'étanchéité mécaniques - Type 1;Seals - Type 1;Équipement;0.0;16.0;=;16.0
8484202000;HS10;Joints d'étanchéité mécaniques - Type 2;Seals - Type 2;Équipement;0.0;16.0;=;16.0
8484209000;HS10;Joints d'étanchéité mécaniques - Autre;Seals - Other;Équipement;0.0;16.0;=;16.0
848490;HS6;Autres;Gasket sets or assortments of gaskets and similar joints;;;;;
8484901000;HS10;Autres - Type 1;Gasket sets or assortments of gaskets and similar joints - Type 1;Équipement;0.0;16.0;=;16.0
8484902000;HS10;Autres - Type 2;Gasket sets or assortments of gaskets and similar joints - Type 2;Équipement;0.0;16.0;=;16.0
8484909000;HS10;Autres - Autre;Gasket sets or assortments of gaskets and similar joints - Other;Équipement;0.0;16.0;=;16.0
8485;RANGEE 85;Machines for additive manufacturing;;;;;;
848510;HS6;Par dépôt métallique;Machines for additive manufacturing;;;;;
8485101000;HS10;Par dépôt métallique - Type 1;Machines for additive manufacturing - Type 1;Équipement;0.0;16.0;=;16.0
8485102000;HS10;Par dépôt métallique - Type 2;Machines for additive manufacturing - Type 2;Équipement;0.0;16.0;=;16.0
8485109000;HS10;Par dépôt métallique - Autre;Machines for additive manufacturing - Other;Équipement;0.0;16.0;=;16.0
848520;HS6;Par dépôt de matières plastiques ou de caoutchouc;Machines for additive manufacturing;;;;;
8485201000;HS10;Par dépôt de matières plastiques ou de caoutchouc - Type 1;Machines for additive manufacturing - Type 1;Équipement;0.0;16.0;=;16.0
8485202000;HS10;Par dépôt de matières plastiques ou de caoutchouc - Type 2;Machines for additive manufacturing - Type 2;Équipement;0.0;16.0;=;16.0
8485209000;HS10;Par dépôt de matières plastiques ou de caoutchouc - Autre;Machines for additive manufacturing - Other;Équipement;0.0;16.0;=;16.0
848530;HS6;Par dépôt de plâtre;Machines for additive manufacturing;;;;;
8485301000;HS10;Par dépôt de plâtre - Type 1;Machines for additive manufacturing - Type 1;Équipement;0.0;16.0;=;16.0
8485302000;HS10;Par dépôt de plâtre - Type 2;Machines for additive manufacturing - Type 2;Équipement;0.0;16.0;=;16.0
8485309000;HS10;Par dépôt de plâtre - Autre;Machines for additive manufacturing - Other;Équipement;0.0;16.0;=;16.0
848580;HS6;Autres;Machines for additive manufacturing;;;;;
8485801000;HS10;Autres - Type 1;Machines for additive manufacturing - Type 1;Équipement;0.0;16.0;=;16.0
8485802000;HS10;Autres - Type 2;Machines for additive manufacturing - Type 2;Équipement;0.0;16.0;=;16.0
8485809000;HS10;Autres - Autre;Machines for additive manufacturing - Other;Équipement;0.0;16.0;=;16.0
848590;HS6;Parties;Machines for additive manufacturing;;;;;
8485901000;HS10;Parties - Type 1;Machines for additive manufacturing - Type 1;Équipement;0.0;16.0;=;16.0
8485902000;HS10;Parties - Type 2;Machines for additive manufacturing - Type 2;Équipement;0.0;16.0;=;16.0
8485909000;HS10;Parties - Autre;Machines for additive manufacturing - Other;Équipement;0.0;16.0;=;16.0
8486;RANGEE 86;"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines & apparatus specified in note 11 (C) to this Chapter";;;;;;
848610;HS6;Machines et appareils pour la fabrication de lingots ou de plaquettes;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers;;;;;
8486101000;HS10;Machines et appareils pour la fabrication de lingots ou de plaquettes - Type 1;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers - Type 1;Équipement;0.0;16.0;=;16.0
8486102000;HS10;Machines et appareils pour la fabrication de lingots ou de plaquettes - Type 2;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers - Type 2;Équipement;0.0;16.0;=;16.0
8486109000;HS10;Machines et appareils pour la fabrication de lingots ou de plaquettes - Autre;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers - Other;Équipement;0.0;16.0;=;16.0
848620;HS6;Machines et appareils pour la fabrication de dispositifs à semi-conducteur ou des circuits intégrés électroniques;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits;;;;;
8486201000;HS10;Machines et appareils pour la fabrication de dispositifs à semi-conducteur ou des circuits intégrés électroniques - Type 1;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits - Type 1;Équipement;0.0;16.0;=;16.0
8486202000;HS10;Machines et appareils pour la fabrication de dispositifs à semi-conducteur ou des circuits intégrés électroniques - Type 2;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits - Type 2;Équipement;0.0;16.0;=;16.0
8486209000;HS10;Machines et appareils pour la fabrication de dispositifs à semi-conducteur ou des circuits intégrés électroniques - Autre;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits - Other;Équipement;0.0;16.0;=;16.0
848630;HS6;Machines et appareils pour la fabrication de dispositifs d'affichage à écran plat;Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays;;;;;
8486301000;HS10;Machines et appareils pour la fabrication de dispositifs d'affichage à écran plat - Type 1;Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays - Type 1;Équipement;0.0;16.0;=;16.0
8486302000;HS10;Machines et appareils pour la fabrication de dispositifs d'affichage à écran plat - Type 2;Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays - Type 2;Équipement;0.0;16.0;=;16.0
8486309000;HS10;Machines et appareils pour la fabrication de dispositifs d'affichage à écran plat - Autre;Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays - Other;Équipement;0.0;16.0;=;16.0
848640;HS6;Machines et appareils visés à la Note 11 c) du présent chapitre;Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles;;;;;
8486401000;HS10;Machines et appareils visés à la Note 11 c) du présent chapitre - Type 1;Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles - Type 1;Équipement;0.0;16.0;=;16.0
8486402000;HS10;Machines et appareils visés à la Note 11 c) du présent chapitre - Type 2;Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles - Type 2;Équipement;0.0;16.0;=;16.0
8486409000;HS10;Machines et appareils visés à la Note 11 c) du présent chapitre - Autre;Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles - Other;Équipement;0.0;16.0;=;16.0
848690;HS6;Parties et accessoires;Machines and apparatus of heading 8486;;;;;
8486901000;HS10;Parties et accessoires - Type 1;Machines and apparatus of heading 8486 - Type 1;Équipement;0.0;16.0;=;16.0
