Code;Niveau;Description_FR;Description_EN;DD_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites;Total_%
030830;HS6;Méduses (Rhopilema spp.);Aquatic invertebrates;17.5;20.0;0.0;=;=;37.75
0308301000;HS10;Méduses (Rhopilema spp.) - Type 1;Aquatic invertebrates - Type 1;17.5;;;;;
0308302000;HS10;Méduses (Rhopilema spp.) - Type 2;Aquatic invertebrates - Type 2;17.5;;;;;
0308309000;HS10;Méduses (Rhopilema spp.) - Autre;Aquatic invertebrates - Other;17.5;;;;;
030890;HS6;Autres;Aquatic invertebrates;17.5;20.0;0.0;=;=;37.75
0308901000;HS10;Autres - Type 1;Aquatic invertebrates - Type 1;17.5;;;;;
0308902000;HS10;Autres - Type 2;Aquatic invertebrates - Type 2;17.5;;;;;
0308909000;HS10;Autres - Autre;Aquatic invertebrates - Other;17.5;;;;;
030910;HS6;De poisson;Flours;17.5;20.0;0.0;=;=;37.75
0309101000;HS10;De poisson - Type 1;Flours - Type 1;17.5;;;;;
0309102000;HS10;De poisson - Type 2;Flours - Type 2;17.5;;;;;
0309109000;HS10;De poisson - Autre;Flours - Other;17.5;;;;;
030990;HS6;Autres :;Flours;17.5;20.0;0.0;=;=;37.75
0309901000;HS10;Autres : - Type 1;Flours - Type 1;17.5;;;;;
0309902000;HS10;Autres : - Type 2;Flours - Type 2;17.5;;;;;
0309909000;HS10;Autres : - Autre;Flours - Other;17.5;;;;;
CHAPITRE 04;---;Lait, oeufs, miel;;;;;;;
040110;HS6;Lait écrémé en poudre;Skimmed milk powder;25.0;20.0;0.0;D.D:25.0% | TPI:0.25% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;45.25
0401101000;HS10;Lait écrémé en poudre - Production locale;Skimmed milk powder - Local production;25.0;;;;;
0401109000;HS10;Lait écrémé en poudre - Importé;Skimmed milk powder - Imported;25.0;;;;;
040120;HS6;Lait entier en poudre;Whole milk powder;25.0;20.0;0.0;=;=;45.25
0401201000;HS10;Lait entier en poudre - Production locale;Whole milk powder - Local production;25.0;;;;;
0401209000;HS10;Lait entier en poudre - Importé;Whole milk powder - Imported;25.0;;;;;
040130;HS6;Lait concentré non sucré;Unsweetened concentrated milk;25.0;20.0;0.0;=;=;45.25
040140;HS6;Lait concentré sucré;Sweetened concentrated milk;25.0;20.0;0.0;=;=;45.25
040150;HS6;Lait et crème concentrés;Concentrated milk and cream;25.0;20.0;0.0;=;=;45.25
0401501000;HS10;Lait et crème concentrés - Type 1;Concentrated milk and cream - Type 1;25.0;;;;;
0401502000;HS10;Lait et crème concentrés - Type 2;Concentrated milk and cream - Type 2;25.0;;;;;
0401509000;HS10;Lait et crème concentrés - Autre;Concentrated milk and cream - Other;25.0;;;;;
040210;HS6;Lait en poudre teneur MG ≤1.5%;Milk powder fat content ≤1.5%;25.0;20.0;0.0;=;=;45.25
0402101000;HS10;Lait en poudre teneur MG ≤1.5% - Production locale;Milk powder fat content ≤1.5% - Local production;25.0;;;;;
0402109000;HS10;Lait en poudre teneur MG ≤1.5% - Importé;Milk powder fat content ≤1.5% - Imported;25.0;;;;;
040220;HS6;En poudre;En poudre;25.0;20.0;0.0;=;=;45.25
0402201000;HS10;En poudre - Type 1;En poudre - Type 1;25.0;;;;;
0402202000;HS10;En poudre - Type 2;En poudre - Type 2;25.0;;;;;
0402209000;HS10;En poudre - Autre;En poudre - Other;25.0;;;;;
040221;HS6;Lait en poudre sans sucre >1.5% MG;Milk powder unsweetened >1.5% fat;25.0;20.0;0.0;=;=;45.25
0402211000;HS10;Lait en poudre sans sucre >1.5% MG - Production locale;Milk powder unsweetened >1.5% fat - Local production;25.0;;;;;
0402219000;HS10;Lait en poudre sans sucre >1.5% MG - Importé;Milk powder unsweetened >1.5% fat - Imported;25.0;;;;;
040229;HS6;Lait en poudre sucré >1.5% MG;Milk powder sweetened >1.5% fat;25.0;20.0;0.0;=;=;45.25
0402291000;HS10;Lait en poudre sucré >1.5% MG - Production locale;Milk powder sweetened >1.5% fat - Local production;25.0;;;;;
0402299000;HS10;Lait en poudre sucré >1.5% MG - Importé;Milk powder sweetened >1.5% fat - Imported;25.0;;;;;
040291;HS6;Autres laits concentrés non sucrés;Other concentrated milk;25.0;20.0;0.0;=;=;45.25
0402911000;HS10;Autres laits concentrés non sucrés - Type 1;Other concentrated milk - Type 1;25.0;;;;;
0402912000;HS10;Autres laits concentrés non sucrés - Type 2;Other concentrated milk - Type 2;25.0;;;;;
0402919000;HS10;Autres laits concentrés non sucrés - Autre;Other concentrated milk - Other;25.0;;;;;
040299;HS6;Autres laits concentrés sucrés;Other concentrated milk;25.0;20.0;0.0;=;=;45.25
0402991000;HS10;Autres laits concentrés sucrés - Type 1;Other concentrated milk - Type 1;25.0;;;;;
0402992000;HS10;Autres laits concentrés sucrés - Type 2;Other concentrated milk - Type 2;25.0;;;;;
0402999000;HS10;Autres laits concentrés sucrés - Autre;Other concentrated milk - Other;25.0;;;;;
040310;HS6;Yaourt;Yogurt;25.0;20.0;0.0;=;=;45.25
0403101000;HS10;Yaourt - Type 1;Yogurt - Type 1;25.0;;;;;
0403102000;HS10;Yaourt - Type 2;Yogurt - Type 2;25.0;;;;;
0403109000;HS10;Yaourt - Autre;Yogurt - Other;25.0;;;;;
040320;HS6;Yoghourt;Dairy produce;25.0;20.0;0.0;=;=;45.25
0403201000;HS10;Yoghourt - Type 1;Dairy produce - Type 1;25.0;;;;;
0403202000;HS10;Yoghourt - Type 2;Dairy produce - Type 2;25.0;;;;;
0403209000;HS10;Yoghourt - Autre;Dairy produce - Other;25.0;;;;;
040390;HS6;Babeurre, lait caillé;Buttermilk, curdled milk;25.0;20.0;0.0;=;=;45.25
040410;HS6;Lactosérum;Whey;25.0;20.0;0.0;=;=;45.25
0404101000;HS10;Lactosérum - Type 1;Whey - Type 1;25.0;;;;;
0404102000;HS10;Lactosérum - Type 2;Whey - Type 2;25.0;;;;;
0404109000;HS10;Lactosérum - Autre;Whey - Other;25.0;;;;;
040490;HS6;Produits lactés autres;Other dairy products;25.0;20.0;0.0;=;=;45.25
0404901000;HS10;Produits lactés autres - Type 1;Other dairy products - Type 1;25.0;;;;;
0404902000;HS10;Produits lactés autres - Type 2;Other dairy products - Type 2;25.0;;;;;
0404909000;HS10;Produits lactés autres - Autre;Other dairy products - Other;25.0;;;;;
040510;HS6;Beurre;Butter;25.0;20.0;0.0;=;=;45.25
0405101000;HS10;Beurre - Production locale;Butter - Local production;25.0;;;;;
0405109000;HS10;Beurre - Importé;Butter - Imported;25.0;;;;;
040520;HS6;Pâtes à tartiner laitières;Dairy spreads;25.0;20.0;0.0;=;=;45.25
040590;HS6;Matières grasses du lait autres;Other milk fats;25.0;20.0;0.0;=;=;45.25
0405901000;HS10;Matières grasses du lait autres - Type 1;Other milk fats - Type 1;25.0;;;;;
0405902000;HS10;Matières grasses du lait autres - Type 2;Other milk fats - Type 2;25.0;;;;;
0405909000;HS10;Matières grasses du lait autres - Autre;Other milk fats - Other;25.0;;;;;
040610;HS6;Fromages frais non affinés;Fresh unripened cheese;25.0;20.0;0.0;=;=;45.25
0406101000;HS10;Fromages frais non affinés - Type 1;Fresh unripened cheese - Type 1;25.0;;;;;
0406102000;HS10;Fromages frais non affinés - Type 2;Fresh unripened cheese - Type 2;25.0;;;;;
0406109000;HS10;Fromages frais non affinés - Autre;Fresh unripened cheese - Other;25.0;;;;;
040620;HS6;Fromages râpés ou en poudre;Grated or powdered cheese;25.0;20.0;0.0;=;=;45.25
040630;HS6;Fromages fondus;Processed cheese;25.0;20.0;0.0;=;=;45.25
0406301000;HS10;Fromages fondus - Type 1;Processed cheese - Type 1;25.0;;;;;
0406302000;HS10;Fromages fondus - Type 2;Processed cheese - Type 2;25.0;;;;;
0406309000;HS10;Fromages fondus - Autre;Processed cheese - Other;25.0;;;;;
040640;HS6;Fromages à pâte persillée;Blue-veined cheese;25.0;20.0;0.0;=;=;45.25
040690;HS6;Autres fromages;Other cheese;25.0;20.0;0.0;=;=;45.25
0406901000;HS10;Autres fromages - Type 1;Other cheese - Type 1;25.0;;;;;
0406902000;HS10;Autres fromages - Type 2;Other cheese - Type 2;25.0;;;;;
0406909000;HS10;Autres fromages - Autre;Other cheese - Other;25.0;;;;;
040700;HS6;Oeufs en coquille;Eggs in shell;25.0;20.0;0.0;=;=;45.25
0407000010;HS10;Oeufs en coquille - Usage spécifique;Eggs in shell - Specific use;25.0;;;;;
0407000090;HS10;Oeufs en coquille - Autre usage;Eggs in shell - Other use;25.0;;;;;
040711;HS6;De volaille de l'espèce Gallus domesticus;Birds' eggs;25.0;20.0;0.0;=;=;45.25
0407111000;HS10;De volaille de l'espèce Gallus domesticus - Type 1;Birds' eggs - Type 1;25.0;;;;;
0407112000;HS10;De volaille de l'espèce Gallus domesticus - Type 2;Birds' eggs - Type 2;25.0;;;;;
0407119000;HS10;De volaille de l'espèce Gallus domesticus - Autre;Birds' eggs - Other;25.0;;;;;
040719;HS6;Autres;Birds' eggs;25.0;20.0;0.0;=;=;45.25
0407191000;HS10;Autres - Type 1;Birds' eggs - Type 1;25.0;;;;;
0407192000;HS10;Autres - Type 2;Birds' eggs - Type 2;25.0;;;;;
0407199000;HS10;Autres - Autre;Birds' eggs - Other;25.0;;;;;
040721;HS6;De volailles de l'espèce Gallus domesticus;Birds' eggs;25.0;20.0;0.0;=;=;45.25
0407211000;HS10;De volailles de l'espèce Gallus domesticus - Type 1;Birds' eggs - Type 1;25.0;;;;;
0407212000;HS10;De volailles de l'espèce Gallus domesticus - Type 2;Birds' eggs - Type 2;25.0;;;;;
0407219000;HS10;De volailles de l'espèce Gallus domesticus - Autre;Birds' eggs - Other;25.0;;;;;
040729;HS6;Autres;Birds' eggs;25.0;20.0;0.0;=;=;45.25
0407291000;HS10;Autres - Type 1;Birds' eggs - Type 1;25.0;;;;;
0407292000;HS10;Autres - Type 2;Birds' eggs - Type 2;25.0;;;;;
0407299000;HS10;Autres - Autre;Birds' eggs - Other;25.0;;;;;
040790;HS6;Autres;Birds' eggs;25.0;20.0;0.0;=;=;45.25
0407901000;HS10;Autres - Type 1;Birds' eggs - Type 1;25.0;;;;;
0407902000;HS10;Autres - Type 2;Birds' eggs - Type 2;25.0;;;;;
0407909000;HS10;Autres - Autre;Birds' eggs - Other;25.0;;;;;
040811;HS6;Jaunes d'oeufs séchés;Dried egg yolks;25.0;20.0;0.0;=;=;45.25
040819;HS6;Jaunes d'oeufs autres;Other egg yolks;25.0;20.0;0.0;=;=;45.25
040891;HS6;Oeufs séchés sans coquille;Dried eggs, not in shell;25.0;20.0;0.0;=;=;45.25
040899;HS6;Oeufs autres;Other eggs;25.0;20.0;0.0;=;=;45.25
0408991000;HS10;Oeufs autres - Type 1;Other eggs - Type 1;25.0;;;;;
0408992000;HS10;Oeufs autres - Type 2;Other eggs - Type 2;25.0;;;;;
0408999000;HS10;Oeufs autres - Autre;Other eggs - Other;25.0;;;;;
040900;HS6;Miel naturel;Natural honey;25.0;20.0;0.0;=;=;45.25
0409001000;HS10;Miel naturel - Type 1;Natural honey - Type 1;25.0;;;;;
0409002000;HS10;Miel naturel - Type 2;Natural honey - Type 2;25.0;;;;;
0409009000;HS10;Miel naturel - Autre;Natural honey - Other;25.0;;;;;
041010;HS6;Insectes;Animal products;25.0;20.0;0.0;=;=;45.25
0410101000;HS10;Insectes - Type 1;Animal products - Type 1;25.0;;;;;
0410102000;HS10;Insectes - Type 2;Animal products - Type 2;25.0;;;;;
0410109000;HS10;Insectes - Autre;Animal products - Other;25.0;;;;;
041090;HS6;Autres;Animal products;25.0;20.0;0.0;=;=;45.25
0410901000;HS10;Autres - Type 1;Animal products - Type 1;25.0;;;;;
0410902000;HS10;Autres - Type 2;Animal products - Type 2;25.0;;;;;
0410909000;HS10;Autres - Autre;Animal products - Other;25.0;;;;;
CHAPITRE 05;---;Autres produits d'origine animale;;;;;;;
050100;HS6;Cheveux bruts;déchets de cheveux;10.0;20.0;0.0;D.D:10.0% | TPI:0.25% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;30.25
0501001000;HS10;Cheveux bruts - Type 1;déchets de cheveux - Type 1;10.0;;;;;
0501002000;HS10;Cheveux bruts - Type 2;déchets de cheveux - Type 2;10.0;;;;;
0501009000;HS10;Cheveux bruts - Autre;déchets de cheveux - Other;10.0;;;;;
050210;HS6;Soies de porc ou de sanglier et déchets de ces soies;Animal products;10.0;20.0;0.0;=;=;30.25
0502101000;HS10;Soies de porc ou de sanglier et déchets de ces soies - Type 1;Animal products - Type 1;10.0;;;;;
0502102000;HS10;Soies de porc ou de sanglier et déchets de ces soies - Type 2;Animal products - Type 2;10.0;;;;;
0502109000;HS10;Soies de porc ou de sanglier et déchets de ces soies - Autre;Animal products - Other;10.0;;;;;
050290;HS6;Autres;Animal products;10.0;20.0;0.0;=;=;30.25
0502901000;HS10;Autres - Type 1;Animal products - Type 1;10.0;;;;;
0502902000;HS10;Autres - Type 2;Animal products - Type 2;10.0;;;;;
0502909000;HS10;Autres - Autre;Animal products - Other;10.0;;;;;
050400;HS6;Boyaux, vessies, estomacs d'animaux;Guts, bladders, stomachs of animals;10.0;20.0;0.0;=;=;30.25
0504001000;HS10;Boyaux, vessies, estomacs d'animaux - Espèce 1;Guts, bladders, stomachs of animals - Species 1;10.0;;;;;
0504002000;HS10;Boyaux, vessies, estomacs d'animaux - Espèce 2;Guts, bladders, stomachs of animals - Species 2;10.0;;;;;
0504009000;HS10;Boyaux, vessies, estomacs d'animaux - Autre espèce;Guts, bladders, stomachs of animals - Other species;10.0;;;;;
050510;HS6;Plumes pour literie;Feathers for stuffing;10.0;20.0;0.0;=;=;30.25
050590;HS6;Autres plumes et duvet;Other feathers and down;10.0;20.0;0.0;=;=;30.25
0505901000;HS10;Autres plumes et duvet - Type 1;Other feathers and down - Type 1;10.0;;;;;
0505902000;HS10;Autres plumes et duvet - Type 2;Other feathers and down - Type 2;10.0;;;;;
0505909000;HS10;Autres plumes et duvet - Autre;Other feathers and down - Other;10.0;;;;;
050610;HS6;Osséine et os traités à l'acide;Ossein and acid-treated bones;10.0;20.0;0.0;=;=;30.25
050690;HS6;Os et cornillons non travaillés;Unworked bones and horn-cores;10.0;20.0;0.0;=;=;30.25
050710;HS6;Ivoire brut;Raw ivory;10.0;20.0;0.0;=;=;30.25
050790;HS6;Corne, bois de cervidés;Horn, antlers;10.0;20.0;0.0;=;=;30.25
0507901000;HS10;Corne, bois de cervidés - Type 1;Horn, antlers - Type 1;10.0;;;;;
0507902000;HS10;Corne, bois de cervidés - Type 2;Horn, antlers - Type 2;10.0;;;;;
0507909000;HS10;Corne, bois de cervidés - Autre;Horn, antlers - Other;10.0;;;;;
050800;HS6;Corail et matières similaires;Coral and similar materials;10.0;20.0;0.0;=;=;30.25
050900;HS6;Éponges naturelles;Natural sponges;10.0;20.0;0.0;=;=;30.25
0509001000;HS10;Éponges naturelles - Type 1;Natural sponges - Type 1;10.0;;;;;
0509002000;HS10;Éponges naturelles - Type 2;Natural sponges - Type 2;10.0;;;;;
0509009000;HS10;Éponges naturelles - Autre;Natural sponges - Other;10.0;;;;;
051000;HS6;Ambre gris, castoréum, civette;Ambergris, castoreum, civet;10.0;20.0;0.0;=;=;30.25
0510001000;HS10;Ambre gris, castoréum, civette - Type 1;Ambergris, castoreum, civet - Type 1;10.0;;;;;
0510002000;HS10;Ambre gris, castoréum, civette - Type 2;Ambergris, castoreum, civet - Type 2;10.0;;;;;
0510009000;HS10;Ambre gris, castoréum, civette - Autre;Ambergris, castoreum, civet - Other;10.0;;;;;
051110;HS6;Sperme de bovins;Bovine semen;10.0;20.0;0.0;=;=;30.25
051191;HS6;Produits de poissons (laitances);Fish products (roes);10.0;20.0;0.0;=;=;30.25
0511911000;HS10;Produits de poissons (laitances) - Espèce 1;Fish products (roes) - Species 1;10.0;;;;;
0511912000;HS10;Produits de poissons (laitances) - Espèce 2;Fish products (roes) - Species 2;10.0;;;;;
0511919000;HS10;Produits de poissons (laitances) - Autre espèce;Fish products (roes) - Other species;10.0;;;;;
051199;HS6;Autres produits d'origine animale;Other products of animal origin;10.0;20.0;0.0;=;=;30.25
0511991000;HS10;Autres produits d'origine animale - Type 1;Other products of animal origin - Type 1;10.0;;;;;
0511992000;HS10;Autres produits d'origine animale - Type 2;Other products of animal origin - Type 2;10.0;;;;;
0511999000;HS10;Autres produits d'origine animale - Autre;Other products of animal origin - Other;10.0;;;;;
CHAPITRE 06;---;Plantes vivantes et fleurs;;;;;;;
060110;HS6;Bulbes, oignons, tubercules en repos;Bulbs, tubers in dormant state;10.0;20.0;0.0;D.D:10.0% | TPI:0.25% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;30.25
0601101000;HS10;Bulbes, oignons, tubercules en repos - Espèce 1;Bulbs, tubers in dormant state - Species 1;10.0;;;;;
0601102000;HS10;Bulbes, oignons, tubercules en repos - Espèce 2;Bulbs, tubers in dormant state - Species 2;10.0;;;;;
0601109000;HS10;Bulbes, oignons, tubercules en repos - Autre espèce;Bulbs, tubers in dormant state - Other species;10.0;;;;;
060120;HS6;Bulbes, oignons en végétation;Bulbs, tubers in growth;10.0;20.0;0.0;=;=;30.25
0601201000;HS10;Bulbes, oignons en végétation - Espèce 1;Bulbs, tubers in growth - Species 1;10.0;;;;;
0601202000;HS10;Bulbes, oignons en végétation - Espèce 2;Bulbs, tubers in growth - Species 2;10.0;;;;;
0601209000;HS10;Bulbes, oignons en végétation - Autre espèce;Bulbs, tubers in growth - Other species;10.0;;;;;
060210;HS6;Boutures non racinées, greffons;Unrooted cuttings, slips;10.0;20.0;0.0;=;=;30.25
0602101000;HS10;Boutures non racinées, greffons - Espèce 1;Unrooted cuttings, slips - Species 1;10.0;;;;;
0602102000;HS10;Boutures non racinées, greffons - Espèce 2;Unrooted cuttings, slips - Species 2;10.0;;;;;
0602109000;HS10;Boutures non racinées, greffons - Autre espèce;Unrooted cuttings, slips - Other species;10.0;;;;;
060220;HS6;Arbres et arbustes fruitiers;Fruit trees and shrubs;10.0;20.0;0.0;=;=;30.25
0602201000;HS10;Arbres et arbustes fruitiers - Espèce 1;Fruit trees and shrubs - Species 1;10.0;;;;;
0602202000;HS10;Arbres et arbustes fruitiers - Espèce 2;Fruit trees and shrubs - Species 2;10.0;;;;;
0602209000;HS10;Arbres et arbustes fruitiers - Autre espèce;Fruit trees and shrubs - Other species;10.0;;;;;
060230;HS6;Rhododendrons et azalées;Rhododendrons and azaleas;10.0;20.0;0.0;=;=;30.25
060240;HS6;Rosiers greffés ou non;Roses, grafted or not;10.0;20.0;0.0;=;=;30.25
0602401000;HS10;Rosiers greffés ou non - Type 1;Roses, grafted or not - Type 1;10.0;;;;;
0602402000;HS10;Rosiers greffés ou non - Type 2;Roses, grafted or not - Type 2;10.0;;;;;
0602409000;HS10;Rosiers greffés ou non - Autre;Roses, grafted or not - Other;10.0;;;;;
060290;HS6;Autres plantes vivantes;Other live plants;10.0;20.0;0.0;=;=;30.25
0602901000;HS10;Autres plantes vivantes - Espèce 1;Other live plants - Species 1;10.0;;;;;
0602902000;HS10;Autres plantes vivantes - Espèce 2;Other live plants - Species 2;10.0;;;;;
0602909000;HS10;Autres plantes vivantes - Autre espèce;Other live plants - Other species;10.0;;;;;
060311;HS6;Roses;Flowers;10.0;20.0;0.0;=;=;30.25
0603111000;HS10;Roses - Type 1;Flowers - Type 1;10.0;;;;;
0603112000;HS10;Roses - Type 2;Flowers - Type 2;10.0;;;;;
0603119000;HS10;Roses - Autre;Flowers - Other;10.0;;;;;
060312;HS6;Oeillets frais;Fresh carnations;10.0;20.0;0.0;=;=;30.25
0603121000;HS10;Oeillets frais - Grade 1 / Premium;Fresh carnations - Grade 1 / Premium;10.0;;;;;
0603122000;HS10;Oeillets frais - Grade 2 / Standard;Fresh carnations - Grade 2 / Standard;10.0;;;;;
0603129000;HS10;Oeillets frais - Autre;Fresh carnations - Other;10.0;;;;;
060313;HS6;Orchidées fraîches;Fresh orchids;10.0;20.0;0.0;=;=;30.25
0603131000;HS10;Orchidées fraîches - Grade 1 / Premium;Fresh orchids - Grade 1 / Premium;10.0;;;;;
0603132000;HS10;Orchidées fraîches - Grade 2 / Standard;Fresh orchids - Grade 2 / Standard;10.0;;;;;
0603139000;HS10;Orchidées fraîches - Autre;Fresh orchids - Other;10.0;;;;;
060314;HS6;Chrysanthèmes frais;Fresh chrysanthemums;10.0;20.0;0.0;=;=;30.25
0603141000;HS10;Chrysanthèmes frais - Grade 1 / Premium;Fresh chrysanthemums - Grade 1 / Premium;10.0;;;;;
0603142000;HS10;Chrysanthèmes frais - Grade 2 / Standard;Fresh chrysanthemums - Grade 2 / Standard;10.0;;;;;
0603149000;HS10;Chrysanthèmes frais - Autre;Fresh chrysanthemums - Other;10.0;;;;;
060315;HS6;Lis frais;Fresh lilies;10.0;20.0;0.0;=;=;30.25
0603151000;HS10;Lis frais - Grade 1 / Premium;Fresh lilies - Grade 1 / Premium;10.0;;;;;
0603152000;HS10;Lis frais - Grade 2 / Standard;Fresh lilies - Grade 2 / Standard;10.0;;;;;
0603159000;HS10;Lis frais - Autre;Fresh lilies - Other;10.0;;;;;
060319;HS6;Autres fleurs coupées fraîches;Other fresh cut flowers;10.0;20.0;0.0;=;=;30.25
0603191000;HS10;Autres fleurs coupées fraîches - Espèce 1;Other fresh cut flowers - Species 1;10.0;;;;;
0603192000;HS10;Autres fleurs coupées fraîches - Espèce 2;Other fresh cut flowers - Species 2;10.0;;;;;
0603199000;HS10;Autres fleurs coupées fraîches - Autre espèce;Other fresh cut flowers - Other species;10.0;;;;;
060390;HS6;Fleurs coupées séchées;Dried cut flowers;10.0;20.0;0.0;=;=;30.25
0603901000;HS10;Fleurs coupées séchées - Espèce 1;Dried cut flowers - Species 1;10.0;;;;;
0603902000;HS10;Fleurs coupées séchées - Espèce 2;Dried cut flowers - Species 2;10.0;;;;;
0603909000;HS10;Fleurs coupées séchées - Autre espèce;Dried cut flowers - Other species;10.0;;;;;
060410;HS6;Mousses et lichens;Mosses and lichens;10.0;20.0;0.0;=;=;30.25
060420;HS6;Feuillages frais;Fresh foliage;10.0;20.0;0.0;=;=;30.25
0604201000;HS10;Feuillages frais - Espèce 1;Fresh foliage - Species 1;10.0;;;;;
0604202000;HS10;Feuillages frais - Espèce 2;Fresh foliage - Species 2;10.0;;;;;
0604209000;HS10;Feuillages frais - Autre espèce;Fresh foliage - Other species;10.0;;;;;
060490;HS6;Feuillages, branches séchés;Dried foliage, branches;10.0;20.0;0.0;=;=;30.25
0604901000;HS10;Feuillages, branches séchés - Type 1;Dried foliage, branches - Type 1;10.0;;;;;
0604902000;HS10;Feuillages, branches séchés - Type 2;Dried foliage, branches - Type 2;10.0;;;;;
0604909000;HS10;Feuillages, branches séchés - Autre;Dried foliage, branches - Other;10.0;;;;;
CHAPITRE 07;---;Légumes, plantes, racines;;;;;;;
070110;HS6;Pommes de terre de semence;Seed potatoes;17.5;20.0;0.0;D.D:17.5% | TPI:0.25% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;37.75
0701101000;HS10;Pommes de terre de semence - Variété 1;Seed potatoes - Variety 1;17.5;;;;;
0701102000;HS10;Pommes de terre de semence - Variété 2;Seed potatoes - Variety 2;17.5;;;;;
0701109000;HS10;Pommes de terre de semence - Autre;Seed potatoes - Other;17.5;;;;;
070190;HS6;Pommes de terre autres;Other potatoes;17.5;20.0;0.0;=;=;37.75
0701901000;HS10;Pommes de terre autres - Variété 1;Other potatoes - Variety 1;17.5;;;;;
0701902000;HS10;Pommes de terre autres - Variété 2;Other potatoes - Variety 2;17.5;;;;;
0701909000;HS10;Pommes de terre autres - Autre;Other potatoes - Other;17.5;;;;;
070200;HS6;Tomates fraîches ou réfrigérées;Fresh or chilled tomatoes;0.0;20.0;0.0;D.D:0.0% | TPI:0.25% | T.V.A:20.0%;=;20.25
0702001000;HS10;Tomates cerises export;Cherry tomatoes export;0.0;;;;;
0702002000;HS10;Tomates grappe;Vine tomatoes;0.0;;;;;
0702009000;HS10;Autres tomates;Other tomatoes;0.0;;;;;
070310;HS6;Oignons et échalotes;Onions and shallots;17.5;20.0;0.0;D.D:17.5% | TPI:0.25% | T.V.A:20.0%;=;37.75
0703101000;HS10;Oignons et échalotes - Type 1;Onions and shallots - Type 1;17.5;;;;;
0703102000;HS10;Oignons et échalotes - Type 2;Onions and shallots - Type 2;17.5;;;;;
0703109000;HS10;Oignons et échalotes - Autre;Onions and shallots - Other;17.5;;;;;
070320;HS6;Ail;Garlic;17.5;20.0;0.0;=;=;37.75
0703201000;HS10;Ail - Variété 1;Garlic - Variety 1;17.5;;;;;
0703202000;HS10;Ail - Variété 2;Garlic - Variety 2;17.5;;;;;
0703209000;HS10;Ail - Autre;Garlic - Other;17.5;;;;;
070390;HS6;Poireaux et autres alliacées;Leeks and other alliaceous vegetables;17.5;20.0;0.0;=;=;37.75
0703901000;HS10;Poireaux et autres alliacées - Espèce 1;Leeks and other alliaceous vegetables - Species 1;17.5;;;;;
0703902000;HS10;Poireaux et autres alliacées - Espèce 2;Leeks and other alliaceous vegetables - Species 2;17.5;;;;;
0703909000;HS10;Poireaux et autres alliacées - Autre espèce;Leeks and other alliaceous vegetables - Other species;17.5;;;;;
070410;HS6;Choux-fleurs et brocolis;Cauliflowers and broccoli;17.5;20.0;0.0;=;=;37.75
070420;HS6;Choux de Bruxelles;Brussels sprouts;17.5;20.0;0.0;=;=;37.75
0704201000;HS10;Choux de Bruxelles - Type 1;Brussels sprouts - Type 1;17.5;;;;;
0704202000;HS10;Choux de Bruxelles - Type 2;Brussels sprouts - Type 2;17.5;;;;;
0704209000;HS10;Choux de Bruxelles - Autre;Brussels sprouts - Other;17.5;;;;;
070490;HS6;Autres choux;Other cabbages;17.5;20.0;0.0;=;=;37.75
0704901000;HS10;Autres choux - Variété 1;Other cabbages - Variety 1;17.5;;;;;
0704902000;HS10;Autres choux - Variété 2;Other cabbages - Variety 2;17.5;;;;;
0704909000;HS10;Autres choux - Autre;Other cabbages - Other;17.5;;;;;
070511;HS6;Laitues pommées;Head lettuce;17.5;20.0;0.0;=;=;37.75
0705111000;HS10;Laitues pommées - Type 1;Head lettuce - Type 1;17.5;;;;;
0705112000;HS10;Laitues pommées - Type 2;Head lettuce - Type 2;17.5;;;;;
0705119000;HS10;Laitues pommées - Autre;Head lettuce - Other;17.5;;;;;
070519;HS6;Autres laitues;Other lettuce;17.5;20.0;0.0;=;=;37.75
0705191000;HS10;Autres laitues - Type 1;Other lettuce - Type 1;17.5;;;;;
0705192000;HS10;Autres laitues - Type 2;Other lettuce - Type 2;17.5;;;;;
0705199000;HS10;Autres laitues - Autre;Other lettuce - Other;17.5;;;;;
070521;HS6;Chicorées witloof;Witloof chicory;17.5;20.0;0.0;=;=;37.75
0705211000;HS10;Chicorées witloof - Type 1;Witloof chicory - Type 1;17.5;;;;;
0705212000;HS10;Chicorées witloof - Type 2;Witloof chicory - Type 2;17.5;;;;;
0705219000;HS10;Chicorées witloof - Autre;Witloof chicory - Other;17.5;;;;;
070529;HS6;Autres chicorées;Other chicory;17.5;20.0;0.0;=;=;37.75
0705291000;HS10;Autres chicorées - Type 1;Other chicory - Type 1;17.5;;;;;
0705292000;HS10;Autres chicorées - Type 2;Other chicory - Type 2;17.5;;;;;
0705299000;HS10;Autres chicorées - Autre;Other chicory - Other;17.5;;;;;
070610;HS6;Carottes et navets;Carrots and turnips;17.5;20.0;0.0;=;=;37.75
0706101000;HS10;Carottes et navets - Variété 1;Carrots and turnips - Variety 1;17.5;;;;;
0706102000;HS10;Carottes et navets - Variété 2;Carrots and turnips - Variety 2;17.5;;;;;
0706109000;HS10;Carottes et navets - Autre;Carrots and turnips - Other;17.5;;;;;
