Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
730511;HS6;Tubes soudés longitudinalement pour oléoducs;Longitudinally welded tubes for oil pipelines;;;;;;;;
7305111000;HS10;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement à larc immergé de 6096 mm;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement à larc immergé de 6096 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305112000;HS10;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement à larc immergé de 6096 mm;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement à larc immergé de 6096 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305119000;HS10;Tubes soudés longitudinalement pour oléoducs - Autre;Longitudinally welded tubes for oil pipelines - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730512;HS6;Soudés longitudinalement;Iron or steel (excluding cast iron);;;;;;;;
7305121000;HS10;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement autres de 6096 mm;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement autres de 6096 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305122000;HS10;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement autres de 6096 mm;Tubes soudés de 4064 mm oléoducsgazoducs soudés longitudinalement autres de 6096 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305129000;HS10;Soudés longitudinalement - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730519;HS6;Autres;Iron or steel (excluding cast iron);;;;;;;;
7305191000;HS10;Tubes soudés de 4064 mm oléoducsgazoducs autres soudures de 6096 mm;Tubes soudés de 4064 mm oléoducsgazoducs autres soudures de 6096 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305192000;HS10;Tubes soudés de 4064 mm oléoducsgazoducs autres soudures de 6096 mm;Tubes soudés de 4064 mm oléoducsgazoducs autres soudures de 6096 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305199000;HS10;Autres - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730520;HS6;Tubes et tuyaux de cuvelage des types utilisés pour l'extraction du pétrole ou du gaz;Iron or steel (excluding cast iron);;;;;;;;
7305201000;HS10;Tubes et tuyaux de cuvelage des types utilisés pour l'extraction du pétrole ou du gaz;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7305202000;HS10;Tubes et tuyaux de cuvelage des types utilisés pour l'extraction du pétrole ou du gaz;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7305209000;HS10;Tubes et tuyaux de cuvelage des types utilisés pour l'extraction du pétrole ou du gaz - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730531;HS6;Soudés longitudinalement;Iron or steel (excluding cast iron);;;;;;;;
7305311000;HS10;Tubes soudés longitudinalement de 4064 mm circulaires usage agricole;Tubes soudés longitudinalement de 4064 mm circulaires usage agricole;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305312000;HS10;Soudés longitudinalement;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7305319000;HS10;Soudés longitudinalement - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730539;HS6;Autres;Iron or steel (excluding cast iron);;;;;;;;
7305391000;HS10;Tubes soudés autres soudures de 4064 mm circulaires usage agricole;Tubes soudés autres soudures de 4064 mm circulaires usage agricole;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305392000;HS10;Autres;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7305399000;HS10;Autres - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730590;HS6;Autres;Iron or steel (excluding cast iron);;;;;;;;
7305901000;HS10;Autres tubes et tuyaux de 4064 mm circulaires usage agricole;Autres tubes et tuyaux de 4064 mm circulaires usage agricole;Métallurgie;15.0;2.0;;19.0;;=;36.0
7305902000;HS10;Autres;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7305909000;HS10;Autres - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306;RANGEE 06;"Iron or steel (excluding cast iron); tubes, pipes and hollow profiles (not seamless), n.e.c. in chapter 73";;;;;;;;;
730610;HS6;Tubes de cuvelage pour puits de pétrole;Oil well casing tubes;;;;;;;;
7306101000;HS10;Tubes de cuvelage pour puits de pétrole;Oil well casing tubes;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306102000;HS10;Tubes de cuvelage pour puits de pétrole;Oil well casing tubes;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306109000;HS10;Tubes de cuvelage pour puits de pétrole - Autre;Oil well casing tubes - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730611;HS6;Soudés;Steel;;;;;;;;
7306111000;HS10;Tubes et profilés creux soudés longitudinalement inox oléoducsgazoducs;Tubes et profiles creux soudés longitudinalement inox oléoducsgazoducs;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306112000;HS10;Tubes et profilés creux soudés hélicoïdalement inox oléoducsgazoducs;Tubes et profiles creux soudés hélicoïdalement inox oléoducsgazoducs;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306119000;HS10;Soudés - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730619;HS6;Autres;Iron or steel (excluding cast iron);;;;;;;;
7306191000;HS10;Tubes et profilés creux soudés longitudinalement autres aciers oléoducsgazoducs;Tubes et profiles creux soudés longitudinalement autres aciers oléoducsgazoducs;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306192000;HS10;Tubes et profilés creux soudés hélicoïdalement autres aciers oléoducsgazoducs;Tubes et profiles creux soudés hélicoïdalement autres aciers oléoducsgazoducs;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306199000;HS10;Autres - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730621;HS6;Soudés;Steel;;;;;;;;
7306211000;HS10;Soudés;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306212000;HS10;Soudés;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306219000;HS10;Soudés - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730629;HS6;Autres;Iron or steel (excluding cast iron);;;;;;;;
7306291000;HS10;Tubes de cuvelageproduction soudés en fer ou en acier non inoxydable extraction pétrolegaz;Tubes de cuvelageproduction soudés en fer ou en acier non inoxydable extraction pétrolegaz;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306292000;HS10;Autres;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7306299000;HS10;Autres - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730630;HS6;Autres;Iron or non-alloy steel (excluding cast iron);;;;;;;;
7306301000;HS10;Tubes et profilés creux soudés circulaires feraciers non alliés galvanisés ou noirs;Tubes et profiles creux soudés circulaires feraciers non alliés galvanisés ou noirs;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306302000;HS10;Autres tubes et profilés creux soudés circulaires feraciers non alliés autres;Autres tubes et profiles creux soudés circulaires feraciers non alliés autres;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306309000;HS10;Autres - Autre;Iron or non-alloy steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730640;HS6;Autres;Steel;;;;;;;;
7306401000;HS10;Tubes et profilés creux soudés circulaires inox étirés ou laminés à froid;Tubes et profiles creux soudés circulaires inox étirés ou laminés à froid;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306402000;HS10;Autres;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306409000;HS10;Autres - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730650;HS6;Autres;Steel;;;;;;;;
7306501000;HS10;Autres;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306502000;HS10;Autres;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306509000;HS10;Autres - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730661;HS6;De section carrée ou rectangulaire;Iron or steel (excluding cast iron);;;;;;;;
7306611000;HS10;Tubes et profilés creux soudés section carrée ou rectangulaire inox;Tubes et profiles creux soudés section carrée ou rectangulaire inox;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306612000;HS10;De section carrée ou rectangulaire;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7306619000;HS10;De section carrée ou rectangulaire - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730669;HS6;De section non circulaire;Iron or steel (excluding cast iron);;;;;;;;
7306691000;HS10;Tubes et profilés creux soudés autres sections non circulaires inox;Tubes et profiles creux soudés autres sections non circulaires inox;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306692000;HS10;De section non circulaire;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7306699000;HS10;De section non circulaire - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730690;HS6;Autres;Iron or steel (excluding cast iron);;;;;;;;
7306901000;HS10;Autres tubes tuyaux et profilés creux en aciers inoxydables;Autres tubes tuyaux et profiles creux en aciers inoxydables;Métallurgie;15.0;2.0;;19.0;;=;36.0
7306902000;HS10;Autres;Iron or steel (excluding cast iron);Métallurgie;15.0;2.0;;19.0;;=;36.0
7306909000;HS10;Autres - Autre;Iron or steel (excluding cast iron) - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307;RANGEE 07;Tube or pipe fittings (e.g. couplings, elbows, sleeves), of iron or steel;;;;;;;;;
730711;HS6;Raccords de tuyauterie moulés en fonte;Cast iron pipe fittings;;;;;;;;
7307111000;HS10;Accessoires de tuyauterie moulés en fonte non malléable usage agricole;Accessoires de tuyauterie moulés en fonte non malléable usage agricole;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307112000;HS10;Raccords de tuyauterie moulés en fonte;Cast iron pipe fittings;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307119000;HS10;Raccords de tuyauterie moulés en fonte - Autre;Cast iron pipe fittings - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730719;HS6;Autres;Iron or steel;;;;;;;;
7307191000;HS10;Accessoires de tuyauterie moulés en fonte malléable;Accessoires de tuyauterie moulés en fonte malléable;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307192000;HS10;Autres;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307199000;HS10;Autres - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730721;HS6;Brides;Steel;;;;;;;;
7307211000;HS10;Brides;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307212000;HS10;Brides;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307219000;HS10;Brides - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730722;HS6;Coudes;Steel;;;;;;;;
7307221000;HS10;Manchons filetés en aciers inoxydables accessoires de tuyauterie;Manchons filetés en aciers inoxydables accessoires de tuyauterie;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307222000;HS10;Coudes et courbes filetés en aciers inoxydables accessoires de tuyauterie;Coudes et courbes filetés en aciers inoxydables accessoires de tuyauterie;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307229000;HS10;Coudes - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730723;HS6;Accessoires à souder bout à bout;Steel;;;;;;;;
7307231000;HS10;Accessoires à souder bout à bout en inox usage agricole;Accessoires à souder bout à bout en inox usage agricole;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307232000;HS10;Accessoires à souder bout à bout;Steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307239000;HS10;Accessoires à souder bout à bout - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730729;HS6;Autres;Steel;;;;;;;;
7307291000;HS10;Accessoires de tuyauterie filetés en aciers inoxydables autres;Accessoires de tuyauterie filetés en aciers inoxydables autres;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307292000;HS10;Accessoires de tuyauterie à souder en aciers inoxydables autres;Accessoires de tuyauterie à souder en aciers inoxydables autres;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307299000;HS10;Autres - Autre;Steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730791;HS6;Brides;Iron or steel;;;;;;;;
7307911000;HS10;Brides;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307912000;HS10;Brides;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307919000;HS10;Brides - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730792;HS6;Coudes;Iron or steel;;;;;;;;
7307921000;HS10;Manchons filetés en fonte fer ou acier autres quinox;Manchons filetés en fonte fer ou acier autres quinox;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307922000;HS10;Coudes et courbes filetés en fonte fer ou acier autres quinox;Coudes et courbes filetés en fonte fer ou acier autres quinox;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307929000;HS10;Coudes - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730793;HS6;Accessoires à souder bout à bout;Iron or steel;;;;;;;;
7307931000;HS10;Coudes et courbes à souder bout à bout en fonte fer ou acier;Coudes et courbes à souder bout à bout en fonte fer ou acier;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307932000;HS10;Capuchons à souder bout à bout en fonte fer ou acier;Capuchons à souder bout à bout en fonte fer ou acier;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307939000;HS10;Accessoires à souder bout à bout - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730799;HS6;Autres;Iron or steel;;;;;;;;
7307991000;HS10;Accessoires de tuyauterie filetés autres non en inox;Accessoires de tuyauterie filetés autres non en inox;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307992000;HS10;Accessoires de tuyauterie à souder autres non en inox;Accessoires de tuyauterie à souder autres non en inox;Métallurgie;15.0;2.0;;19.0;;=;36.0
7307999000;HS10;Autres - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308;RANGEE 08;"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures";;;;;;;;;
730810;HS6;Ponts et éléments de ponts en fer;Iron bridges and bridge sections;;;;;;;;
7308101000;HS10;Ponts et éléments de ponts en fer;Iron bridges and bridge sections;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308102000;HS10;Ponts et éléments de ponts en fer;Iron bridges and bridge sections;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308109000;HS10;Ponts et éléments de ponts en fer - Autre;Iron bridges and bridge sections - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730820;HS6;Tours et pylônes;Iron or steel;;;;;;;;
7308201000;HS10;Tours et pylônes;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308202000;HS10;Tours et pylônes;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308209000;HS10;Tours et pylônes - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730830;HS6;Portes;Iron or steel;;;;;;;;
7308301000;HS10;Portes;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308302000;HS10;Fenêtres et leurs cadres et chambranles en fonte fer ou acier;Fenêtres et leurs cadres et chambranles en fonte fer ou acier;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308309000;HS10;Portes - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730840;HS6;Matériel d'échafaudage;Iron or steel;;;;;;;;
7308401000;HS10;Matériel d'échafaudage;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308402000;HS10;Matériel d'échafaudage;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308409000;HS10;Matériel d'échafaudage - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
730890;HS6;Autres constructions en fer;Other iron constructions;;;;;;;;
7308901000;HS10;Panneaux de construction préfabriqués en fonte fer ou acier;Panneaux de construction préfabriqués en fonte fer ou acier;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308902000;HS10;Rayonnages de grandes dimensions en fer ou acier destinés à être montés et fixés à demeure;Rayonnages de grandes dimensions en fer ou acier destinés à être montés et fixés à demeure;Métallurgie;15.0;2.0;;19.0;;=;36.0
7308909000;HS10;Autres constructions en fer - Autre;Other iron constructions - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7309;RANGEE 09;"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated";;;;;;;;;
730900;HS6;Réservoirs en fer >300L;Iron reservoirs >300L;;;;;;;;
7309001000;HS10;Réservoirs en fer >300L;Iron reservoirs >300L;Métallurgie;15.0;2.0;;19.0;;=;36.0
7309002000;HS10;Réservoirs en fer >300L;Iron reservoirs >300L;Métallurgie;15.0;2.0;;19.0;;=;36.0
7309009000;HS10;Réservoirs en fer >300L - Autre;Iron reservoirs >300L - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7310;RANGEE 10;Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated;;;;;;;;;
731010;HS6;Réservoirs en fer 50-300L;Iron reservoirs 50-300L;;;;;;;;
7310101000;HS10;Fûts bidons etc pour gaz non comprimés 50 l capacité 300 l;Fûts bidons etc pour gaz non comprimés 50 l capacité 300 l;Métallurgie;15.0;2.0;;19.0;;=;36.0
7310102000;HS10;Fûts bidons etc pour liquides 50 l capacité 300 l;Fûts bidons etc pour liquides 50 l capacité 300 l;Métallurgie;15.0;2.0;;19.0;;=;36.0
7310109000;HS10;Réservoirs en fer 50-300L - Autre;Iron reservoirs 50-300L - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731021;HS6;Boîtes de conserve en fer <50L;Iron cans <50L;;;;;;;;
7310211000;HS10;Boîtes de conserve pour denrées alimentaires 50 l soudées ou serties;Boîtes de conserve pour denrées alimentaires 50 l soudées ou serties;Métallurgie;15.0;2.0;;19.0;;=;36.0
7310212000;HS10;Boîtes de conserve pour boissons 50 l soudées ou serties;Boîtes de conserve pour boissons 50 l soudées ou serties;Métallurgie;15.0;2.0;;19.0;;=;36.0
7310219000;HS10;Boîtes de conserve en fer <50L - Autre;Iron cans <50L - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731029;HS6;Autres;Tanks;;;;;;;;
7310291000;HS10;Autres récipients 50 l épaisseur paroi 05 mm;Autres récipients 50 l épaisseur paroi 05 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7310292000;HS10;Autres récipients 50 l épaisseur paroi 05 mm;Autres récipients 50 l épaisseur paroi 05 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7310299000;HS10;Autres - Autre;Tanks - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7311;RANGEE 11;Containers for compressed or liquefied gas, of iron or steel;;;;;;;;;
731100;HS6;Récipients pour gaz comprimés;Compressed gas containers;;;;;;;;
7311001000;HS10;Récipients pour gaz comprimés;Compressed gas containers;Métallurgie;15.0;2.0;;19.0;;=;36.0
7311002000;HS10;Récipients pour gaz comprimés;Compressed gas containers;Métallurgie;15.0;2.0;;19.0;;=;36.0
7311009000;HS10;Récipients pour gaz comprimés - Autre;Compressed gas containers - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7312;RANGEE 12;Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated;;;;;;;;;
731210;HS6;Câbles en fer non isolés;Non-insulated iron cables;;;;;;;;
7312101000;HS10;Torons et câbles en aciers inoxydables;Torons et câbles en aciers inoxydables;Métallurgie;15.0;2.0;;19.0;;=;36.0
7312102000;HS10;Câbles en fer non isolés;Non-insulated iron cables;Métallurgie;15.0;2.0;;19.0;;=;36.0
7312109000;HS10;Câbles en fer non isolés - Autre;Non-insulated iron cables - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731290;HS6;Autres câbles en fer;Other iron cables;;;;;;;;
7312901000;HS10;Élingues en fer ou en acier;Élingues en fer ou en acier;Métallurgie;15.0;2.0;;19.0;;=;36.0
7312902000;HS10;Autres câbles en fer;Other iron cables;Métallurgie;15.0;2.0;;19.0;;=;36.0
7312909000;HS10;Autres câbles en fer - Autre;Other iron cables - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7313;RANGEE 13;"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not and loosely twisted double wire, of a kind used for fencing, of iron or steel";;;;;;;;;
731300;HS6;Ronces artificielles en fer;Barbed iron wire;;;;;;;;
7313001000;HS10;Ronces artificielles fils pour clôtures;Ronces artificielles fils pour clôtures;Métallurgie;15.0;2.0;;19.0;;=;36.0
7313002000;HS10;Ronces artificielles feuillard pour clôtures;Ronces artificielles feuillard pour clôtures;Métallurgie;15.0;2.0;;19.0;;=;36.0
7313009000;HS10;Ronces artificielles en fer - Autre;Barbed iron wire - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314;RANGEE 14;"Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel";;;;;;;;;
731411;HS6;Toiles métalliques en fer;Iron woven wire cloth;;;;;;;;
7314111000;HS10;Toiles métalliques en fer;Iron woven wire cloth;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314112000;HS10;Toiles métalliques en fer;Iron woven wire cloth;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314119000;HS10;Toiles métalliques en fer - Autre;Iron woven wire cloth - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731412;HS6;Toiles métalliques continues ou sans fin;Iron or steel;;;;;;;;
7314121000;HS10;Toiles métalliques continues ou sans fin;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314122000;HS10;Toiles métalliques continues ou sans fin;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314129000;HS10;Toiles métalliques continues ou sans fin - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731414;HS6;Autres toiles métalliques tissées;Iron or steel;;;;;;;;
7314141000;HS10;Autres toiles métalliques tissées;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314142000;HS10;Autres toiles métalliques tissées;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314149000;HS10;Autres toiles métalliques tissées - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731419;HS6;Autres;Iron or steel;;;;;;;;
7314191000;HS10;Autres;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314192000;HS10;Autres;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314199000;HS10;Autres - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731420;HS6;Grillages et treillis;Iron or steel wire;;;;;;;;
7314201000;HS10;Grillages et treillis;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314202000;HS10;Grillages et treillis;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314209000;HS10;Grillages et treillis - Autre;Iron or steel wire - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731431;HS6;Zingués;Iron or steel wire;;;;;;;;
7314311000;HS10;Zingués;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314312000;HS10;Zingués;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314319000;HS10;Zingués - Autre;Iron or steel wire - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731439;HS6;Autres;Iron or steel wire;;;;;;;;
7314391000;HS10;Grillages soudés fils non galvanisés 3 mm;Grillages soudés fils non galvanisés 3 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314392000;HS10;Autres;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314399000;HS10;Autres - Autre;Iron or steel wire - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731441;HS6;Zingués;Iron or steel wire;;;;;;;;
7314411000;HS10;Autres grillagestreillis zingués à mailles hexagonales;Autres grillagestreillis zingués à mailles hexagonales;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314412000;HS10;Zingués;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314419000;HS10;Zingués - Autre;Iron or steel wire - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731442;HS6;Recouverts de matières plastiques;Iron or steel wire;;;;;;;;
7314421000;HS10;Grillagestreillis plastifiés à mailles hexagonales;Grillagestreillis plastifiés à mailles hexagonales;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314422000;HS10;Recouverts de matières plastiques;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314429000;HS10;Recouverts de matières plastiques - Autre;Iron or steel wire - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731449;HS6;Autres;Iron or steel wire;;;;;;;;
7314491000;HS10;Autres toiles à mailles;Autres toiles à mailles;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314492000;HS10;Autres;Iron or steel wire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314499000;HS10;Autres - Autre;Iron or steel wire - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731450;HS6;Tôles et bandes déployées;Iron or steel;;;;;;;;
7314501000;HS10;Tôles et bandes déployées;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314502000;HS10;Tôles et bandes déployées;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7314509000;HS10;Tôles et bandes déployées - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7315;RANGEE 15;Chain and parts thereof, of iron or steel;;;;;;;;;
731511;HS6;Chaînes à rouleaux;Chain;;;;;;;;
7315111000;HS10;Chaînes à rouleaux de transmission;Chaînes à rouleaux de transmission;Métallurgie;15.0;2.0;;19.0;;=;36.0
7315112000;HS10;Chaînes à rouleaux dancrage;Chaînes à rouleaux dancrage;Métallurgie;15.0;2.0;;19.0;;=;36.0
7315119000;HS10;Chaînes à rouleaux - Autre;Chain - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731512;HS6;Chaînes à maillons à rouleaux;Roller chains;;;;;;;;
7315121000;HS10;Autres chaînes articulées de transmission;Autres chaînes articulées de transmission;Métallurgie;15.0;2.0;;19.0;;=;36.0
7315122000;HS10;Chaînes à maillons à rouleaux;Roller chains;Métallurgie;15.0;2.0;;19.0;;=;36.0
7315129000;HS10;Chaînes à maillons à rouleaux - Autre;Roller chains - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
731519;HS6;Parties;Chain;;;;;;;;
7315191000;HS10;Parties;Chain;Métallurgie;15.0;2.0;;19.0;;=;36.0
7315192000;HS10;Parties;Chain;Métallurgie;15.0;2.0;;19.0;;=;36.0
