Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
0307812000;HS10;Frais ou réfrigérés ormeaux;Frais ou refrigeres ormeaux;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307819000;HS10;Ormeaux (Haliotis spp.) vivants - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030782;HS6;Strombes (Strombus spp.) vivants;Molluscs;;;;;;;;
0307821000;HS10;Vivants strombes;Vivants strombes;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307822000;HS10;Frais ou réfrigérés strombes;Frais ou refrigeres strombes;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307829000;HS10;Strombes (Strombus spp.) vivants - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030783;HS6;Ormeaux (Haliotis spp.) Congelés;Molluscs;;;;;;;;
0307831000;HS10;Ormeaux (Haliotis spp.) Congelés;Molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307832000;HS10;Ormeaux (Haliotis spp.) Congelés;Molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307839000;HS10;Ormeaux (Haliotis spp.) Congelés - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030784;HS6;Strombes (Strombus spp.) congelés;Molluscs;;;;;;;;
0307841000;HS10;Strombes (Strombus spp.) congelés;Molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307842000;HS10;Strombes (Strombus spp.) congelés;Molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307849000;HS10;Strombes (Strombus spp.) congelés - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030787;HS6;Autres ormeaux (Haliotis spp.);Molluscs;;;;;;;;
0307871000;HS10;Fumes meme cuits avant ou pendant le fumage ormeaux;Fumes meme cuits avant ou pendant le fumage ormeaux;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307872000;HS10;Séchés sales ou en saumure ormeaux;Seches sales ou en saumure ormeaux;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307879000;HS10;Autres ormeaux (Haliotis spp.) - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030788;HS6;Autres strombes (Strombus spp.);Molluscs;;;;;;;;
0307881000;HS10;Fumes meme cuits avant ou pendant le fumage strombes;Fumes meme cuits avant ou pendant le fumage strombes;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307882000;HS10;Séchés sales ou en saumure strombes;Seches sales ou en saumure strombes;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307889000;HS10;Autres strombes (Strombus spp.) - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030791;HS6;Autres mollusques vivants;Other live molluscs;;;;;;;;
0307911000;HS10;Vivants autres mollusques;Vivants autres mollusques;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307912000;HS10;Autres mollusques vivants;Other live molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307919000;HS10;Autres mollusques vivants - Autre;Other live molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030792;HS6;Congelés;Molluscs;;;;;;;;
0307921000;HS10;Congelés;Molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307922000;HS10;Congelés;Molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307929000;HS10;Congelés - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030799;HS6;Autres;Molluscs;;;;;;;;
0307991000;HS10;Fumes meme cuits avant ou pendant le fumage autres mollusques;Fumes meme cuits avant ou pendant le fumage autres mollusques;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307992000;HS10;Autres;Molluscs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0307999000;HS10;Autres - Autre;Molluscs - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308;RANGEE 08;"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process";;;;;;;;;
030811;HS6;Vivants;Aquatic invertebrates;;;;;;;;
0308111000;HS10;Vivantes beches de mer;Vivantes beches de mer;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308112000;HS10;Fraiches ou refrigerees beches de mer;Fraiches ou refrigerees beches de mer;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308119000;HS10;Vivants - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030812;HS6;Congelées;Aquatic invertebrates;;;;;;;;
0308121000;HS10;Congelées;Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308122000;HS10;Congelées;Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308129000;HS10;Congelées - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030819;HS6;Autres;Aquatic invertebrates;;;;;;;;
0308191000;HS10;Fumes meme cuits avant ou pendant le fumage beches de mer;Fumes meme cuits avant ou pendant le fumage beches de mer;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308192000;HS10;Autres;Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308199000;HS10;Autres - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030821;HS6;Vivants;Aquatic invertebrates;;;;;;;;
0308211000;HS10;Vivants oursins;Vivants oursins;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308212000;HS10;Frais ou réfrigérés oursins;Frais ou refrigeres oursins;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308219000;HS10;Vivants - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030822;HS6;Aquatic invertebrates;Aquatic invertebrates;;;;;;;;
0308221000;HS10;Aquatic invertebrates;Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308222000;HS10;Aquatic invertebrates;Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308229000;HS10;Aquatic invertebrates - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030829;HS6;Autres;Aquatic invertebrates;;;;;;;;
0308291000;HS10;Fumes meme cuits avant ou pendant le fumage oursins;Fumes meme cuits avant ou pendant le fumage oursins;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308292000;HS10;Autres;Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308299000;HS10;Autres - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030830;HS6;Méduses (Rhopilema spp.);Aquatic invertebrates;;;;;;;;
0308301000;HS10;Meduses rhopilema spp fumes meme cuits avant ou pendant le fumage;Meduses rhopilema spp fumes meme cuits avant ou pendant le fumage;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308302000;HS10;Méduses (Rhopilema spp.);Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308309000;HS10;Méduses (Rhopilema spp.) - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030890;HS6;Autres;Aquatic invertebrates;;;;;;;;
0308901000;HS10;Autres fumes meme cuits avant ou pendant le fumage;Autres fumes meme cuits avant ou pendant le fumage;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308902000;HS10;Autres;Aquatic invertebrates;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0308909000;HS10;Autres - Autre;Aquatic invertebrates - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0309;RANGEE 09;Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption;;;;;;;;;
030910;HS6;De poisson;Flours;;;;;;;;
0309101000;HS10;De poisson;Flours;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0309102000;HS10;De poisson;Flours;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0309109000;HS10;De poisson - Autre;Flours - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030990;HS6;Autres :;Flours;;;;;;;;
0309901000;HS10;Farines poudres et pellets de crustaces comestibles;Farines poudres et pellets de crustaces comestibles;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0309902000;HS10;Farines poudres et pellets de mollusques comestibles;Farines poudres et pellets de mollusques comestibles;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0309909000;HS10;Autres : - Autre;Flours - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
CHAPITRE 04;CHAPITRE;Lait, oeufs, miel;;;;;;;;;
0401;RANGEE 01;"Milk and cream; not concentrated, not containing added sugar or other sweetening matter";;;;;;;;;
040110;HS6;Lait écrémé en poudre;Skimmed milk powder;;;;;;;;
0401101000;HS10;Lait écrémé en poudre - Production locale;Skimmed milk powder - Local production;Alimentation;30.0;2.0;3.0;9.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation | 902 Autorisation d'admission du produit | 216 Certificat Sanitaire Vétérinaire;44.0
0401109000;HS10;Lait écrémé en poudre - Importé;Skimmed milk powder - Imported;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040120;HS6;Lait entier en poudre;Whole milk powder;;;;;;;;
0401201000;HS10;Lait entier en poudre - Production locale;Whole milk powder - Local production;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0401209000;HS10;Lait entier en poudre - Importé;Whole milk powder - Imported;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040130;HS6;Lait concentré non sucré;Unsweetened concentrated milk;;;;;;;;
040130;HS6-DIRECT;Lait concentré non sucré;Unsweetened concentrated milk;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040140;HS6;Lait concentré sucré;Sweetened concentrated milk;;;;;;;;
040140;HS6-DIRECT;Lait concentré sucré;Sweetened concentrated milk;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040150;HS6;Lait et crème concentrés;Concentrated milk and cream;;;;;;;;
0401501000;HS10;Lait et crème concentrés;Concentrated milk and cream;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0401502000;HS10;Lait et crème concentrés;Concentrated milk and cream;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0401509000;HS10;Lait et crème concentrés - Autre;Concentrated milk and cream - Other;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402;RANGEE 02;"Milk and cream; concentrated or containing added sugar or other sweetening matter";;;;;;;;;
040210;HS6;Lait en poudre teneur MG ≤1.5%;Milk powder fat content ≤1.5%;;;;;;;;
0402101000;HS10;Lait en poudre teneur MG ≤1.5% - Production locale;Milk powder fat content ≤1.5% - Local production;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402109000;HS10;Lait en poudre teneur MG ≤1.5% - Importé;Milk powder fat content ≤1.5% - Imported;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040220;HS6;En poudre;En poudre;;;;;;;;
0402201000;HS10;En poudre;En poudre;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0402202000;HS10;En poudre;En poudre;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0402209000;HS10;En poudre - Autre;En poudre - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040221;HS6;Lait en poudre sans sucre >1.5% MG;Milk powder unsweetened >1.5% fat;;;;;;;;
0402211000;HS10;Lait en poudre sans sucre >1.5% MG - Production locale;Milk powder unsweetened >1.5% fat - Local production;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402219000;HS10;Lait en poudre sans sucre >1.5% MG - Importé;Milk powder unsweetened >1.5% fat - Imported;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040229;HS6;Lait en poudre sucré >1.5% MG;Milk powder sweetened >1.5% fat;;;;;;;;
0402291000;HS10;Lait en poudre sucré >1.5% MG - Production locale;Milk powder sweetened >1.5% fat - Local production;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402299000;HS10;Lait en poudre sucré >1.5% MG - Importé;Milk powder sweetened >1.5% fat - Imported;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040291;HS6;Autres laits concentrés non sucrés;Other concentrated milk;;;;;;;;
0402911000;HS10;Autres laits concentrés non sucrés;Other concentrated milk;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402912000;HS10;Autres sans addition de sucre ou dautres edulcorants lait sous forme pateux;Autres sans addition de sucre ou dautres edulcorants lait sous forme pateux;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402919000;HS10;Autres laits concentrés non sucrés - Autre;Other concentrated milk - Other;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
040299;HS6;Autres laits concentrés sucrés;Other concentrated milk;;;;;;;;
0402991000;HS10;Autres laits concentrés sucrés;Other concentrated milk;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402992000;HS10;Autres autres lait sous forme pateux;Autres autres lait sous forme pateux;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0402999000;HS10;Autres laits concentrés sucrés - Autre;Other concentrated milk - Other;Alimentation;30.0;2.0;3.0;9.0;;=;44.0
0403;RANGEE 03;"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.";;;;;;;;;
040310;HS6;Yaourt;Yogurt;;;;;;;;
0403101000;HS10;Yaourt;Yogurt;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0403102000;HS10;Yaourt;Yogurt;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0403109000;HS10;Yaourt - Autre;Yogurt - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040320;HS6;Yoghourt;Dairy produce;;;;;;;;
0403201000;HS10;Yoghourt;Dairy produce;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0403202000;HS10;Yoghourt;Dairy produce;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0403209000;HS10;Yoghourt - Autre;Dairy produce - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040390;HS6;Babeurre, lait caillé;Buttermilk, curdled milk;;;;;;;;
040390;HS6-DIRECT;Babeurre, lait caillé;Buttermilk, curdled milk;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0404;RANGEE 04;"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included";;;;;;;;;
040410;HS6;Lactosérum;Whey;;;;;;;;
0404101000;HS10;Lactoserum modifie ou non meme concentré ou additionne de sucre ou dautres edulcorants destine pour lindustrie;Lactoserum modifie ou non meme concentre ou additionne de sucre ou dautres edulcorants destine pour lindustrie;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0404102000;HS10;Lactosérum;Whey;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0404109000;HS10;Lactosérum - Autre;Whey - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040490;HS6;Produits lactés autres;Other dairy products;;;;;;;;
0404901000;HS10;Autres destine pour lindustrie;Autres destine pour lindustrie;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0404902000;HS10;Produits lactés autres;Other dairy products;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0404909000;HS10;Produits lactés autres - Autre;Other dairy products - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0405;RANGEE 05;"Butter and other fats and oils derived from milk; dairy spreads";;;;;;;;;
040510;HS6;Beurre;Butter;;;;;;;;
0405101000;HS10;Beurre - Production locale;Butter - Local production;Alimentation;30.0;2.0;3.0;19.0;120.0;=;174.0
0405109000;HS10;Beurre - Importé;Butter - Imported;Alimentation;30.0;2.0;3.0;19.0;120.0;=;174.0
040520;HS6;Pâtes à tartiner laitières;Dairy spreads;;;;;;;;
040520;HS6-DIRECT;Pâtes à tartiner laitières;Dairy spreads;Alimentation;30.0;2.0;3.0;19.0;120.0;=;174.0
040590;HS6;Matières grasses du lait autres;Other milk fats;;;;;;;;
0405901000;HS10;Autres matieres grasses du lait anhydre;Autres matieres grasses du lait anhydre;Alimentation;30.0;2.0;3.0;19.0;120.0;=;174.0
0405902000;HS10;Matières grasses du lait autres;Other milk fats;Alimentation;30.0;2.0;3.0;19.0;120.0;=;174.0
0405909000;HS10;Matières grasses du lait autres - Autre;Other milk fats - Other;Alimentation;30.0;2.0;3.0;19.0;120.0;=;174.0
0406;RANGEE 06;Cheese and curd;;;;;;;;;
040610;HS6;Fromages frais non affinés;Fresh unripened cheese;;;;;;;;
0406101000;HS10;Fromages frais non affines y compris le fromage de lactoserum et caillebotte dune teneur en poids de matieres grasses inférieure ou egale a 85;Fromages frais non affines y compris le fromage de lactoserum et caillebotte dune teneur en poids de matieres grasses inferieure ou egale a 85;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0406102000;HS10;Fromages frais non affinés;Fresh unripened cheese;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0406109000;HS10;Fromages frais non affinés - Autre;Fresh unripened cheese - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040620;HS6;Fromages râpés ou en poudre;Grated or powdered cheese;;;;;;;;
040620;HS6-DIRECT;Fromages râpés ou en poudre;Grated or powdered cheese;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040630;HS6;Fromages fondus;Processed cheese;;;;;;;;
0406301000;HS10;Fromages fondus;Processed cheese;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0406302000;HS10;Fromages fondus;Processed cheese;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0406309000;HS10;Fromages fondus - Autre;Processed cheese - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040640;HS6;Fromages à pâte persillée;Blue-veined cheese;;;;;;;;
040640;HS6-DIRECT;Fromages à pâte persillée;Blue-veined cheese;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040690;HS6;Autres fromages;Other cheese;;;;;;;;
0406901000;HS10;Autres fromages;Other cheese;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0406902000;HS10;Autres fromages fromages de fonte pour la transformation;Autres fromages fromages de fonte pour la transformation;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0406909000;HS10;Autres fromages - Autre;Other cheese - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407;RANGEE 07;"Birds' eggs, in shell; fresh, preserved or cooked";;;;;;;;;
040700;HS6;Oeufs en coquille;Eggs in shell;;;;;;;;
0407000010;HS10;Oeufs en coquille - Usage spécifique;Eggs in shell - Specific use;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407000090;HS10;Oeufs en coquille - Autre usage;Eggs in shell - Other use;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040711;HS6;De volaille de l'espèce Gallus domesticus;Birds' eggs;;;;;;;;
0407111000;HS10;De volaille de l'espèce Gallus domesticus;Birds' eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407112000;HS10;De volaille de l'espèce Gallus domesticus;Birds' eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407119000;HS10;De volaille de l'espèce Gallus domesticus - Autre;Birds' eggs - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040719;HS6;Autres;Birds' eggs;;;;;;;;
0407191000;HS10;Oeufs fertilises destines a lincubation autres oeufs de gibier;Oeufs fertilises destines a lincubation autres oeufs de gibier;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407192000;HS10;Autres;Birds' eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407199000;HS10;Autres - Autre;Birds' eggs - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040721;HS6;De volailles de l'espèce Gallus domesticus;Birds' eggs;;;;;;;;
0407211000;HS10;De volailles de l'espèce Gallus domesticus;Birds' eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407212000;HS10;De volailles de l'espèce Gallus domesticus;Birds' eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407219000;HS10;De volailles de l'espèce Gallus domesticus - Autre;Birds' eggs - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040729;HS6;Autres;Birds' eggs;;;;;;;;
0407291000;HS10;Autres oeufs frais autres oeufs de gibier;Autres oeufs frais autres oeufs de gibier;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407292000;HS10;Autres;Birds' eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407299000;HS10;Autres - Autre;Birds' eggs - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040790;HS6;Autres;Birds' eggs;;;;;;;;
0407901000;HS10;Autres oeufs de gibier;Autres oeufs de gibier;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407902000;HS10;Autres;Birds' eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0407909000;HS10;Autres - Autre;Birds' eggs - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0408;RANGEE 08;"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter";;;;;;;;;
040811;HS6;Jaunes d'oeufs séchés;Dried egg yolks;;;;;;;;
040811;HS6-DIRECT;Jaunes d'oeufs séchés;Dried egg yolks;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040819;HS6;Jaunes d'oeufs autres;Other egg yolks;;;;;;;;
040819;HS6-DIRECT;Jaunes d'oeufs autres;Other egg yolks;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040891;HS6;Oeufs séchés sans coquille;Dried eggs, not in shell;;;;;;;;
040891;HS6-DIRECT;Oeufs séchés sans coquille;Dried eggs, not in shell;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
040899;HS6;Oeufs autres;Other eggs;;;;;;;;
0408991000;HS10;Autres autres propres a des usages alimentaires;Autres autres propres a des usages alimentaires;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0408992000;HS10;Oeufs autres;Other eggs;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0408999000;HS10;Oeufs autres - Autre;Other eggs - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0409;RANGEE 09;"Honey; natural";;;;;;;;;
040900;HS6;Miel naturel;Natural honey;;;;;;;;
0409001000;HS10;Conditionne pour la vente au detail;Conditionne pour la vente au detail;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0409002000;HS10;Miel naturel;Natural honey;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0409009000;HS10;Miel naturel - Autre;Natural honey - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0410;RANGEE 10;"Animal products; insects and other edible products of animal origin, not elsewhere specified or included";;;;;;;;;
041010;HS6;Insectes;Animal products;;;;;;;;
0410101000;HS10;Insectes;Animal products;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0410102000;HS10;Insectes;Animal products;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0410109000;HS10;Insectes - Autre;Animal products - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
041090;HS6;Autres;Animal products;;;;;;;;
0410901000;HS10;Autres eufs de tortues;Autres eufs de tortues;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0410902000;HS10;Autres nids de salanganes;Autres nids de salanganes;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
0410909000;HS10;Autres - Autre;Animal products - Other;Alimentation;30.0;2.0;3.0;19.0;;=;54.0
CHAPITRE 05;CHAPITRE;Autres produits d'origine animale;;;;;;;;;
0501;RANGEE 01;"Human hair; unworked, whether or not washed or scoured; waste of human hair";;;;;;;;;
050100;HS6;Cheveux bruts;déchets de cheveux;;;;;;;;
0501001000;HS10;Cheveux bruts meme laves ou degraisses;Cheveux bruts meme laves ou degraisses;Industrie;15.0;2.0;3.0;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation | 902 Autorisation d'admission du produit | 216 Certificat Sanitaire Vétérinaire;39.0
0501002000;HS10;Déchets de cheveux;Dechets de cheveux;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0501009000;HS10;Cheveux bruts - Autre;déchets de cheveux - Other;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0502;RANGEE 02;"Pigs', hogs' or boars' bristles and hair; and waste thereof";;;;;;;;;
050210;HS6;Soies de porc ou de sanglier et déchets de ces soies;Animal products;;;;;;;;
0502101000;HS10;Soies de porc ou de sanglier et déchets de ces soies;Animal products;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0502102000;HS10;Soies de porc ou de sanglier et déchets de ces soies;Animal products;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0502109000;HS10;Soies de porc ou de sanglier et déchets de ces soies - Autre;Animal products - Other;Industrie;15.0;2.0;3.0;19.0;;=;39.0
050290;HS6;Autres;Animal products;;;;;;;;
0502901000;HS10;Autres;Animal products;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0502902000;HS10;Autres;Animal products;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0502909000;HS10;Autres - Autre;Animal products - Other;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0504;RANGEE 04;"Guts, bladders and stomachs of animals (other than fish); whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked";;;;;;;;;
050400;HS6;Boyaux, vessies, estomacs d'animaux;Guts, bladders, stomachs of animals;;;;;;;;
0504001000;HS10;Boyaux, vessies, estomacs d'animaux - Espèce 1;Guts, bladders, stomachs of animals - Species 1;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0504002000;HS10;Boyaux, vessies, estomacs d'animaux - Espèce 2;Guts, bladders, stomachs of animals - Species 2;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0504009000;HS10;Boyaux, vessies, estomacs d'animaux - Autre espèce;Guts, bladders, stomachs of animals - Other species;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0505;RANGEE 05;"Skins and other parts of birds with feathers, down; feathers, down and parts thereof; not further worked than cleaned, disinfected, treated for preservation; powder, waste and parts of feathers";;;;;;;;;
050510;HS6;Plumes pour literie;Feathers for stuffing;;;;;;;;
050510;HS6-DIRECT;Plumes pour literie;Feathers for stuffing;Industrie;15.0;2.0;3.0;19.0;;=;39.0
050590;HS6;Autres plumes et duvet;Other feathers and down;;;;;;;;
0505901000;HS10;Autres peaux et autres partiesdoiseaux revetues de leurs plumes ou de leur duvet;Autres peaux et autres partiesdoiseaux revetues de leurs plumes ou de leur duvet;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0505902000;HS10;Autres poudres et déchets de plumes ou de parties de plumes;Autres poudres et dechets de plumes ou de parties de plumes;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0505909000;HS10;Autres plumes et duvet - Autre;Other feathers and down - Other;Industrie;15.0;2.0;3.0;19.0;;=;39.0
0506;RANGEE 06;"Bones and horn-cores, unworked, defatted, simply prepared (but not cut to shape), treated with acid or degelatinised; powder and waste of these products";;;;;;;;;
050610;HS6;Osséine et os traités à l'acide;Ossein and acid-treated bones;;;;;;;;
050610;HS6-DIRECT;Osséine et os traités à l'acide;Ossein and acid-treated bones;Industrie;15.0;2.0;3.0;19.0;;=;39.0
050690;HS6;Os et cornillons non travaillés;Unworked bones and horn-cores;;;;;;;;
050690;HS6-DIRECT;Os et cornillons non travaillés;Unworked bones and horn-cores;Industrie;15.0;2.0;3.0;19.0;;=;39.0
